t	f	
0.000870	-0.997382	
0.000880	-1.352954	
0.000890	-1.654767	
0.000900	-1.895011	
0.000910	-2.067178	
0.000920	-2.168893	
0.000930	-2.199114	
0.000940	-2.158106	
0.000950	-2.052108	
0.000960	-1.885376	
0.000970	-1.665666	
0.000980	-1.400743	
0.000990	-1.100328	
0.001000	-0.774977	
0.001010	-0.435688	
0.001020	-0.093564	
0.001030	0.240570	
0.001040	0.556528	
0.001050	0.844943	
0.001060	1.097627	
0.001070	1.307780	
0.001080	1.470105	
0.001090	1.580285	
0.001100	1.637250	
0.001110	1.641393	
0.001120	1.593050	
0.001130	1.496878	
0.001140	1.357043	
0.001150	1.179853	
0.001160	0.971363	
0.001170	0.739079	
0.001180	0.491037	
0.001190	0.235517	
0.001200	-0.019207	
0.001210	-0.265160	
0.001220	-0.494922	
0.001230	-0.701796	
0.001240	-0.880002	
0.001250	-1.024832	
0.001260	-1.132107	
0.001270	-1.200344	
0.001280	-1.228622	
0.001290	-1.215186	
0.001300	-1.166230	
0.001310	-1.082617	
0.001320	-0.967906	
0.001330	-0.827149	
0.001340	-0.664996	
0.001350	-0.487201	
0.001360	-0.299827	
0.001370	-0.109076	
0.001380	0.078949	
0.001390	0.258425	
0.001400	0.424022	
0.001410	0.570976	
0.001420	0.695274	
0.001430	0.793718	
0.001440	0.863461	
0.001450	0.903783	
0.001460	0.914232	
0.001470	0.892228	
0.001480	0.846659	
0.001490	0.776240	
0.001500	0.683906	
0.001510	0.573640	
0.001520	0.448973	
0.001530	0.314261	
0.001540	0.174043	
0.001550	0.032920	
0.001560	-0.104654	
0.001570	-0.234501	
0.001580	-0.352792	
0.001590	-0.456175	
0.001600	-0.541867	
0.001610	-0.607206	
0.001620	-0.651317	
0.001630	-0.673464	
0.001640	-0.673436	
0.001650	-0.650968	
0.001660	-0.610618	
0.001670	-0.552616	
0.001680	-0.479325	
0.001690	-0.393838	
0.001700	-0.298801	
0.001710	-0.197491	
0.001720	-0.093299	
0.001730	0.010399	
0.001740	0.110385	
0.001750	0.203651	
0.001760	0.287484	
0.001770	0.359548	
0.001780	0.417449	
0.001790	0.460312	
0.001800	0.487273	
0.001810	0.497942	
0.001820	0.490302	
0.001830	0.470038	
0.001840	0.435807	
0.001850	0.389185	
0.001860	0.332056	
0.001870	0.266737	
0.001880	0.195217	
0.001890	0.119937	
0.001900	0.043391	
0.001910	-0.031976	
0.001920	-0.103855	
0.001930	-0.170112	
0.001940	-0.228842	
0.001950	-0.278080	
0.001960	-0.316919	
0.001970	-0.344491	
0.001980	-0.360283	
0.001990	-0.364273	
0.002000	-0.356111	
0.002010	-0.337597	
0.002020	-0.309306	
0.002030	-0.272368	
0.002040	-0.228413	
0.002050	-0.178786	
0.002060	-0.125220	
0.002070	-0.069520	
0.002080	-0.013508	
0.002090	0.041049	
0.002100	0.092497	
0.002110	0.139327	
0.002120	0.180214	
0.002130	0.213785	
0.002140	0.239492	
0.002150	0.256784	
0.002160	0.265359	
0.002170	0.263892	
0.002180	0.254587	
0.002190	0.238774	
0.002200	0.216154	
0.002210	0.187614	
0.002220	0.154245	
0.002230	0.117390	
0.002240	0.078114	
0.002250	0.037729	
0.002260	-0.002465	
0.002270	-0.041214	
0.002280	-0.077350	
0.002290	-0.109831	
0.002300	-0.137510	
0.002310	-0.159907	
0.002320	-0.176496	
0.002330	-0.186937	
0.002340	-0.191240	
0.002350	-0.188256	
0.002360	-0.180078	
0.002370	-0.167078	
0.002380	-0.149404	
0.002390	-0.127738	
0.002400	-0.102897	
0.002410	-0.075874	
0.002420	-0.047420	
0.002430	-0.018469	
0.002440	0.010056	
0.002450	0.037276	
0.002460	0.062377	
0.002470	0.084417	
0.002480	0.103022	
0.002490	0.117727	
0.002500	0.128197	
0.002510	0.134222	
0.002520	0.135695	
0.002530	0.131597	
0.002540	0.125051	
0.002550	0.114869	
0.002560	0.101525	
0.002570	0.085546	
0.002580	0.067532	
0.002590	0.048121	
0.002600	0.027972	
0.002610	0.007740	
0.002620	-0.011944	
0.002630	-0.030490	
0.002640	-0.047368	
0.002650	-0.062119	
0.002660	-0.074368	
0.002670	-0.083828	
0.002680	-0.090309	
0.002690	-0.093719	
0.002700	-0.093709	
0.002710	-0.090205	
0.002720	-0.084900	
0.002730	-0.077347	
0.002740	-0.067649	
0.002750	-0.056230	
0.002760	-0.043510	
0.002770	-0.029933	
0.002780	-0.015954	
0.002790	-0.002023	
0.002800	0.011429	
0.002810	0.024002	
0.002820	0.035341	
0.002830	0.045140	
0.002840	0.053153	
0.002850	0.059194	
0.002860	0.063154	
0.002870	0.064922	
0.002880	0.064189	
0.002890	0.061494	
0.002900	0.057437	
0.002910	0.051806	
0.002920	0.044838	
0.002930	0.036725	
0.002940	0.027790	
0.002950	0.018341	
0.002960	0.008690	
0.002970	-0.000855	
0.002980	-0.010001	
0.002990	-0.018479	
0.003000	-0.026052	
0.003010	-0.032516	
0.003020	-0.037739	
0.003030	-0.041536	
0.003040	-0.043868	
0.003050	-0.044643	
0.003060	-0.043670	
0.003070	-0.041543	
0.003080	-0.038475	
0.003090	-0.034364	
0.003100	-0.029389	
0.003110	-0.023716	
0.003120	-0.017534	
0.003130	-0.011045	
0.003140	-0.004456	
0.003150	0.002024	
0.003160	0.008196	
0.003170	0.013874	
0.003180	0.018892	
0.003190	0.023108	
0.003200	0.026412	
0.003210	0.028761	
0.003220	0.030074	
0.003230	0.030240	
0.003240	0.029388	
0.003250	0.027737	
0.003260	0.025472	
0.003270	0.022559	
0.003280	0.019083	
0.003290	0.015157	
0.003300	0.010930	
0.003310	0.006539	
0.003320	0.002125	
0.003330	-0.002174	
0.003340	-0.006229	
0.003350	-0.009919	
0.003360	-0.013140	
0.003370	-0.015827	
0.003380	-0.017899	
0.003390	-0.019301	
0.003400	-0.019981	
0.003410	-0.019915	
0.003420	-0.019254	
0.003430	-0.018053	
0.003440	-0.016447	
0.003450	-0.014448	
0.003460	-0.012106	
0.003470	-0.009497	
0.003480	-0.006708	
0.003490	-0.003828	
0.003500	-0.000951	
0.003510	0.001835	
0.003520	0.004445	
0.003530	0.006806	
0.003540	0.008850	
0.003550	0.010522	
0.003560	0.011776	
0.003570	0.012576	
0.003580	0.012889	
0.003590	0.012795	
0.003600	0.012322	
0.003610	0.011506	
0.003620	0.010398	
0.003630	0.009066	
0.003640	0.007536	
0.003650	0.005853	
0.003660	0.004071	
0.003670	0.002245	
0.003680	0.000432	
0.003690	-0.001310	
0.003700	-0.002932	
0.003710	-0.004385	
0.003720	-0.005628	
0.003730	-0.006627	
0.003740	-0.007352	
0.003750	-0.007792	
0.003760	-0.007970	
0.003770	-0.007899	
0.003780	-0.007594	
0.003790	-0.007079	
0.003800	-0.006382	
0.003810	-0.005535	
0.003820	-0.004575	
0.003830	-0.003536	
0.003840	-0.002447	
0.003850	-0.001342	
0.003860	-0.000254	
0.003870	0.000784	
0.003880	0.001741	
0.003890	0.002589	
0.003900	0.003305	
0.003910	0.003874	
0.003920	0.004293	
0.003930	0.004558	
0.003940	0.004669	
0.003950	0.004634	
0.003960	0.004461	
0.003970	0.004164	
0.003980	0.003760	
0.003990	0.003267	
0.004000	0.002706	
0.004010	0.002097	
0.004020	0.001461	
0.004030	0.000820	
0.004040	0.000193	
0.004050	-0.000403	
0.004060	-0.000950	
0.004070	-0.001436	
0.004080	-0.001850	
0.004090	-0.002183	
0.004100	-0.002430	
0.004110	-0.002589	
0.004120	-0.002661	
0.004130	-0.002649	
0.004140	-0.002558	
0.004150	-0.002395	
0.004160	-0.002170	
0.004170	-0.001893	
0.004180	-0.001576	
0.004190	-0.001231	
0.004200	-0.000869	
0.004210	-0.000503	
0.004220	-0.000144	
0.004230	0.000198	
0.004240	0.000513	
0.004250	0.000794	
0.004260	0.001034	
0.004270	0.001229	
0.004280	0.001375	
0.004290	0.001471	
0.004300	0.001516	
0.004310	0.001514	
0.004320	0.001466	
0.004330	0.001377	
0.004340	0.001252	
0.004350	0.001096	
0.004360	0.000918	
0.004370	0.000722	
0.004380	0.000516	
0.004390	0.000307	
0.004400	0.000102	
0.004410	-0.000094	
0.004420	-0.000276	
0.004430	-0.000438	
0.004440	-0.000578	
0.004450	-0.000691	
0.004460	-0.000778	
0.004470	-0.000835	
0.004480	-0.000864	
0.004490	-0.000865	
0.004500	-0.000840	
0.004510	-0.000791	
0.004520	-0.000722	
0.004530	-0.000635	
0.004540	-0.000534	
0.004550	-0.000423	
0.004560	-0.000306	
0.004570	-0.000187	
0.004580	-0.000069	
0.004590	0.000043	
0.004600	0.000148	
0.004610	0.000242	
0.004620	0.000323	
0.004630	0.000389	
0.004640	0.000440	
0.004650	0.000474	
0.004660	0.000492	
0.004670	0.000494	
0.004680	0.000481	
0.004690	0.000455	
0.004700	0.000416	
0.004710	0.000367	
0.004720	0.000310	
0.004730	0.000248	
0.004740	0.000181	
0.004750	0.000113	
0.004760	0.000046	
0.004770	-0.000019	
0.004780	-0.000079	
0.004790	-0.000133	
0.004800	-0.000180	
0.004810	-0.000219	
0.004820	-0.000248	
0.004830	-0.000269	
0.004840	-0.000280	
0.004850	-0.000282	
0.004860	-0.000276	
0.004870	-0.000261	
0.004880	-0.000240	
0.004890	-0.000212	
0.004900	-0.000180	
0.004910	-0.000145	
0.004920	-0.000107	
0.004930	-0.000068	
0.004940	-0.000030	
0.004950	0.000007	
0.004960	0.000042	
0.004970	0.000073	
0.004980	0.000100	
0.004990	0.000123	
0.005000	0.000140	
0.005010	0.000152	
0.005020	0.000159	
0.005030	0.000161	
0.005040	0.000158	
0.005050	0.000150	
0.005060	0.000138	
0.005070	0.000123	
0.005080	0.000105	
0.005090	0.000085	
0.005100	0.000063	
0.005110	0.000041	
0.005120	0.000019	
0.005130	-0.000002	
0.005140	-0.000022	
0.005150	-0.000040	
0.005160	-0.000056	
0.005170	-0.000069	
0.005180	-0.000079	
0.005190	-0.000086	
0.005200	-0.000091	
0.005210	-0.000092	
0.005220	-0.000090	
0.005230	-0.000086	
0.005240	-0.000080	
0.005250	-0.000071	
0.005260	-0.000061	
0.005270	-0.000049	
0.005280	-0.000037	
0.005290	-0.000025	
0.005300	-0.000012	
0.005310	0.000000	
0.005320	0.000012	
0.005330	0.000022	
0.005340	0.000031	
0.005350	0.000039	
0.005360	0.000045	
0.005370	0.000049	
0.005380	0.000052	
0.005390	0.000052	
0.005400	0.000052	
0.005410	0.000049	
0.005420	0.000046	
0.005430	0.000041	
0.005440	0.000035	
0.005450	0.000029	
0.005460	0.000022	
0.005470	0.000015	
0.005480	0.000008	
0.005490	0.000001	
0.005500	-0.000006	
0.005510	-0.000012	
0.005520	-0.000017	
0.005530	-0.000022	
0.005540	-0.000025	
0.005550	-0.000028	
0.005560	-0.000029	
0.005570	-0.000030	
0.005580	-0.000030	
0.005590	-0.000028	
0.005600	-0.000026	
0.005610	-0.000024	
0.005620	-0.000020	
0.005630	-0.000017	
0.005640	-0.000013	
0.005650	-0.000009	
0.005660	-0.000005	
0.005670	-0.000001	
0.005680	0.000003	
0.005690	0.000007	
0.005700	0.000010	
0.005710	0.000012	
0.005720	0.000014	
0.005730	0.000016	
0.005740	0.000017	
0.005750	0.000017	
0.005760	0.000017	
0.005770	0.000016	
0.005780	0.000015	
0.005790	0.000014	
0.005800	0.000012	
0.005810	0.000010	
0.005820	0.000008	
0.005830	0.000005	
0.005840	0.000003	
0.005850	0.000001	
0.005860	-0.000002	
0.005870	-0.000004	
0.005880	-0.000005	
0.005890	-0.000007	
0.005900	-0.000008	
0.005910	-0.000009	
0.005920	-0.000009	
0.005930	-0.000010	
0.005940	-0.000010	
0.005950	-0.000009	
0.005960	-0.000009	
0.005970	-0.000008	
0.005980	-0.000007	
0.005990	-0.000006	
0.006000	-0.000004	
0.006010	-0.000003	
0.006020	-0.000002	
0.006030	-0.000000	
0.006040	0.000001	
0.006050	0.000002	
0.006060	0.000003	
0.006070	0.000004	
0.006080	0.000005	
0.006090	0.000005	
0.006100	0.000005	
0.006110	0.000006	
0.006120	0.000006	
0.006130	0.000005	
0.006140	0.000005	
0.006150	0.000005	
0.006160	0.000004	
0.006170	0.000003	
0.006180	0.000003	
0.006190	0.000002	
0.006200	0.000001	
0.006210	0.000000	
0.006220	-0.000000	
0.006230	-0.000001	
0.006240	-0.000002	
0.006250	-0.000002	
0.006260	-0.000003	
0.006270	-0.000003	
0.006280	-0.000003	
0.006290	-0.000003	
0.006300	-0.000003	
0.006310	-0.000003	
0.006320	-0.000003	
0.006330	-0.000003	
0.006340	-0.000002	
0.006350	-0.000002	
0.006360	-0.000002	
0.006370	-0.000001	
0.006380	-0.000001	
0.006390	-0.000000	
0.006400	0.000000	
0.006410	0.000001	
0.006420	0.000001	
0.006430	0.000001	
0.006440	0.000001	
0.006450	0.000002	
0.006460	0.000002	
0.006470	0.000002	
0.006480	0.000002	
0.006490	0.000002	
0.006500	0.000002	
0.006510	0.000002	
0.006520	0.000001	
0.006530	0.000001	
0.006540	0.000001	
0.006550	0.000001	
0.006560	0.000000	
0.006570	0.000000	
0.006580	-0.000000	
0.006590	-0.000000	
0.006600	-0.000000	
0.006610	-0.000001	
0.006620	-0.000001	
0.006630	-0.000001	
0.006640	-0.000001	
0.006650	-0.000001	
0.006660	-0.000001	
0.006670	-0.000001	
0.006680	-0.000001	
0.006690	-0.000001	
0.006700	-0.000001	
0.006710	-0.000001	
0.006720	-0.000001	
0.006730	-0.000000	
0.006740	-0.000000	
0.006750	-0.000000	
0.006760	0.000000	
0.006770	0.000000	
0.006780	0.000000	
0.006790	0.000000	
0.006800	0.000000	
0.006810	0.000001	
0.006820	0.000001	
0.006830	0.000001	
0.006840	0.000001	
0.006850	0.000001	
0.006860	0.000001	
0.006870	0.000001	
0.006880	0.000000	
0.006890	0.000000	
0.006900	0.000000	
0.006910	0.000000	
0.006920	0.000000	
0.006930	0.000000	
0.006940	-0.000000	
0.006950	-0.000000	
0.006960	-0.000000	
0.006970	-0.000000	
0.006980	-0.000000	
0.006990	-0.000000	
0.007000	-0.000000	
0.007010	-0.000000	
0.007020	-0.000000	
0.007030	-0.000000	
0.007040	-0.000000	
0.007050	-0.000000	
0.007060	-0.000000	
0.007070	-0.000000	
0.007080	-0.000000	
0.007090	-0.000000	
0.007100	-0.000000	
0.007110	-0.000000	
0.007120	0.000000	
0.007130	0.000000	
0.007140	0.000000	
0.007150	0.000000	
0.007160	0.000000	
0.007170	0.000000	
0.007180	0.000000	
0.007190	0.000000	
0.007200	0.000000	
0.007210	0.000000	
0.007220	0.000000	
0.007230	0.000000	
0.007240	0.000000	
0.007250	0.000000	
0.007260	0.000000	
0.007270	0.000000	
0.007280	0.000000	
0.007290	0.000000	
0.007300	0.000000	
0.007310	-0.000000	
0.007320	-0.000000	
0.007330	-0.000000	
0.007340	-0.000000	
0.007350	-0.000000	
0.007360	-0.000000	
0.007370	-0.000000	
0.007380	-0.000000	
0.007390	-0.000000	
0.007400	-0.000000	
0.007410	-0.000000	
0.007420	-0.000000	
0.007430	-0.000000	
0.007440	-0.000000	
0.007450	-0.000000	
0.007460	-0.000000	
0.007470	-0.000000	
0.007480	-0.000000	
0.007490	0.000000	
0.007500	0.000000	
0.007510	0.000000	
0.007520	0.000000	
0.007530	0.000000	
0.007540	0.000000	
0.007550	0.000000	
0.007560	0.000000	
0.007570	0.000000	
0.007580	0.000000	
0.007590	0.000000	
0.007600	0.000000	
0.007610	0.000000	
0.007620	0.000000	
0.007630	0.000000	
0.007640	0.000000	
0.007650	0.000000	
0.007660	0.000000	
0.007670	-0.000000	
0.007680	-0.000000	
0.007690	-0.000000	
0.007700	-0.000000	
0.007710	-0.000000	
0.007720	-0.000000	
0.007730	-0.000000	
0.007740	-0.000000	
0.007750	-0.000000	
0.007760	-0.000000	
0.007770	-0.000000	
0.007780	-0.000000	
0.007790	-0.000000	
0.007800	-0.000000	
0.007810	-0.000000	
0.007820	-0.000000	
0.007830	-0.000000	
0.007840	-0.000000	
0.007850	0.000000	
0.007860	0.000000	
0.007870	0.000000	
0.007880	0.000000	
0.007890	0.000000	
0.007900	0.000000	
0.007910	0.000000	
0.007920	0.000000	
0.007930	0.000000	
0.007940	0.000000	
0.007950	0.000000	
0.007960	0.000000	
0.007970	0.000000	
0.007980	0.000000	
0.007990	0.000000	
