t	x	
0.004870	5.390632	
0.004880	5.385659	
0.004890	5.380336	
0.004900	5.374753	
0.004910	5.369002	
0.004920	5.363179	
0.004930	5.357375	
0.004940	5.351682	
0.004950	5.346188	
0.004960	5.340976	
0.004970	5.336122	
0.004980	5.331681	
0.004990	5.327735	
0.005000	5.324345	
0.005010	5.321557	
0.005020	5.319390	
0.005030	5.317893	
0.005040	5.317160	
0.005050	5.317137	
0.005060	5.317557	
0.005070	5.318606	
0.005080	5.320208	
0.005090	5.322360	
0.005100	5.325001	
0.005110	5.328087	
0.005120	5.331563	
0.005130	5.335372	
0.005140	5.339449	
0.005150	5.343728	
0.005160	5.348139	
0.005170	5.352604	
0.005180	5.357052	
0.005190	5.361419	
0.005200	5.365635	
0.005210	5.369634	
0.005220	5.373355	
0.005230	5.376741	
0.005240	5.379743	
0.005250	5.382317	
0.005260	5.384443	
0.005270	5.386080	
0.005280	5.387191	
0.005290	5.387691	
0.005300	5.387702	
0.005310	5.387350	
0.005320	5.386521	
0.005330	5.385281	
0.005340	5.383638	
0.005350	5.381609	
0.005360	5.379245	
0.005370	5.376586	
0.005380	5.373679	
0.005390	5.370571	
0.005400	5.367316	
0.005410	5.363965	
0.005420	5.360573	
0.005430	5.357195	
0.005440	5.353884	
0.005450	5.350691	
0.005460	5.347667	
0.005470	5.344857	
0.005480	5.342303	
0.005490	5.340043	
0.005500	5.338095	
0.005510	5.336496	
0.005520	5.335274	
0.005530	5.334461	
0.005540	5.334082	
0.005550	5.334073	
0.005560	5.334377	
0.005570	5.335026	
0.005580	5.335971	
0.005590	5.337213	
0.005600	5.338734	
0.005610	5.340509	
0.005620	5.342505	
0.005630	5.344694	
0.005640	5.347030	
0.005650	5.349474	
0.005660	5.351988	
0.005670	5.354530	
0.005680	5.357059	
0.005690	5.359535	
0.005700	5.361921	
0.005710	5.364178	
0.005720	5.366281	
0.005730	5.368194	
0.005740	5.369889	
0.005750	5.371341	
0.005760	5.372528	
0.005770	5.373428	
0.005780	5.374013	
0.005790	5.374302	
0.005800	5.374317	
0.005810	5.374065	
0.005820	5.373561	
0.005830	5.372850	
0.005840	5.371927	
0.005850	5.370802	
0.005860	5.369491	
0.005870	5.368018	
0.005880	5.366407	
0.005890	5.364686	
0.005900	5.362883	
0.005910	5.361028	
0.005920	5.359151	
0.005930	5.357283	
0.005940	5.355452	
0.005950	5.353687	
0.005960	5.352015	
0.005970	5.350462	
0.005980	5.349050	
0.005990	5.347800	
0.006000	5.346732	
0.006010	5.345862	
0.006020	5.345209	
0.006030	5.344781	
0.006040	5.344557	
0.006050	5.344536	
0.006060	5.344711	
0.006070	5.345073	
0.006080	5.345605	
0.006090	5.346285	
0.006100	5.347109	
0.006110	5.348065	
0.006120	5.349139	
0.006130	5.350311	
0.006140	5.351564	
0.006150	5.352875	
0.006160	5.354224	
0.006170	5.355589	
0.006180	5.356947	
0.006190	5.358278	
0.006200	5.359561	
0.006210	5.360775	
0.006220	5.361904	
0.006230	5.362928	
0.006240	5.363834	
0.006250	5.364606	
0.006260	5.365230	
0.006270	5.365699	
0.006280	5.366020	
0.006290	5.366194	
0.006300	5.366221	
0.006310	5.366108	
0.006320	5.365858	
0.006330	5.365482	
0.006340	5.364988	
0.006350	5.364395	
0.006360	5.363710	
0.006370	5.362944	
0.006380	5.362109	
0.006390	5.361217	
0.006400	5.360284	
0.006410	5.359324	
0.006420	5.358354	
0.006430	5.357388	
0.006440	5.356442	
0.006450	5.355531	
0.006460	5.354668	
0.006470	5.353868	
0.006480	5.353141	
0.006490	5.352501	
0.006500	5.351957	
0.006510	5.351514	
0.006520	5.351172	
0.006530	5.350932	
0.006540	5.350797	
0.006550	5.350764	
0.006560	5.350831	
0.006570	5.350994	
0.006580	5.351247	
0.006590	5.351583	
0.006600	5.351996	
0.006610	5.352475	
0.006620	5.353010	
0.006630	5.353592	
0.006640	5.354212	
0.006650	5.354860	
0.006660	5.355525	
0.006670	5.356197	
0.006680	5.356866	
0.006690	5.357520	
0.006700	5.358150	
0.006710	5.358746	
0.006720	5.359297	
0.006730	5.359797	
0.006740	5.360240	
0.006750	5.360621	
0.006760	5.360936	
0.006770	5.361183	
0.006780	5.361359	
0.006790	5.361465	
0.006800	5.361500	
0.006810	5.361467	
0.006820	5.361368	
0.006830	5.361206	
0.006840	5.360986	
0.006850	5.360714	
0.006860	5.360394	
0.006870	5.360035	
0.006880	5.359641	
0.006890	5.359221	
0.006900	5.358781	
0.006910	5.358330	
0.006920	5.357875	
0.006930	5.357422	
0.006940	5.356979	
0.006950	5.356552	
0.006960	5.356148	
0.006970	5.355771	
0.006980	5.355428	
0.006990	5.355122	
0.007000	5.354856	
0.007010	5.354635	
0.007020	5.354459	
0.007030	5.354330	
0.007040	5.354248	
0.007050	5.354214	
0.007060	5.354227	
0.007070	5.354284	
0.007080	5.354384	
0.007090	5.354524	
0.007100	5.354700	
0.007110	5.354908	
0.007120	5.355145	
0.007130	5.355405	
0.007140	5.355684	
0.007150	5.355977	
0.007160	5.356279	
0.007170	5.356585	
0.007180	5.356890	
0.007190	5.357189	
0.007200	5.357479	
0.007210	5.357755	
0.007220	5.358012	
0.007230	5.358248	
0.007240	5.358459	
0.007250	5.358644	
0.007260	5.358800	
0.007270	5.358925	
0.007280	5.359018	
0.007290	5.359080	
0.007300	5.359109	
0.007310	5.359108	
0.007320	5.359075	
0.007330	5.359014	
0.007340	5.358926	
0.007350	5.358813	
0.007360	5.358677	
0.007370	5.358522	
0.007380	5.358350	
0.007390	5.358165	
0.007400	5.357970	
0.007410	5.357768	
0.007420	5.357563	
0.007430	5.357357	
0.007440	5.357155	
0.007450	5.356958	
0.007460	5.356771	
0.007470	5.356595	
0.007480	5.356433	
0.007490	5.356287	
0.007500	5.356159	
0.007510	5.356050	
0.007520	5.355961	
0.007530	5.355894	
0.007540	5.355848	
0.007550	5.355823	
0.007560	5.355820	
0.007570	5.355837	
0.007580	5.355874	
0.007590	5.355930	
0.007600	5.356002	
0.007610	5.356090	
0.007620	5.356192	
0.007630	5.356305	
0.007640	5.356428	
0.007650	5.356558	
0.007660	5.356693	
0.007670	5.356831	
0.007680	5.356969	
0.007690	5.357106	
0.007700	5.357239	
0.007710	5.357366	
0.007720	5.357487	
0.007730	5.357598	
0.007740	5.357698	
0.007750	5.357787	
0.007760	5.357863	
0.007770	5.357925	
0.007780	5.357974	
0.007790	5.358008	
0.007800	5.358028	
0.007810	5.358033	
0.007820	5.358024	
0.007830	5.358002	
0.007840	5.357967	
0.007850	5.357921	
0.007860	5.357864	
0.007870	5.357798	
0.007880	5.357723	
0.007890	5.357642	
0.007900	5.357555	
0.007910	5.357465	
0.007920	5.357373	
0.007930	5.357280	
0.007940	5.357187	
0.007950	5.357097	
0.007960	5.357011	
0.007970	5.356929	
0.007980	5.356853	
0.007990	5.356784	
0.008000	5.356722	
0.008010	5.356669	
0.008020	5.356625	
0.008030	5.356590	
0.008040	5.356565	
0.008050	5.356550	
0.008060	5.356544	
0.008070	5.356548	
0.008080	5.356561	
0.008090	5.356583	
0.008100	5.356612	
0.008110	5.356649	
0.008120	5.356693	
0.008130	5.356742	
0.008140	5.356795	
0.008150	5.356853	
0.008160	5.356913	
0.008170	5.356975	
0.008180	5.357037	
0.008190	5.357100	
0.008200	5.357161	
0.008210	5.357219	
0.008220	5.357275	
0.008230	5.357327	
0.008240	5.357375	
0.008250	5.357417	
0.008260	5.357454	
0.008270	5.357485	
0.008280	5.357510	
0.008290	5.357528	
0.008300	5.357540	
0.008310	5.357545	
0.008320	5.357544	
0.008330	5.357536	
0.008340	5.357523	
0.008350	5.357504	
0.008360	5.357480	
0.008370	5.357452	
0.008380	5.357420	
0.008390	5.357385	
0.008400	5.357346	
0.008410	5.357306	
0.008420	5.357265	
0.008430	5.357223	
0.008440	5.357181	
0.008450	5.357140	
0.008460	5.357100	
0.008470	5.357062	
0.008480	5.357026	
0.008490	5.356994	
0.008500	5.356964	
0.008510	5.356939	
0.008520	5.356917	
0.008530	5.356899	
0.008540	5.356886	
0.008550	5.356877	
0.008560	5.356873	
0.008570	5.356873	
0.008580	5.356877	
0.008590	5.356885	
0.008600	5.356897	
0.008610	5.356912	
0.008620	5.356931	
0.008630	5.356952	
0.008640	5.356975	
0.008650	5.357000	
0.008660	5.357027	
0.008670	5.357055	
0.008680	5.357083	
0.008690	5.357111	
0.008700	5.357139	
0.008710	5.357166	
0.008720	5.357192	
0.008730	5.357216	
0.008740	5.357239	
0.008750	5.357259	
0.008760	5.357277	
0.008770	5.357292	
0.008780	5.357304	
0.008790	5.357314	
0.008800	5.357320	
0.008810	5.357324	
0.008820	5.357325	
0.008830	5.357322	
0.008840	5.357318	
0.008850	5.357310	
0.008860	5.357300	
0.008870	5.357288	
0.008880	5.357275	
0.008890	5.357259	
0.008900	5.357242	
0.008910	5.357225	
0.008920	5.357206	
0.008930	5.357187	
0.008940	5.357168	
0.008950	5.357149	
0.008960	5.357131	
0.008970	5.357113	
0.008980	5.357097	
0.008990	5.357082	
0.009000	5.357068	
0.009010	5.357055	
0.009020	5.357045	
0.009030	5.357036	
0.009040	5.357029	
0.009050	5.357024	
0.009060	5.357021	
0.009070	5.357021	
0.009080	5.357022	
0.009090	5.357025	
0.009100	5.357029	
0.009110	5.357035	
0.009120	5.357043	
0.009130	5.357052	
0.009140	5.357062	
0.009150	5.357073	
0.009160	5.357085	
0.009170	5.357098	
0.009180	5.357110	
0.009190	5.357123	
0.009200	5.357136	
0.009210	5.357148	
0.009220	5.357160	
0.009230	5.357171	
0.009240	5.357182	
0.009250	5.357191	
0.009260	5.357200	
0.009270	5.357207	
0.009280	5.357214	
0.009290	5.357218	
0.009300	5.357222	
0.009310	5.357224	
0.009320	5.357225	
0.009330	5.357225	
0.009340	5.357223	
0.009350	5.357220	
0.009360	5.357216	
0.009370	5.357211	
0.009380	5.357205	
0.009390	5.357199	
0.009400	5.357191	
0.009410	5.357183	
0.009420	5.357175	
0.009430	5.357167	
0.009440	5.357158	
0.009450	5.357149	
0.009460	5.357141	
0.009470	5.357133	
0.009480	5.357125	
0.009490	5.357118	
0.009500	5.357111	
0.009510	5.357106	
0.009520	5.357100	
0.009530	5.357096	
0.009540	5.357093	
0.009550	5.357090	
0.009560	5.357088	
0.009570	5.357088	
0.009580	5.357088	
0.009590	5.357089	
0.009600	5.357090	
0.009610	5.357093	
0.009620	5.357096	
0.009630	5.357100	
0.009640	5.357104	
0.009650	5.357109	
0.009660	5.357114	
0.009670	5.357120	
0.009680	5.357126	
0.009690	5.357131	
0.009700	5.357137	
0.009710	5.357143	
0.009720	5.357148	
0.009730	5.357154	
0.009740	5.357159	
0.009750	5.357163	
0.009760	5.357167	
0.009770	5.357171	
0.009780	5.357174	
0.009790	5.357176	
0.009800	5.357178	
0.009810	5.357179	
0.009820	5.357180	
0.009830	5.357180	
0.009840	5.357179	
0.009850	5.357178	
0.009860	5.357177	
0.009870	5.357175	
0.009880	5.357172	
0.009890	5.357169	
0.009900	5.357166	
0.009910	5.357163	
0.009920	5.357159	
0.009930	5.357155	
0.009940	5.357151	
0.009950	5.357148	
0.009960	5.357144	
0.009970	5.357140	
0.009980	5.357136	
0.009990	5.357133	
