t	x	
0.006810	5.357303	
0.006820	5.357294	
0.006830	5.357282	
0.006840	5.357268	
0.006850	5.357252	
0.006860	5.357234	
0.006870	5.357215	
0.006880	5.357195	
0.006890	5.357176	
0.006900	5.357156	
0.006910	5.357137	
0.006920	5.357118	
0.006930	5.357101	
0.006940	5.357086	
0.006950	5.357072	
0.006960	5.357060	
0.006970	5.357051	
0.006980	5.357044	
0.006990	5.357039	
0.007000	5.357036	
0.007010	5.357036	
0.007020	5.357038	
0.007030	5.357042	
0.007040	5.357048	
0.007050	5.357055	
0.007060	5.357064	
0.007070	5.357075	
0.007080	5.357086	
0.007090	5.357098	
0.007100	5.357110	
0.007110	5.357123	
0.007120	5.357135	
0.007130	5.357147	
0.007140	5.357159	
0.007150	5.357170	
0.007160	5.357179	
0.007170	5.357188	
0.007180	5.357195	
0.007190	5.357201	
0.007200	5.357206	
0.007210	5.357209	
0.007220	5.357210	
0.007230	5.357210	
0.007240	5.357209	
0.007250	5.357207	
0.007260	5.357203	
0.007270	5.357198	
0.007280	5.357192	
0.007290	5.357186	
0.007300	5.357178	
0.007310	5.357171	
0.007320	5.357163	
0.007330	5.357155	
0.007340	5.357147	
0.007350	5.357140	
0.007360	5.357132	
0.007370	5.357126	
0.007380	5.357119	
0.007390	5.357114	
0.007400	5.357109	
0.007410	5.357106	
0.007420	5.357103	
0.007430	5.357101	
0.007440	5.357100	
0.007450	5.357100	
0.007460	5.357101	
0.007470	5.357103	
0.007480	5.357105	
0.007490	5.357108	
0.007500	5.357112	
0.007510	5.357116	
0.007520	5.357121	
0.007530	5.357125	
0.007540	5.357130	
0.007550	5.357135	
0.007560	5.357140	
0.007570	5.357145	
0.007580	5.357150	
0.007590	5.357154	
0.007600	5.357158	
0.007610	5.357161	
0.007620	5.357164	
0.007630	5.357166	
0.007640	5.357168	
0.007650	5.357169	
0.007660	5.357170	
0.007670	5.357170	
0.007680	5.357169	
0.007690	5.357168	
0.007700	5.357167	
0.007710	5.357165	
0.007720	5.357162	
0.007730	5.357160	
0.007740	5.357157	
0.007750	5.357154	
0.007760	5.357151	
0.007770	5.357147	
0.007780	5.357144	
0.007790	5.357141	
0.007800	5.357138	
0.007810	5.357136	
0.007820	5.357133	
0.007830	5.357131	
0.007840	5.357129	
0.007850	5.357128	
0.007860	5.357127	
0.007870	5.357126	
0.007880	5.357126	
0.007890	5.357126	
0.007900	5.357126	
0.007910	5.357127	
0.007920	5.357128	
0.007930	5.357129	
0.007940	5.357131	
0.007950	5.357132	
0.007960	5.357134	
0.007970	5.357136	
0.007980	5.357138	
0.007990	5.357140	
0.008000	5.357142	
0.008010	5.357144	
0.008020	5.357146	
0.008030	5.357148	
0.008040	5.357149	
0.008050	5.357150	
0.008060	5.357151	
0.008070	5.357152	
0.008080	5.357153	
0.008090	5.357153	
0.008100	5.357154	
0.008110	5.357154	
0.008120	5.357153	
0.008130	5.357153	
0.008140	5.357152	
0.008150	5.357151	
0.008160	5.357151	
0.008170	5.357149	
0.008180	5.357148	
0.008190	5.357147	
0.008200	5.357146	
0.008210	5.357145	
0.008220	5.357143	
0.008230	5.357142	
0.008240	5.357141	
0.008250	5.357140	
0.008260	5.357139	
0.008270	5.357138	
0.008280	5.357137	
0.008290	5.357137	
0.008300	5.357136	
0.008310	5.357136	
0.008320	5.357136	
0.008330	5.357136	
0.008340	5.357136	
0.008350	5.357137	
0.008360	5.357137	
0.008370	5.357137	
0.008380	5.357138	
0.008390	5.357139	
0.008400	5.357139	
0.008410	5.357140	
0.008420	5.357141	
0.008430	5.357142	
0.008440	5.357143	
0.008450	5.357143	
0.008460	5.357144	
0.008470	5.357145	
0.008480	5.357145	
0.008490	5.357146	
0.008500	5.357146	
0.008510	5.357147	
0.008520	5.357147	
0.008530	5.357147	
0.008540	5.357147	
0.008550	5.357147	
0.008560	5.357147	
0.008570	5.357147	
0.008580	5.357147	
0.008590	5.357146	
0.008600	5.357146	
0.008610	5.357145	
0.008620	5.357145	
0.008630	5.357144	
0.008640	5.357144	
0.008650	5.357143	
0.008660	5.357143	
0.008670	5.357142	
0.008680	5.357142	
0.008690	5.357142	
0.008700	5.357141	
0.008710	5.357141	
0.008720	5.357141	
0.008730	5.357140	
0.008740	5.357140	
0.008750	5.357140	
0.008760	5.357140	
0.008770	5.357140	
0.008780	5.357140	
0.008790	5.357140	
0.008800	5.357141	
0.008810	5.357141	
0.008820	5.357141	
0.008830	5.357141	
0.008840	5.357142	
0.008850	5.357142	
0.008860	5.357142	
0.008870	5.357142	
0.008880	5.357143	
0.008890	5.357143	
0.008900	5.357143	
0.008910	5.357144	
0.008920	5.357144	
0.008930	5.357144	
0.008940	5.357144	
0.008950	5.357144	
0.008960	5.357145	
0.008970	5.357145	
0.008980	5.357145	
0.008990	5.357145	
0.009000	5.357145	
0.009010	5.357144	
0.009020	5.357144	
0.009030	5.357144	
0.009040	5.357144	
0.009050	5.357144	
0.009060	5.357144	
0.009070	5.357143	
0.009080	5.357143	
0.009090	5.357143	
0.009100	5.357143	
0.009110	5.357143	
0.009120	5.357143	
0.009130	5.357142	
0.009140	5.357142	
0.009150	5.357142	
0.009160	5.357142	
0.009170	5.357142	
0.009180	5.357142	
0.009190	5.357142	
0.009200	5.357142	
0.009210	5.357142	
0.009220	5.357142	
0.009230	5.357142	
0.009240	5.357142	
0.009250	5.357142	
0.009260	5.357142	
0.009270	5.357142	
0.009280	5.357142	
0.009290	5.357142	
0.009300	5.357143	
0.009310	5.357143	
0.009320	5.357143	
0.009330	5.357143	
0.009340	5.357143	
0.009350	5.357143	
0.009360	5.357143	
0.009370	5.357143	
0.009380	5.357143	
0.009390	5.357143	
0.009400	5.357144	
0.009410	5.357144	
0.009420	5.357144	
0.009430	5.357144	
0.009440	5.357144	
0.009450	5.357143	
0.009460	5.357143	
0.009470	5.357143	
0.009480	5.357143	
0.009490	5.357143	
0.009500	5.357143	
0.009510	5.357143	
0.009520	5.357143	
0.009530	5.357143	
0.009540	5.357143	
0.009550	5.357143	
0.009560	5.357143	
0.009570	5.357143	
0.009580	5.357143	
0.009590	5.357143	
0.009600	5.357142	
0.009610	5.357142	
0.009620	5.357142	
0.009630	5.357142	
0.009640	5.357142	
0.009650	5.357142	
0.009660	5.357142	
0.009670	5.357142	
0.009680	5.357142	
0.009690	5.357143	
0.009700	5.357143	
0.009710	5.357143	
0.009720	5.357143	
0.009730	5.357143	
0.009740	5.357143	
0.009750	5.357143	
0.009760	5.357143	
0.009770	5.357143	
0.009780	5.357143	
0.009790	5.357143	
0.009800	5.357143	
0.009810	5.357143	
0.009820	5.357143	
0.009830	5.357143	
0.009840	5.357143	
0.009850	5.357143	
0.009860	5.357143	
0.009870	5.357143	
0.009880	5.357143	
0.009890	5.357143	
0.009900	5.357143	
0.009910	5.357143	
0.009920	5.357143	
0.009930	5.357143	
0.009940	5.357143	
0.009950	5.357143	
0.009960	5.357143	
0.009970	5.357143	
0.009980	5.357143	
0.009990	5.357143	
