y		t
12.096	0
-10.16	0.001
-12.09	0.002
-12.089	0.003
-12.088	0.004
-12.087	0.005
-12.086	0.006
-12.085	0.007
-12.084	0.008
-12.082	0.009
-12.08	0.01
-12.063	0.011
-11.325	0.012
-10.288	0.013
-9.1974	0.014
-8.168	0.015
-7.2486	0.016
-6.4524	0.017
-5.7757	0.018
-5.2073	0.019
-4.7329	0.02
-4.3387	0.021
-4.0116	0.022
-3.7403	0.023
-3.5149	0.024
-3.3272	0.025
-3.1705	0.026
-3.0391	0.027
-2.9282	0.028
-2.8342	0.029
-2.7539	0.03
-2.6847	0.031
-2.6247	0.032
-2.5721	0.033
-2.5256	0.034
-2.484	0.035
-2.4464	0.036
-2.4121	0.037
-2.3805	0.038
-2.3512	0.039
-2.3236	0.04
-2.2976	0.041
-2.2728	0.042
-2.249	0.043
-2.2261	0.044
-2.2038	0.045
-2.1822	0.046
-2.1611	0.047
-2.1403	0.048
-2.12	0.049
-2.0999	0.05
-2.0802	0.051
-2.0606	0.052
-2.0413	0.053
-2.0222	0.054
-2.0032	0.055
-1.9844	0.056
-1.9657	0.057
-1.9472	0.058
-1.9288	0.059
-1.9105	0.06
-1.8923	0.061
-1.8742	0.062
-1.8563	0.063
-1.8384	0.064
-1.8206	0.065
-1.803	0.066
-1.7854	0.067
-1.7679	0.068
-1.7505	0.069
-1.7332	0.07
-1.716	0.071
-1.6989	0.072
-1.6818	0.073
-1.6649	0.074
-1.648	0.075
-1.6312	0.076
-1.6145	0.077
-1.5979	0.078
-1.5814	0.079
-1.565	0.08
-1.5486	0.081
-1.5323	0.082
-1.5161	0.083
-1.5	0.084
-1.484	0.085
-1.468	0.086
-1.4521	0.087
-1.4363	0.088
-1.4206	0.089
-1.405	0.09
-1.3894	0.091
-1.3739	0.092
-1.3585	0.093
-1.3432	0.094
-1.3279	0.095
-1.3127	0.096
-1.2976	0.097
-1.2826	0.098
-1.2676	0.099
-1.2528	0.1
-1.2379	0.101
-1.2232	0.102
-1.2086	0.103
-1.194	0.104
-1.1795	0.105
-1.165	0.106
-1.1507	0.107
-1.1364	0.108
-1.1221	0.109
-1.108	0.11
-1.0939	0.111
-1.0799	0.112
-1.0659	0.113
-1.0521	0.114
-1.0383	0.115
-1.0245	0.116
-1.0109	0.117
-0.99726	0.118
-0.98373	0.119
-0.97026	0.12
-0.95687	0.121
-0.94354	0.122
-0.93027	0.123
-0.91708	0.124
-0.90394	0.125
-0.89088	0.126
-0.87788	0.127
-0.86494	0.128
-0.85207	0.129
-0.83926	0.13
-0.82652	0.131
-0.81384	0.132
-0.80122	0.133
-0.78867	0.134
-0.77618	0.135
-0.76375	0.136
-0.75139	0.137
-0.73908	0.138
-0.72684	0.139
-0.71465	0.14
-0.70253	0.141
-0.69047	0.142
-0.67847	0.143
-0.66653	0.144
-0.65465	0.145
-0.64282	0.146
-0.63106	0.147
-0.61936	0.148
-0.60771	0.149
-0.59612	0.15
-0.58459	0.151
-0.57312	0.152
-0.5617	0.153
-0.55034	0.154
-0.53904	0.155
-0.5278	0.156
-0.51661	0.157
-0.50547	0.158
-0.49439	0.159
-0.48337	0.16
-0.4724	0.161
-0.46149	0.162
-0.45063	0.163
-0.43982	0.164
-0.42907	0.165
-0.41838	0.166
-0.40773	0.167
-0.39714	0.168
-0.3866	0.169
-0.37612	0.17
-0.36568	0.171
-0.3553	0.172
-0.34497	0.173
-0.33469	0.174
-0.32447	0.175
-0.31429	0.176
-0.30417	0.177
-0.29409	0.178
-0.28407	0.179
-0.27409	0.18
-0.26417	0.181
-0.25429	0.182
-0.24447	0.183
-0.23469	0.184
-0.22496	0.185
-0.21528	0.186
-0.20565	0.187
-0.19607	0.188
-0.18653	0.189
-0.17705	0.19
-0.16761	0.191
-0.15821	0.192
-0.14887	0.193
-0.13957	0.194
-0.13031	0.195
-0.12111	0.196
-0.11194	0.197
-0.10283	0.198
-0.093758	0.199
-0.084732	0.2
-0.075752	0.201
-0.066817	0.202
-0.057926	0.203
-0.04908	0.204
-0.040278	0.205
-0.031519	0.206
-0.022804	0.207
-0.014133	0.208
-0.0055052	0.209
0.0030797	0.21
0.011622	0.211
0.020121	0.212
0.028579	0.213
0.036994	0.214
0.045367	0.215
0.053698	0.216
0.061988	0.217
0.070236	0.218
0.078443	0.219
0.086609	0.22
0.094735	0.221
0.10282	0.222
0.11086	0.223
0.11887	0.224
0.12683	0.225
0.13476	0.226
0.14264	0.227
0.15049	0.228
0.1583	0.229
0.16607	0.23
0.17379	0.231
0.18149	0.232
0.18914	0.233
0.19675	0.234
0.20433	0.235
0.21187	0.236
0.21937	0.237
0.22683	0.238
0.23426	0.239
0.24165	0.24
0.249	0.241
0.25631	0.242
0.26359	0.243
0.27084	0.244
0.27804	0.245
0.28521	0.246
0.29235	0.247
0.29945	0.248
0.30651	0.249
0.31354	0.25
0.32054	0.251
0.32749	0.252
0.33442	0.253
0.34131	0.254
0.34816	0.255
0.35498	0.256
0.36177	0.257
0.36852	0.258
0.37524	0.259
0.38193	0.26
0.38858	0.261
0.3952	0.262
0.40179	0.263
0.40834	0.264
0.41486	0.265
0.42135	0.266
0.42781	0.267
0.43423	0.268
0.44062	0.269
0.44698	0.27
0.45331	0.271
0.45961	0.272
0.46587	0.273
0.47211	0.274
0.47831	0.275
0.48448	0.276
0.49062	0.277
0.49674	0.278
0.50282	0.279
0.50887	0.28
0.51488	0.281
0.52087	0.282
0.52683	0.283
0.53276	0.284
0.53866	0.285
0.54454	0.286
0.55038	0.287
0.55619	0.288
0.56197	0.289
0.56773	0.29
0.57345	0.291
0.57915	0.292
0.58482	0.293
0.59046	0.294
0.59607	0.295
0.60166	0.296
0.60722	0.297
0.61275	0.298
0.61825	0.299
0.62372	0.3
0.62917	0.301
0.63459	0.302
0.63998	0.303
0.64535	0.304
0.65068	0.305
0.656	0.306
0.66128	0.307
0.66654	0.308
0.67178	0.309
0.67698	0.31
0.68216	0.311
0.68732	0.312
0.69245	0.313
0.69755	0.314
0.70263	0.315
0.70768	0.316
0.71271	0.317
0.71772	0.318
0.72269	0.319
0.72765	0.32
0.73258	0.321
0.73748	0.322
0.74236	0.323
0.74721	0.324
0.75204	0.325
0.75685	0.326
0.76163	0.327
0.76639	0.328
0.77113	0.329
0.77584	0.33
0.78053	0.331
0.78519	0.332
0.78983	0.333
0.79445	0.334
0.79905	0.335
0.80362	0.336
0.80817	0.337
0.8127	0.338
0.8172	0.339
0.82168	0.34
0.82614	0.341
0.83058	0.342
0.835	0.343
0.83939	0.344
0.84376	0.345
0.84811	0.346
0.85244	0.347
0.85674	0.348
0.86103	0.349
0.86529	0.35
0.86953	0.351
0.87375	0.352
0.87795	0.353
0.88213	0.354
0.88629	0.355
0.89043	0.356
0.89454	0.357
0.89864	0.358
0.90272	0.359
0.90677	0.36
0.91081	0.361
0.91482	0.362
0.91882	0.363
0.92279	0.364
0.92675	0.365
0.93068	0.366
0.9346	0.367
0.9385	0.368
0.94237	0.369
0.94623	0.37
0.95007	0.371
0.95389	0.372
0.95769	0.373
0.96147	0.374
0.96523	0.375
0.96897	0.376
0.9727	0.377
0.97641	0.378
0.98009	0.379
0.98376	0.38
0.98741	0.381
0.99105	0.382
0.99466	0.383
0.99826	0.384
1.0018	0.385
1.0054	0.386
1.0089	0.387
1.0125	0.388
1.016	0.389
1.0195	0.39
1.0229	0.391
1.0264	0.392
1.0298	0.393
1.0333	0.394
1.0367	0.395
1.04	0.396
1.0434	0.397
1.0468	0.398
1.0501	0.399
1.0534	0.4
1.0567	0.401
1.06	0.402
1.0633	0.403
1.0665	0.404
1.0698	0.405
1.073	0.406
1.0762	0.407
1.0794	0.408
1.0826	0.409
1.0857	0.41
