  t                          alpha1                    alpha2                    alpha3                    alpha4                    alpha5
  0.22900000000000001        1.7274188651679301        1.5883524504043596        1.4492860226417139        1.3102196083212494        1.1711531944235112     
  0.23000000000000001        1.7368455242100256        1.5970552957314601        1.4572650547614632        1.3174748267741356        1.1776845992502183     
  0.23100000000000001        1.7462728605136508        1.6057587782473040        1.4652446839834925        1.3247306022547718        1.1842165210287607     
  0.23200000000000001        1.7557008561155301        1.6144628810516903        1.4732248944710395        1.3319869199895245        1.1907489460486720     
  0.23300000000000001        1.7651294935285105        1.6231675876923624        1.4812056708070993        1.3392437655963325        1.1972818609628768     
  0.23400000000000001        1.7745587557289488        1.6318728821531387        1.4891869979832975        1.3465011250743339        1.2038152527780628     
  0.23500000000000001        1.7839886261444284        1.6405787488423573        1.4971688613890644        1.3537589847937634        1.2103491088453049     
  0.23600000000000002        1.7934190886418020        1.6492851725816282        1.5051512468010968        1.3610173314861196        1.2168834168509424     
  0.23700000000000002        1.8028501275155540        1.6579921385948837        1.5131341403730922        1.3682761522345941        1.2234181648076958     
  0.23800000000000002        1.8122817274764684        1.6666996324977164        1.5211175286257639        1.3755354344647526        1.2299533410460164     
  0.23900000000000002        1.8217138736405980        1.6754076402870020        1.5291013984371120        1.3827951659354598        1.2364889342056693     
  0.23999999999999999        1.8311465515185263        1.6841161483307965        1.5370857370329585        1.3900553347300526        1.2430249332275356     
  0.24099999999999999        1.8405797470049137        1.6928251433584993        1.5450705319777314        1.3973159292477397        1.2495613273456367     
  0.24199999999999999        1.8500134463683169        1.7015346124512805        1.5530557711654907        1.4045769381952304        1.2560981060793641     
  0.24299999999999999        1.8594476362412866        1.7102445430327577        1.5610414428111927        1.4118383505785896        1.2626352592259189     
  0.24399999999999999        1.8688823036107169        1.7189549228599226        1.5690275354421912        1.4191001556953038        1.2691727768529508     
  0.24500000000000000        1.8783174358084616        1.7276657400143083        1.5770140378899566        1.4263623431265597        1.2757106492913892     
  0.24600000000000000        1.8877530205021880        1.7363769828933877        1.5850009392820170        1.4336249027297256        1.2822488671284709     
  0.24700000000000000        1.8971890456864799        1.7450886402022014        1.5929882290341155        1.4408878246310344        1.2887874212009456     
  0.24800000000000000        1.9066254996741765        1.7538007009452106        1.6009758968425685        1.4481510992184567        1.2953263025884645     
  0.24900000000000000        1.9160623710879379        1.7625131544183583        1.6089639326768344        1.4554147171347696        1.3018655026071446     
  0.25000000000000000        1.9254996488520335        1.7712259902013479        1.6169523267722774        1.4626786692707996        1.3084050128033029     
  0.25100000000000000        1.9349373221843509        1.7799391981501240        1.6249410696231166        1.4699429467588532        1.3149448249473550     
  0.25200000000000000        1.9443753805886168        1.7886527683895517        1.6329301519755683        1.4772075409663152        1.3214849310278789     
  0.25300000000000000        1.9538138138468182        1.7973666913062880        1.6409195648211690        1.4844724434894201        1.3280253232458288     
  0.25400000000000000        1.9632526120118337        1.8060809575418502        1.6489092993902739        1.4917376461471907        1.3345659940089156     
  0.25500000000000000        1.9726917654002494        1.8147955579858555        1.6568993471457283        1.4990031409755282        1.3411069359261207     
  0.25600000000000001        1.9821312645853755        1.8235104837694518        1.6648896997767073        1.5062689202214732        1.3476481418023665     
  0.25700000000000001        1.9915711003904399        1.8322257262589114        1.6728803491927173        1.5135349763376009        1.3541896046333193     
  0.25800000000000001        2.0010112638819670        1.8409412770494065        1.6808712875177563        1.5208013019765827        1.3607313176003424     
  0.25900000000000001        2.0104517463633287        1.8496571279589376        1.6888625070846326        1.5280678899858786        1.3672732740655673     
  0.26000000000000001        2.0198925393684695        1.8583732710224330        1.6968540004294264        1.5353347334025773        1.3738154675671082     
  0.26100000000000001        2.0293336346557940        1.8670896984859970        1.7048457602861100        1.5426018254483715        1.3803578918143953     
  0.26200000000000001        2.0387750242022205        1.8758064028013126        1.7128377795812966        1.5498691595246628        1.3869005406836363     
  0.26300000000000001        2.0482167001973868        1.8845233766201968        1.7208300514291386        1.5571367292078016        1.3934434082134000     
  0.26400000000000001        2.0576586550380180        1.8932406127892960        1.7288225691263563        1.5644045282444510        1.3999864886003075     
  0.26500000000000001        2.0671008813224336        1.9019581043449192        1.7368153261474004        1.5716725505470728        1.4065297761948439     
  0.26600000000000001        2.0765433718452084        1.9106758445080176        1.7448083161397414        1.5789407901895336        1.4130732654972864     
  0.26700000000000002        2.0859861195919680        1.9193938266792843        1.7528015329192856        1.5862092414028253        1.4196169511537313     
  0.26800000000000002        2.0954291177343265        1.9281120444343975        1.7607949704659078        1.5934778985709053        1.4261608279522295     
  0.26900000000000002        2.1048723596249608        1.9368304915193768        1.7687886229191121        1.6007467562266364        1.4327048908190241     
  0.27000000000000002        2.1143158387928054        1.9455491618460730        1.7767824845737918        1.6080158090478478        1.4392491348148866     
  0.27100000000000002        2.1237595489383865        1.9542680494877713        1.7847765498761214        1.6152850518534878        1.4457935551315544     
  0.27200000000000002        2.1332034838898664        1.9629871486749144        1.7927708134195397        1.6225544795998863        1.4523381470882624     
  0.27300000000000002        2.1426476348811998        1.9717064528975594        1.8007652699408494        1.6298240873771110        1.4588829061283559     
  0.27400000000000002        2.1520919962396561        1.9804259550035677        1.8087599129745302        1.6370938704054276        1.4654278278160064     
  0.27500000000000002        2.1615365624414578        1.9891456497969568        1.8167547365348988        1.6443638226360973        1.4719729078330106     
  0.27600000000000002        2.1709813281078705        1.9978655322181817        1.8247497358817222        1.6516339388143797        1.4785181409039987     
  0.27700000000000002        2.1804262880013923        2.0065855973405480        1.8327449063992358        1.6589042146353719        1.4850635220881074     
  0.27800000000000002        2.1898714370220476        2.0153058403667270        1.8407402435928732        1.6661746459072073        1.4916090474962136     
  0.27900000000000003        2.1993167702037737        2.0240262566253557        1.8487357430860871        1.6734452285480894        1.4981547133413116     
  0.28000000000000003        2.2087622827109064        2.0327468415677306        1.8567314006172473        1.6807159585833999        1.5047005159358355     
  0.28100000000000003        2.2182079698347557        2.0414675907645892        1.8647272120366263        1.6879868321428866        1.5112464516890465     
  0.28200000000000003        2.2276538269902710        2.0501884999029696        1.8727231733034575        1.6952578454579199        1.5177925171044908     
  0.28300000000000003        2.2370998497127963        2.0589095647831614        1.8807192804830772        1.7025289948588274        1.5243387087775244     
  0.28400000000000003        2.2465460336549046        2.0676307813157258        1.8887155297441369        1.7098002767722933        1.5308850233929001     
  0.28500000000000003        2.2559923745833257        2.0763521455186056        1.8967119173558911        1.7170716877188297        1.5374314577224228     
  0.28600000000000003        2.2654388683759445        2.0850736535143035        1.9047084396855545        1.7243432243103125        1.5439780086226620     
  0.28700000000000003        2.2748855110188835        2.0937953015271371        1.9127050931957317        1.7316148832475815        1.5505246730327282     
  0.28800000000000003        2.2843322986036609        2.1025170858805642        1.9207018744419111        1.7388866613181062        1.5570714479721033     
  0.28899999999999998        2.2937792273244226        2.1112390029945809        1.9286987800700257        1.7461585553937085        1.5636183305385303     
  0.28999999999999998        2.3032262934752494        2.1199610493831864        1.9366958068140809        1.7534305624283519        1.5701653179059600     
  0.29099999999999998        2.3126734934475297        2.1286832216519143        1.9446929514938383        1.7607026794559795        1.5767124073225487     
  0.29199999999999998        2.3221208237274062        2.1374055164954302        1.9526902110125659        1.7679749035884180        1.5832595961087101     
  0.29299999999999998        2.3315682808932889        2.1461279306951901        1.9606875823548446        1.7752472320133312        1.5898068816552178     
  0.29399999999999998        2.3410158616134313        2.1548504611171615        1.9686850625844345        1.7825196619922279        1.5963542614213584     
  0.29499999999999998        2.3504635626435681        2.1635731047096036        1.9766826488421945        1.7897921908585230        1.6029017329331312     
  0.29599999999999999        2.3599113808246259        2.1722958585009113        1.9846803383440581        1.7970648160156526        1.6094492937814984     
  0.29699999999999999        2.3693593130804778        2.1810187195975028        1.9926781283790624        1.8043375349352302        1.6159969416206774     
  0.29799999999999999        2.3788073564157717        2.1897416851817781        2.0006760163074278        1.8116103451552612        1.6225446741664808     
  0.29899999999999999        2.3882555079138057        2.1984647525101204        2.0086739995586904        1.8188832442783958        1.6290924891946985     
