   t                         w1                        w2                       w3                        w4                        w5    
  3.09999999999999998E-002   2.1767527039967627        1.9606865803814313        1.7446205161641115        1.5285543761489742        1.3124883626143031     
  3.20000000000000007E-002   2.2503417748014281        2.0298164293422682        1.8092911424747573        1.5887658405832252        1.3682406296742744     
  3.30000000000000016E-002   2.3222053301519030        2.0973394088051469        1.8724735447115071        1.6476077153928073        1.4227419463254365     
  3.40000000000000024E-002   2.3923538806350617        2.1632628765038224        1.9341719280122083        1.7050810549713935        1.4759902158133946     
  3.50000000000000033E-002   2.4608029845483497        2.2275993468294550        1.9943957366970333        1.7611922351509028        1.5279887451101484     
  3.60000000000000042E-002   2.5275723793269536        2.2903655249250932        2.0531586918553169        1.8159520124778543        1.5787453022923854     
  3.69999999999999982E-002   2.5926851422927295        2.3515815902570436        2.1104780549844002        1.8693747007592432        1.6282712968932838     
  3.79999999999999991E-002   2.6561670265170298        2.4112704610826796        2.1663739091824898        1.9214775610075783        1.6765811489076645     
  3.89999999999999999E-002   2.7180458922389574        2.4694572382376707        2.2208685955934313        1.9722801752971735        1.7236916804907108     
  4.00000000000000008E-002   2.7783512276850475        2.5261687240000068        2.2739862303073863        2.0218039740699005        1.7696216357257721     
  4.10000000000000017E-002   2.8371137460735034        2.5814330171697506        2.3257522975090663        2.0700718273631540        1.8143912699111235     
  4.20000000000000026E-002   2.8943650474495670        2.6352791730170617        2.3761933075320676        2.1171077009801538        1.8580220038279986     
  4.30000000000000035E-002   2.9501372669360562        2.6877368855943353        2.4253365100961068        2.1629363678834088        1.9005361332745894     
  4.39999999999999974E-002   3.0044629655161796        2.7388362775434816        2.4732095945511574        2.2075831479443662        1.9419565855509455     
  4.49999999999999983E-002   3.0573748849199398        2.7886077397399163        2.5198406024573385        2.2510737035741601        1.9823066873086521     
  4.59999999999999992E-002   3.1089057981022470        2.8370817521418958        2.5652577141315334        2.2934339282210425        2.0216100265089865     
  4.70000000000000001E-002   3.1590883277153701        2.8842887230228813        2.6094891265720328        2.3346897824154529        2.0598903299679030     
  4.80000000000000010E-002   3.2079548304135725        2.9302588743241520        2.6525628968746946        2.3748671711817675        2.0971713386798947     
  4.90000000000000019E-002   3.2555374107360908        2.9750221382734416        2.6945068443081936        2.4139918334598551        2.1334766911121843     
  5.00000000000000028E-002   3.3018677265530663        3.0186081571864181        2.7353485663647996        2.4520892559165266        2.1688298437508764     
  5.10000000000000037E-002   3.3469769771401938        3.0610461341879449        2.7751152699997541        2.4891846828806843        2.2032539955780432     
  5.20000000000000046E-002   3.3908958567078646        3.1023648204138317        2.8138337632572963        2.5253029794344242        2.2367720972276515     
  5.29999999999999985E-002   3.4336545181219722        3.1425924773247638        2.8515304161776025        2.5604686243050794        2.2694067360821526     
  5.39999999999999994E-002   3.4752825298955234        3.1817568476150786        2.8882311303350927        2.5947056780365223        2.3011801316264626     
  5.50000000000000003E-002   3.5158089016277421        3.2198851189155180        2.9239613026358011        2.6280377584414105        2.3321141095680256     
  5.60000000000000012E-002   3.5552620246658746        3.2570039519238989        2.9587458470647858        2.6604880100672599        2.3622300820980104     
  5.70000000000000021E-002   3.5936696762733504        3.2931394259454878        2.9926091449492978        2.6920791273952500        2.3915490222535460     
  5.80000000000000029E-002   3.6310590142714254        3.3283170460398570        3.0255750485715747        2.7228333099697153        2.4200914871103842     
  5.90000000000000038E-002   3.6674584484457062        3.3625634725668778        3.0576668768707012        2.7527722679816464        2.4478775780913176     
  5.99999999999999978E-002   3.7028919807326135        3.3959012850513157        3.0889090123733651        2.7819172197313398        2.4749269475508426     
  6.09999999999999987E-002   3.7373849111313047        3.4283542591561749        3.1193220719829897        2.8102903537550090        2.5012587975506531     
  6.19999999999999996E-002   3.7709619279234659        3.4599455993990023        3.1489277764535308        2.8379104114835574        2.5268932050861106     
  6.30000000000000004E-002   3.8036471145004436        3.4906979448983724        3.1777473206357092        2.8647971435125390        2.5518471215680756     
  6.40000000000000013E-002   3.8354639574596479        3.5206333764185618        3.2058013794691234        2.8909698189671058        2.5761384102973972     
  6.50000000000000022E-002   3.8664353557137860        3.5497734244551822        3.2331101150435821        2.9164472315393892        2.5997844965605594     
  6.60000000000000031E-002   3.8965836303974442        3.5781390781455178        3.2596931845126274        2.9412477064054818        2.6228023735497836     
  6.70000000000000040E-002   3.9259305296435110        3.6057507946936727        3.2855697486768642        2.9653891078389130        2.6452086090063474     
  6.80000000000000049E-002   3.9544972475506612        3.6326285009131412        3.3107584782731747        2.9888888473668946        2.6670193524326522     
  6.90000000000000058E-002   3.9823044374813370        3.6587916216175960        3.3352775639143499        3.0117638882608921        2.6882503427434434     
  7.00000000000000067E-002   4.0093722194886317        3.6842590810044289        3.3591447339588374        3.0340307594886431        2.7089169122599870     
  7.10000000000000075E-002   4.0357201920097570        3.7090493134780314        3.3823772587957213        3.0557055674225211        2.7290340004605897     
  7.20000000000000084E-002   4.0613674436318998        3.7331802745686775        3.4049919609164037        3.0768040015131546        2.7486161637511075     
  7.29999999999999954E-002   4.0863325648696476        3.7566694518855281        3.4270052250430307        3.0973413435933419        2.7676775810715553     
  7.39999999999999963E-002   4.1106336742204839        3.7795338760530011        3.4484330082622621        3.1173324772093074        2.7862320624247587     
  7.49999999999999972E-002   4.1342883804991626        3.8017901425161695        3.4692908501220288        3.1367918969363413        2.8042930574107712     
  7.59999999999999981E-002   4.1573138512750862        3.8234543840960304        3.4895938911953506        3.1557337176434697        2.8218736637311905     
  7.69999999999999990E-002   4.1797268023348995        3.8445423264106724        3.5093568526894563        3.1741716907031869        2.8389866356338804     
  7.79999999999999999E-002   4.2015435089179602        3.8650692808877185        3.5285940822347395        3.1921191878780166        2.8556443985743152     
  7.90000000000000008E-002   4.2227798167704256        3.8850501551188814        3.5473195492819878        3.2095892404690107        2.8718590348705693     
  8.00000000000000017E-002   4.2434511599773099        3.9044994630382908        3.5655468545999693        3.2265945360696606        2.8876423189326377     
  8.10000000000000026E-002   4.2635725509690410        3.9234313416118423        3.5832892396041847        3.2431474272322287        2.9030057144401265     
  8.20000000000000034E-002   4.2831586106339330        3.9418595405255692        3.6005596017702688        3.2592599399743749        2.9179603822042388     
  8.30000000000000043E-002   4.3022235758475622        3.9597974512960934        3.6173704846336743        3.2749437878632648        2.9325171878804936     
  8.40000000000000052E-002   4.3207813214370283        3.9772581211901712        3.6337341051943990        3.2902103627054426        2.9466867147139837     
  8.50000000000000061E-002   4.3388453361089478        3.9942542505660739        3.6496623714692604        3.3050707598064069        2.9604792551583294     
  8.60000000000000070E-002   4.3564287713724203        4.0107981936368233        3.6651668645439299        3.3195357963505954        2.9739048337004879     
  8.70000000000000079E-002   4.3735443787390107        4.0269019921747882        3.6802588548370481        3.3336159873635665        2.9869732232806667     
  8.79999999999999949E-002   4.3902046045218235        4.0425773296247876        3.6949493255239476        3.3473215861093579        2.9996939241514045     
  8.89999999999999958E-002   4.4064215643321996        4.0578356052079396        3.7092489378166285        3.3606625299954729        3.0120762000248145     
  8.99999999999999967E-002   4.4222070517752581        4.0726879152177373        3.7231680907112783        3.3736485207165514        3.0241290288601395     
  9.09999999999999976E-002   4.4375725469294069        4.0871450609920164        3.7367169068188959        3.3862890021526968        3.0358611758057323     
  9.19999999999999984E-002   4.4525292246133299        4.1012175566862830        3.7499052396449386        3.3985931671545857        3.0472811730569429     
  9.29999999999999993E-002   4.4670879624431965        4.1149156368508928        3.7627426806858564        3.4105699641599609        3.0583973259911024     
  9.40000000000000002E-002   4.4812593891459409        4.1282492638149932        3.7752385663459229        3.4222281036426447        3.0692177191494974     
  9.50000000000000011E-002   4.4950537707513485        4.1412281728345466        3.7874020183162016        3.4335760643979061        3.0797502220677790     
  9.60000000000000020E-002   4.5084811378743037        4.1538617645638025        3.7992418497769225        3.4446221305789546        3.0900024949567317     
  9.70000000000000029E-002   4.5215512544336045        4.1661592256299604        3.8107666700743961        3.4553743052298653        3.0999820220752419     
  9.80000000000000038E-002   4.5342736247202300        4.1781294983923534        3.8219848596467840        3.4658404068637672        3.1096960339340898     
  9.90000000000000047E-002   4.5466575002809195        4.1897812874173406        3.8329045760903053        3.4760280461036621        3.1191515941812860     
  0.10000000000000001        4.5587118866222225        4.2011230657849552        3.8435337600685662        3.4859446311927860        3.1283555786386090     
  0.10100000000000001        4.5704455497400902        4.2121630812307869        3.8538801410664343        3.4955973733623624        3.1373146802822349     
  0.10200000000000001        4.5818670224771063        4.2229093621266829        3.8639512429945331        3.5049932920586708        3.1460354140922528     
  0.10300000000000001        4.5929846107138719        4.2333697233051399        3.8737543896464106        3.5141392200329853        3.1545241217770057     
  0.10400000000000001        4.6038063993968974        4.2435517717300968        3.8832967100124125        3.5230418082987387        3.1627869763719536     
  0.10500000000000000        4.6143402584082276        4.2534629120187581        3.8925851434536409        3.5317075309581449        3.1708299867189247     
  0.10600000000000000        4.6245938482796669        4.2631103518175779        3.9016264447398177        3.5401426899013049        3.1786590018269205     
  0.10700000000000000        4.6345746249432231        4.2725011070368186        3.9104271889541993        3.5483534193814412        3.1862797151186912     
  0.10800000000000000        4.6442898489433651        4.2816420061860381        3.9189937761487879        3.5563456904703314        3.1936976685641514     
  0.10900000000000000        4.6537465895158689        4.2905397001895063        3.9273324360328719        3.5641253150846235        3.2009182567060903     
  0.11000000000000000        4.6629517692392310        4.2992006756076027        3.9354492362815536        3.5716979512227591        3.2079467303837377     
  0.11100000000000000        4.6719120848916447        4.3076312614923582        3.9433501032049874        3.5790691091213334        3.2147882010358417     
  0.11200000000000000        4.6806340527632546        4.3158375890100853        3.9510408008243307        3.5862441744006270        3.2214476468690703     
  0.11300000000000000        4.6891240156120144        4.3238256260507244        3.9585269221718535        3.5932283776000236        3.2279299316612664     
  0.11400000000000000        4.6973881472857171        4.3316011815766595        3.9658139113345454        3.6000267979327067        3.2342397828128742     
  0.11500000000000000        4.7054325954758118        4.3391699098558005        3.9729070674212883        3.6066443793499907        3.2403817891216282     
  0.11600000000000001        4.7132630696577849        4.3465374432095469        3.9798115484244114        3.6130859341440797        3.2463604171833844     
  0.11700000000000001        4.7208852617663331        4.3537090079959011        3.9865324934881627        3.6193562525357823        3.2521800146470592     
  0.11800000000000001        4.7283047123338964        4.3606898171869490        3.9930746687026923        3.6254597870120731        3.2578448133829179     
  0.11900000000000001        4.7355268145169331        4.3674849450923023        3.9994428295359286        3.6314009741940381        3.2633590299499819     
  0.12000000000000000        4.7425568180152098        4.3740993310466232        4.0056416049624550        3.6371841326911643        3.2687265744763221     
  0.12100000000000000        4.7493998328869891        4.3805377829991876        4.0116755008274598        3.6428134662396769        3.2739513485910812     
  0.12200000000000000        4.7560608332628354        4.3868049810080763        4.0175489031213205        3.6482930667575046        3.2790371501415758     
  0.12300000000000000        4.7625446609607254        4.3929054806415184        4.0232660811671650        3.6536269173180664        3.2839876759533158     
  0.12400000000000000        4.7688560290050859        4.3988437162888303        4.0288311907237375        3.6588188950450551        3.2888065245166924     
  0.12500000000000000        4.7749995250522828        4.4046240043833631        4.0342482770057897        3.6638727739302617        3.2934971986022652     
  0.12600000000000000        4.7809796147250667        4.4102505465397712        4.0395212776241918        3.6687922275765339        3.2980631078065334     
  0.12700000000000000        4.7868006448583600        4.4157274326078886        4.0446540254478824        3.6735808318678007        3.3025075710300551     
  0.12800000000000000        4.7924668466587637        4.4210586436454147        4.0496502513897443        3.6782420675681284        3.3068338188896806     
  0.12900000000000000        4.7979823387800549        4.4262480548115635        4.0545135871184170        3.6827793228516819        3.3110449960666748     
  0.13000000000000000        4.8033511303169076        4.4312994381837782        4.0592475676979891        3.6871958957654174        3.3151441635923860     
  0.13100000000000001        4.8085771237190178        4.4362164654995473        4.0638556341575276        3.6914949966263002        3.3191343010731731     
  0.13200000000000001        4.8136641176277291        4.4410027108253205        4.0683411359922683        3.6956797503547754        3.3230183088561551     
  0.13300000000000001        4.8186158096372358        4.4456616531544437        4.0727073335983066        3.6997531987462051        3.3267990101373908     
  0.13400000000000001        4.8234357989823531        4.4501966789360230        4.0769574006425344        3.7037183026818892        3.3304791530139792     
  0.13500000000000001        4.8281275891548079        4.4546110845365225        4.0810944263695594        3.7075779442812933        3.3340614124816064     
  0.13600000000000001        4.8326945904499548        4.4589080786359085        4.0851214178472803        3.7113349289970521        3.3375483923789733     
  0.13700000000000001        4.8371401224457644        4.4630907845600643        4.0890413021527321        3.7149919876542441        3.3409426272805023     
  0.13800000000000001        4.8414674164158775        4.4671622425511828        4.0928569284998098        3.7185517784354460        3.3442465843387175     
  0.13900000000000001        4.8456796176784822        4.4711254119777646        4.0965710703103966        3.7220168888129854        3.3474626650776345     
  0.14000000000000001        4.8497797878827313        4.4749831734858478        4.1001864272304154        3.7253898374298098        3.3505932071384357     
  0.14100000000000001        4.8537709070017829        4.4787383310930213        4.1037056270922552        3.7286730759303328        3.3536404859787412     
  0.14200000000000002        4.8576558774825092        4.4823936141528851        4.1071312278250129        3.7318689907425844        3.3566067165266666     
  0.14300000000000002        4.8614375254138498        4.4859516814901275        4.1104657194672685        3.7349799047438323        3.3594940547909045     
  0.14400000000000002        4.8651186015314956        4.4894151213276805        4.1137115277353971        3.7380080794759558        3.3623045994200438     
  0.14499999999999999        4.8687017832297137        4.4927864528785459        4.1168710136675113        3.7409557178044119        3.3650403933961335     
  0.14599999999999999        4.8721896765193833        4.4960681281882291        4.1199464753499182        3.7438249638584358        3.3677034268982733     
  0.14699999999999999        4.8755848179336674        4.4992625339279080        4.1229401495977802        3.7466179045991996        3.3702956370403383     
  0.14799999999999999        4.8788896763827525        4.5023719931396551        4.1258542135908449        3.7493365713460509        3.3728189092877403     
  0.14899999999999999        4.8821010717222135        4.5053987669350102        4.1286907864654401        3.7519829412619483        3.3752750788362977     
  0.14999999999999999        4.8852273300095268        4.5083399761936951        4.1314519308639115        3.7545589387991734        3.3776659319542421     
  0.15100000000000000        4.8882707072940974        4.5112032109643110        4.1341350409302269        3.7570664371063942        3.3799932072883396     
  0.15200000000000000        4.8912333998574757        4.5139905375004652        4.1367470187859858        3.7595030771408653        3.3822585971351029     
  0.15300000000000000        4.8941175457964636        4.5167039673159186        4.1392897493740293        3.7618751190835984        3.3844599639013051     
  0.15400000000000000        4.8969252265643046        4.5193454586345148        4.1417650677006108        3.7641842747304284        3.3866029699933073     
  0.15500000000000000        4.8996584684710589        4.5219169178017218        4.1441747601581023        3.7664322105276220        3.3886891619201744     
  0.15600000000000000        4.9023192441442340        4.5244202006587866        4.1465205658126836        3.7686205487730962        3.3907200452202315     
  0.15700000000000000        4.9049094739507444        4.5268571138804967        4.1488041776579188        3.7707508687858158        3.3926970855462972     
  0.15800000000000000        4.9074310273811985        4.5292294162775137        4.1510272438351343        3.7728247080442299        3.3946217097221645     
  0.15900000000000000        4.9098857243975358        4.5315388200642159        4.1531913688214832        3.7748435632945516        3.3964953067711181     
  0.16000000000000000        4.9122753367449663        4.5337869920929608        4.1552981145865315        3.7768088916296834        3.3983192289172020     
  0.16100000000000000        4.9146015892291643        4.5359755550556597        4.1573490017182317        3.7787221115395764        3.4000947925599663     
  0.16200000000000001        4.9168661609596391        4.5381060886535343        4.1593455105190564        3.7805846039337632        3.4018232792234095     
  0.16300000000000001        4.9190706865601710        4.5401801307358829        4.1612890820731137        3.7823977131368176        3.4035059364797760     
  0.16400000000000001        4.9212167573471959        4.5421991784086968        4.1631811192849932        3.7841627478574398        3.4051439788489022     
  0.16500000000000001        4.9233059224769713        4.5441646891139067        4.1650229878911063        3.7858809821318857        3.4067385886737278     
  0.16600000000000001        4.9253396900623709        4.5460780816800463        4.1668160174442290        3.7875536562424008        3.4082909169726294     
  0.16700000000000001        4.9273195282600861        4.5479407373450993        4.1685615022719844        3.7891819776113378        3.4098020842691756     
  0.16800000000000001        4.9292468663290459        4.5497540007522401        4.1702607024099239        3.7907671216715855        3.4112731813999115     
  0.16900000000000001        4.9311230956607988        4.5515191809192128        4.1719148445099083        3.7923102327139468        3.4127052703007377     
  0.17000000000000001        4.9329495707826014        4.5532375521820327        4.1735251227244232        3.7938124247120775        3.4140993847724745     
  0.17100000000000001        4.9347276103339457        4.5549103551136945        4.1750926995674691        3.7952747821255692        3.4154565312261433     
  0.17200000000000001        4.9364584980172141        4.5565387974185398        4.1766187067526621        3.7966983606817681        3.4167776894085082     
  0.17300000000000001        4.9381434835231666        4.5581240548029518        4.1781042460091236        3.7980841881368819        3.4180638131084029     
  0.17400000000000002        4.9397837834319045        4.5596672718229740        4.1795503898757707        3.7994332650169342        3.4193158308443490     
  0.17500000000000002        4.9413805820899759        4.5611695627094857        4.1809581824745630        3.8007465653390842        3.4205346465339601     
  0.17599999999999999        4.9429350324642520        4.5626320121715205        4.1823286402632700        3.8020250373138516        3.4217211401456260     
  0.17699999999999999        4.9444482569731854        4.5640556761783104        4.1836627527683037        3.8032696040287362        3.4228761683329183     
  0.17799999999999999        4.9459213482960456        4.5654415827206121        4.1849614832981343        3.8044811641137337        3.4240005650522134     
  0.17899999999999999        4.9473553701607305        4.5667907325518682        4.1862257696378196        3.8056605923892248        3.4250951421639391     
  0.17999999999999999        4.9487513581107070        4.5681040999097435        4.1874565247251283        3.8068087404966953        3.4261606900179080     
  0.18099999999999999        4.9501103202516337        4.5693826332185399        4.1886546373087636        3.8079264375127662        3.4271979780231439     
  0.18200000000000000        4.9514332379782138        4.5706272557730214        4.1898209725891480        3.8090144905469447        3.4282077552026093     
  0.18300000000000000        4.9527210666817947        4.5718388664041107        4.1909563728422334        3.8100736853235562        3.4291907507332522     
  0.18400000000000000        4.9539747364392213        4.5730183401269633        4.1920616580267991        3.8111047867482495        3.4301476744717410     
  0.18500000000000000        4.9551951526834497        4.5741665287718716        4.1931376263756484        3.8121085394595058        3.4310792174662721     
  0.18600000000000000        4.9563831968563932        4.5752842615984655        4.1941850549711619        3.8130856683655390        3.4319860524548234     
  0.18700000000000000        4.9575397270444750        4.5763723458936303        4.1952047003055881        3.8140368791669705        3.4328688343502174     
  0.18800000000000000        4.9586655785973539        4.5774315675535986        4.1961972988265153        3.8149628588656634        3.4337282007123258     
  0.18900000000000000        4.9597615647302566        4.5784626916506266        4.1971635674678769        3.8158642762600787        3.4345647722077723     
  0.19000000000000000        4.9608284771103488        4.5794664629846453        4.1981042041668974        3.8167417824275116        3.4353791530574567     
  0.19100000000000000        4.9618670864275920        4.5804436066203182        4.1990198883673484        3.8175960111935474        3.4361719314722281     
  0.19200000000000000        4.9628791353611206        4.5813948284098593        4.1999112815094772        3.8184275795890952        3.4369436800770177     
  0.19300000000000000        4.9638642190855329        4.5823216965517277        4.2007790275069414        3.8192370882953051        3.4376949563237318     
  0.19400000000000001        4.9648230593524385        4.5832238700722678        4.2016245400186101        3.8200251220767005        3.4384263028932112     
  0.19500000000000001        4.9657563585085072        4.5841020099214971        4.2024475260958063        3.8207929589285241        3.4391382480865524     
  0.19600000000000001        4.9666648000182958        4.5849567592795726        4.2032485886404150        3.8215403390256397        3.4398319522880794     
  0.19700000000000001        4.9675490489729670        4.5857887440355505        4.2040283143453649        3.8222678098705059        3.4405071745766582     
  0.19800000000000001        4.9684097525852930        4.5865985732532346        4.2047872741313022        3.8229759042461042        3.4411644096052769     
  0.19900000000000001        4.9692475406712964        4.5873868396244664        4.2055260235715117        3.8236651406125404        3.4418041387282714     
  0.20000000000000001        4.9700630261189138        4.5881541199101763        4.2062451033054025        3.8243360234928883        3.4424268303596115     
  0.20100000000000001        4.9708568053440123        4.5889009753695591        4.2069450394408134        3.8249890438486864        3.4430329403215323     
  0.20200000000000001        4.9716294587341130        4.5896279521776480        4.2076263439454644        3.8256246794452413        3.4436229121837543     
  0.20300000000000001        4.9723815510801437        4.5903355818316518        4.2082895150278823        3.8262433952071491        3.4441971775935687     
  0.20400000000000001        4.9731136319965428        4.5910243815463287        4.2089350375080139        3.8268456435641762        3.4447561565969735     
  0.20500000000000002        4.9738262363300558        4.5916948546386909        4.2095633831778825        3.8274318647878469        3.4453002579512608     
  0.20600000000000002        4.9745198845574921        4.5923474909023296        4.2101750111524918        3.8280024873189289        3.4458298794290236     
  0.20700000000000002        4.9751950831727481        4.5929827669716801        4.2107703682112732        3.8285579280861075        3.4463454081140790     
  0.20800000000000002        4.9758523250634195        4.5936011466764182        4.2113498891303403        3.8290985928160377        3.4468472206893610     
  0.20899999999999999        4.9764920898772491        4.5942030813863441        4.2119139970057784        3.8296248763350884        3.4473356837170939     
  0.20999999999999999        4.9771148443786810        4.5947890103469264        4.2124631035682008        3.8301371628628935        3.4478111539113065     
  0.21099999999999999        4.9777210427958245        4.5953593610058547        4.2129976094888493        3.8306358262980162        3.4482739784031664     
  0.21199999999999999        4.9783111271580509        4.5959145493307183        4.2135179046774240        3.8311212304959357        3.4487244949989937     
  0.21299999999999999        4.9788855276244908        4.5964549801181844        4.2140243685718914        3.8315937295394740        3.4491630324314282     
  0.21400000000000000        4.9794446628036839        4.5969810472948103        4.2145173704204852        3.8320536680019979        3.4495899106037791     
  0.21500000000000000        4.9799889400645974        4.5974931342097456        4.2149972695561075        3.8325013812034929        3.4500054408277983     
  0.21600000000000000        4.9805187558392809        4.5979916139195627        4.2154644156632886        3.8329371954597389        3.4504099260550372     
  0.21700000000000000        4.9810344959173438        4.5984768494653867        4.2159191490380348        3.8333614283247734        3.4508036611019794     
  0.21800000000000000        4.9815365357325092        4.5989491941425680        4.2163618008406019        3.8337743888268134        3.4511869328690814     
  0.21900000000000000        4.9820256439739685        4.5994089917631014        4.2167926933414748        3.8341763776978173        3.4515600205539676     
  0.22000000000000000        4.9825017680596497        4.5998569515271965        4.2172124792716676        3.8345676875968859        3.4519231958587695     
  0.22100000000000000        4.9829652523090342        4.6002930193765774        4.2176211214644646        3.8349489124419791        3.4522767231920088     
  0.22200000000000000        4.9834164319161021        4.6007175106678240        4.2180189154322241        3.8353200171788329        3.4526211379364851     
  0.22300000000000000        4.9838556331911184        4.6011307323995938        4.2184061488553555        3.8356812701753005        3.4529564097698593     
  0.22400000000000000        4.9842831737960136        4.6015329834340850        4.2187831017898443        3.8360329326866887        3.4532827811460440     
  0.22500000000000001        4.9846993629735250        4.6019245547125909        4.2191500468692711        3.8363752590442290        3.4536004880932163     
  0.22600000000000001        4.9851045017702713        4.6023057294653968        4.2195072495014472        3.8367084968385194        3.4539097603840676     
  0.22700000000000001        4.9854988832539098        4.6026767834160776        4.2198549680598978        3.8370328870981361        3.4542108217015581     
  0.22800000000000001        4.9858827927245564        4.6030379849803866        4.2201934540702144        3.8373486644634798        3.4545038898002547     
  0.22900000000000001        4.9862565079205865        4.6033895954598973        4.2205229523915184        3.8376560573560514        3.4547891766633949     
  0.23000000000000001        4.9866202992190019        4.6037318692304980        4.2208437013930835        3.8379552881432235        3.4550668886558413     
  0.23100000000000001        4.9869744298304761        4.6040650539258943        4.2211559331262913        3.8382465732986488        3.4553372266729121     
  0.23200000000000001        4.9873191559892351        4.6043893906162499        4.2214598734920470        3.8385301235584182        3.4556003862853144     
  0.23300000000000001        4.9876547271379144        4.6047051139821136        4.2217557424037206        3.8388061440731023        3.4558565578802400     
  0.23400000000000001        4.9879813861075100        4.6050124524837051        4.2220437539458286        3.8390748345557211        3.4561059267986787     
  0.23500000000000001        4.9882993692925695        4.6053116285257447        4.2223241165284522        3.8393363894258443        3.4563486734691669     
  0.23600000000000002        4.9886089068217432        4.6056028586179023        4.2225970330376059        3.8395909979498533        3.4565849735379155     
  0.23700000000000002        4.9889102227238054        4.6058863535310000        4.2228627009816062        3.8398388443774589        3.4568149979955174     
  0.23800000000000002        4.9892035350892883        4.6061623184490710        4.2231213126335545        3.8400801080746345        3.4570389133003618     
  0.23900000000000002        4.9894890562278347        4.6064309531174112        4.2233730551700770        3.8403149636530602        3.4572568814986671     
  0.23999999999999999        4.9897669928213721        4.6066924519866719        4.2236181108063660        3.8405435810960449        3.4574690603414315     
