  t                         I1                        I2                        I3                        I4                        I5
  5.50000000000000003E-002   1.8141492773175236        2.0023247890546316        2.1796291116707933        2.3464136075573392        2.5031872924280343     
  5.60000000000000012E-002   1.7581716944105805        1.9452540326734855        2.1219033100654099        2.2883762276927793        2.4451068256880855     
  5.70000000000000021E-002   1.7038896615311687        1.8897780968730906        2.0656744004702046        2.2317423477432468        2.3883418675755554     
  5.80000000000000029E-002   1.6512538948354005        1.8358545985983670        2.0109085487902485        2.1764830190672955        2.3328676225642662     
  5.90000000000000038E-002   1.6002214397034542        1.7834469862970088        1.9575691977716743        2.1225665022430009        2.2786589732830951     
  5.99999999999999978E-002   1.5507470099033260        1.7325162068235411        1.9056253656458815        2.0699662493377886        2.2256881027776014     
  6.09999999999999987E-002   1.5027860435891367        1.6830236564752850        1.8550435617066490        2.0186531528819280        2.1739322132223000     
  6.19999999999999996E-002   1.4562947851731582        1.6349312707814310        1.8057906276743980        1.9685982764339294        2.1233660026221863     
  6.30000000000000004E-002   1.4112303486630164        1.5882015959787521        1.7578338145960248        1.9197729350842816        2.0739642958777096     
  6.40000000000000013E-002   1.3675507654879480        1.5427978451093451        1.7111408445461964        1.8721487609574410        2.0257021128657122     
  6.50000000000000022E-002   1.3252150248056589        1.4986839412234338        1.6656799595501592        1.8256977560775967        1.9785547240337809     
  6.60000000000000031E-002   1.2841831066013902        1.4558245561962615        1.6214199597754013        1.7803923346001547        1.9324976954703545     
  6.70000000000000040E-002   1.2444159611969494        1.4141851328751425        1.5783302402798471        1.7362053561025752        1.8875069251114740     
  6.80000000000000049E-002   1.2058755376589074        1.3737318834159535        1.5363808025960344        1.6931101593171181        1.8435586732052942     
  6.90000000000000058E-002   1.1685247854235083        1.3344318109247426        1.4955422670658045        1.6510805663761734        1.8006295852822889     
  7.00000000000000067E-002   1.1323276508656499        1.2962527139493709        1.4557858882193213        1.6100909033310224        1.7586967032281202     
  7.10000000000000075E-002   1.0972490697370105        1.2591631866738076        1.4170835605633370        1.5701160107328629        1.7177374818057995     
  7.20000000000000084E-002   1.0632549387186996        1.2231326155783222        1.3794078207348563        1.5311312498074288        1.6777297978018966     
  7.29999999999999954E-002   1.0303121462362139        1.1881311732085944        1.3427318466513964        1.4931125055643968        1.6386519560769162     
  7.39999999999999963E-002  0.99838849737683133        1.1541297978964713        1.3070294328338377        1.4560361873649703        1.6004826930346894     
  7.49999999999999972E-002  0.96745275168771427        1.1211002258987075        1.2722750587120464        1.4198792065777370        1.5632011779457291     
  7.59999999999999981E-002  0.93747472232701823        1.0890149275737406        1.2384437965631891        1.3846190451925535        1.5267869933791784     
  7.69999999999999990E-002  0.90842482597028162        1.0578471152393454        1.2055113360996565        1.3502336680182865        1.4912201996247807     
  7.79999999999999999E-002  0.88027450276210029        1.0275707185966885        1.1734539750973898        1.3167015490485894        1.4564812544608772     
  7.90000000000000008E-002  0.85299604463679357       0.99816035739800979        1.1422486091953516        1.2840016647141561        1.4225510390221723     
  8.00000000000000017E-002  0.82656257410740031       0.96959139325146881        1.1118727107554471        1.2521134864006056        1.3894108528809914     
  8.10000000000000026E-002  0.80094799930749705       0.94184000390359579        1.0823043480486358        1.2210169618023043        1.3570424084873314     
  8.20000000000000034E-002  0.77612703907904990       0.91488272390521241        1.0535221444886742        1.1906925377313649        1.3254278142442271     
  8.30000000000000043E-002  0.75207505762417715       0.88869690107435606        1.0255052707353463        1.1611211214174451        1.2945496002096968     
  8.40000000000000052E-002  0.72876845950240332       0.86326039436463298       0.99823341505014729        1.1322840803819079        1.2643906804986622     
  8.50000000000000061E-002  0.70618419427345103       0.83855198441977385       0.97168682087554370        1.1041632331710995        1.2349343556139762     
  8.60000000000000070E-002  0.68429991614744501       0.81455087180125285       0.94584621686936310        1.0767408399867349        1.2061643052598685     
  8.70000000000000079E-002  0.66309396375048124       0.79123684431503150       0.92069291068052606        1.0499995932669735        1.1780645810437600     
  8.79999999999999949E-002  0.64254534027165899       0.76859026153987564       0.89620865111373771        1.0239226082628623        1.1506195991117116     
  8.89999999999999958E-002  0.62263369401586022       0.74659203959218501       0.87237566669680755       0.99849338490052508        1.1238141327555251     
  8.99999999999999967E-002  0.60333929938478115       0.72522363615460794       0.84917665386860453       0.97369585636095768        1.0976333050228255     
  9.09999999999999976E-002  0.58464297987683211       0.70446703578532432       0.82659476533599818       0.94951435189046829        1.0720625818291862     
  9.19999999999999984E-002  0.56652626513031634       0.68430473552500215       0.80461359861751480       0.92593358215411470        1.0470877648369827     
  9.29999999999999993E-002  0.54897120125501286       0.66471967065659965       0.78321718478879354       0.90293863484190195        1.0226949788771293     
  9.40000000000000002E-002  0.53196038828670544       0.64569538257358905       0.76238991797075095       0.88051496578700761       0.99887064846893769     
  9.50000000000000011E-002  0.51547696343968508       0.62721582508435103       0.74211672302376808       0.85864833134750618       0.97560152862786242     
  9.60000000000000020E-002  0.49950458481236354       0.60926540955011110       0.72238286882636249       0.83732495613516578       0.95287462858525651     
  9.70000000000000029E-002  0.48402741554296341       0.59182899208472062       0.70317401455474482       0.81653135099078600       0.93067737431450115     
  9.80000000000000038E-002  0.46903010840884812       0.57489186107338230       0.68447619955001460       0.79625436053404997       0.90899742913309212     
  9.90000000000000047E-002  0.45449779086402853       0.55843972501096117       0.66627583341758834       0.77648115508193682       0.88782274272265893     
  0.10000000000000001       0.44041605050688132       0.54245870065393886       0.64855968635723393       0.75719922273550000       0.86714154463231896     
  0.10100000000000001       0.42677092096931568       0.52693530148469858       0.63131487972158939       0.73839636163507993       0.84694233790620355     
  0.10200000000000001       0.41354886821997539       0.51185642648155005       0.61452887680407220       0.72006067238650340       0.82721389283666713     
  0.10300000000000001       0.40073677908037042       0.49720934919084109       0.59818947385049914       0.70218055065419915       0.80794524084379093     
  0.10400000000000001       0.38832193950752913       0.48298170709417487       0.58228479129393440       0.68474467992208676       0.78912566848059007     
  0.10500000000000000       0.37629202710583676       0.46916149255632023       0.56680326520775282       0.66774202442096731       0.77074471156437963     
  0.10600000000000000       0.36463510187667175       0.45573703722739373       0.55173363897478356       0.65116182221866725       0.75279214943329131     
  0.10700000000000000       0.35333959440302243       0.44269700293247982       0.53706495636247131       0.63499357847233295       0.73525799932580249     
  0.10800000000000000       0.34239425622872766       0.43003037649585063       0.52278654803234648       0.61922705883979112       0.71813251088358554     
  0.10900000000000000       0.33178798583965696       0.41772642191445147       0.50888802558634905       0.60385228410329728       0.70140616077513895     
  0.11000000000000000       0.32151047705546654       0.40577472286101068       0.49535921597783339       0.58885947814099793       0.68506961575873848     
  0.11100000000000000       0.31155153900744598       0.39416519082769896       0.48219027785536550       0.57423912421735712       0.66911376314193327     
