  t                         I1                        I2                        I3                        I4                        I5
  0.26700000000000002        4.8355108440942614        1.7052678634210643        1.0441939378296401       0.75701354789246267       0.59430993111322661     
  0.26800000000000002        4.8320518328726720        1.7044504114763179        1.0440073479192977       0.75692604741613090       0.59425118211600381     
  0.26900000000000002        4.8286101790543423        1.7036472768919808        1.0438253573997058       0.75684097315988497       0.59419416488357257     
  0.27000000000000002        4.8251857955641313        1.7028582082290500        1.0436478530829967       0.75675825784931439       0.59413882836810061     
  0.27100000000000002        4.8217785957635995        1.7020829584834329        1.0434747245639833       0.75667783607538286       0.59408512302651184     
  0.27200000000000002        4.8183884934488219        1.7013208702918785        1.0433058641516664       0.75659964424276926       0.59403300077613719     
  0.27300000000000002        4.8150154028482097        1.7005721227477495        1.0431411668026285       0.75652362051944255       0.59398241495161297     
  0.27400000000000002        4.8116592386203410        1.6998364824875385        1.0429805300559354       0.75644970478797402       0.59393332026320922     
  0.27500000000000002        4.8083199158518068        1.6991137202283226        1.0428238539696730       0.75637783859775043       0.59388567275620319     
  0.27600000000000002        4.8049973500550571        1.6984036106962768        1.0426710410590498       0.75630796511897058       0.59383942977151027     
  0.27700000000000002        4.8016914571662728        1.6977059325567483        1.0425219962360075       0.75624002909752985       0.59379454990753411     
  0.27800000000000002        4.7984021535432406        1.6970204683452208        1.0423766118560702       0.75617397681150600       0.59375099298308176     
  0.27900000000000003        4.7951293559632342        1.6963470043998321        1.0422347694878105       0.75610975602852093       0.59370872000141672     
  0.28000000000000003        4.7918729816209158        1.6956853307947659        1.0420963828369185       0.75604731596456987       0.59366769311532330     
  0.28100000000000003        4.7886329481262377        1.6950352412750056        1.0419613677114758       0.75598660724366007       0.59362787559320085     
  0.28200000000000003        4.7854091735023632        1.6943965331920694        1.0418296419707400       0.75592758185904163       0.59358923178617207     
  0.28300000000000003        4.7822015761835992        1.6937690074411011        1.0417011254751698       0.75587019313500570       0.59355172709629211     
  0.28400000000000003        4.7790100750133231        1.6931524683988082        1.0415757400376684       0.75581439569012865       0.59351532794536266     
  0.28500000000000003        4.7758345892419438        1.6925467238626479        1.0414534093760166       0.75576014540128833       0.59348000174503635     
  0.28600000000000003        4.7726750385248531        1.6919515849910254        1.0413340590664684       0.75570739936881981       0.59344571686757319     
  0.28700000000000003        4.7695313429203932        1.6913668662444998        1.0412176164984661       0.75565611588255621       0.59341244261755011     
  0.28800000000000003        4.7664034228878442        1.6907923853280447        1.0411040108304679       0.75560625438896112       0.59338014920434279     
  0.28899999999999998        4.7632911992854110        1.6902279631344335        1.0409931729468540       0.75555777545888403       0.59334880771546206     
  0.28999999999999998        4.7601945933682144        1.6896734236883557        1.0408850354158701       0.75551064075650409       0.59331839009071452     
  0.29099999999999998        4.7571135267863154        1.6891285940918170        1.0407795324486058       0.75546481300896284       0.59328886909704015     
  0.29199999999999998        4.7540479215827212        1.6885933044701931        1.0406765998589751       0.75542025597691531       0.59326021830412101     
