  t                         U1                        U2                        U3                        U4                        U5
  0.12700000000000000        4.9999999966602626        4.9999999966686275        4.9999999966747408        4.9999999966797066        4.9999999966835373     
  0.12800000000000000        4.9999999971694340        4.9999999971768503        4.9999999971822708        4.9999999971866629        4.9999999971900504     
  0.12900000000000000        4.9999999976009093        4.9999999976074818        4.9999999976122877        4.9999999976161700        4.9999999976191658     
  0.13000000000000000        4.9999999979665510        4.9999999979723757        4.9999999979766336        4.9999999979800664        4.9999999979827150     
  0.13100000000000001        4.9999999982764143        4.9999999982815746        4.9999999982853458        4.9999999982883789        4.9999999982907219     
  0.13200000000000001        4.9999999985390122        4.9999999985435846        4.9999999985469241        4.9999999985496038        4.9999999985516732     
  0.13300000000000001        4.9999999987615613        4.9999999987656132        4.9999999987685690        4.9999999987709360        4.9999999987727648     
  0.13400000000000001        4.9999999989501740        4.9999999989537658        4.9999999989563806        4.9999999989584722        4.9999999989600852     
  0.13500000000000001        4.9999999991100328        4.9999999991132134        4.9999999991155288        4.9999999991173727        4.9999999991187991     
  0.13600000000000001        4.9999999992455235        4.9999999992483390        4.9999999992503881        4.9999999992520170        4.9999999992532738     
  0.13700000000000001        4.9999999993603659        4.9999999993628554        4.9999999993646691        4.9999999993661062        4.9999999993672164     
  0.13800000000000001        4.9999999994577093        4.9999999994599085        4.9999999994615143        4.9999999994627817        4.9999999994637614     
  0.13900000000000001        4.9999999995394564        4.9999999995421636        4.9999999995435847        4.9999999995447029        4.9999999995455680     
  0.14000000000000001        4.9999999996088835        4.9999999996118802        4.9999999996131370        4.9999999996141229        4.9999999996148841     
  0.14100000000000001        4.9999999996678453        4.9999999996709708        4.9999999996720819        4.9999999996729514        4.9999999996736220     
  0.14200000000000002        4.9999999997179190        4.9999999997210551        4.9999999997220366        4.9999999997228040        4.9999999997233946     
  0.14300000000000002        4.9999999997604450        4.9999999997635092        4.9999999997643743        4.9999999997650511        4.9999999997655715     
  0.14400000000000002        4.9999999997965601        4.9999999997991571        4.9999999998002584        4.9999999998008562        4.9999999998013136     
  0.14499999999999999        4.9999999998272306        4.9999999998294333        4.9999999998306732        4.9999999998311990        4.9999999998316023     
  0.14599999999999999        4.9999999998532791        4.9999999998551461        4.9999999998564517        4.9999999998569145        4.9999999998572706     
  0.14699999999999999        4.9999999998753992        4.9999999998769837        4.9999999998783018        4.9999999998787095        4.9999999998790230     
  0.14799999999999999        4.9999999998941860        4.9999999998955289        4.9999999998968239        4.9999999998971827        4.9999999998974598     
  0.14899999999999999        4.9999999999101394        4.9999999999112799        4.9999999999123776        4.9999999999128395        4.9999999999130837     
  0.14999999999999999        4.9999999999236877        4.9999999999246558        4.9999999999255866        4.9999999999261098        4.9999999999263247     
