  t                         alpha1                        alpha2                        alpha3                        alpha4                        alpha5
  0.23200000000000001        1.8050646189738133        1.7803189466531246        1.7557008561155301        1.7312440836148026        1.7069822147455143     
  0.23300000000000001        1.8145081323260661        1.7897562778653719        1.7651294935285105        1.7406611758731774        1.7163846866619275     
  0.23400000000000001        1.8239519136197178        1.7991940331729874        1.7745587557289488        1.7500791377785250        1.7257883153037303     
  0.23500000000000001        1.8333959545702356        1.8086322004678148        1.7839886261444284        1.7594979477886592        1.7351930736482903     
  0.23600000000000002        1.8428402471489309        1.8180707679870822        1.7934190886418020        1.7689175848947121        1.7445989353077420     
  0.23700000000000002        1.8522847835750609        1.8275097243035523        1.8028501275155540        1.7783380286079304        1.7540058423347775     
  0.23800000000000002        1.8617295563081770        1.8369490583159573        1.8122817274764684        1.7877592589468059        1.7634138020124468     
  0.23900000000000002        1.8711745580407062        1.8463887592397030        1.8217138736405980        1.7971812564245198        1.7728227898788609     
  0.23999999999999999        1.8806197816907644        1.8558288165978387        1.8311465515185263        1.8066040020366996        1.7822327820402917     
  0.24099999999999999        1.8900652203951889        1.8652692202122887        1.8405797470049137        1.8160274772494780        1.7916437551579836     
  0.24199999999999999        1.8995108675027865        1.8747099601953219        1.8500134463683169        1.8254516639878475        1.8010556864352629     
  0.24299999999999999        1.9089567165677948        1.8841510269412849        1.8594476362412866        1.8348765446243065        1.8104685536049534     
  0.24399999999999999        1.9184027613435335        1.8935924111185467        1.8688823036107169        1.8443021019677768        1.8198823349170778     
  0.24500000000000000        1.9278489945088320        1.9030341036616920        1.8783174358084616        1.8537283192528087        1.8292970091268508     
  0.24600000000000000        1.9372954087353291        1.9124760957639282        1.8877530205021880        1.8631551801290416        1.8387125554829458     
  0.24700000000000000        1.9467419984941379        1.9219183788697112        1.8971890456864799        1.8725826686509328        1.8481289537160381     
  0.24800000000000000        1.9561887584252016        1.9313609446675795        1.9066254996741765        1.8820107692677379        1.8575461840276128     
  0.24900000000000000        1.9656356833321382        1.9408037850831956        1.9160623710879379        1.8914394668137362        1.8669642270790292     
  0.25000000000000000        1.9750827681772420        1.9502468922725835        1.9254996488520335        1.9008687464987033        1.8763830639808434     
  0.25100000000000000        1.9845300080766397        1.9596902586155596        1.9349373221843509        1.9102985938986186        1.8858026762823792     
  0.25200000000000000        1.9939773982955906        1.9691338767093518        1.9443753805886168        1.9197289949465972        1.8952230459615360     
  0.25300000000000000        2.0034249342439345        1.9785777393623971        1.9538138138468182        1.9291599359240517        1.9046441554148388     
  0.25400000000000000        2.0128726114716784        1.9880218395883229        1.9632526120118337        1.9385914034520741        1.9140659874477168     
  0.25500000000000000        2.0223204256647103        1.9974661706000907        1.9726917654002494        1.9480233844830230        1.9234885252650065     
  0.25600000000000001        2.0317683726406583        2.0069107258043166        1.9821312645853755        1.9574558662923305        1.9329117524616781     
  0.25700000000000001        2.0412164483448603        2.0163554987957437        1.9915711003904399        1.9668888364704968        1.9423356530137756     
  0.25800000000000001        2.0506646488464693        2.0258004833518810        2.0010112638819670        1.9763222829153011        1.9517602112695682     
  0.25900000000000001        2.0601129703346683        2.0352456719415000        2.0104517463633287        1.9857561938241892        1.9611854119409040     
  0.26000000000000001        2.0695614091150110        2.0446910574359021        2.0198925393684695        1.9951905576868583        1.9706112400947697     
  0.26100000000000001        2.0790099616058617        2.0541366342756588        2.0293336346557940        2.0046253632780218        1.9800376811450420     
  0.26200000000000001        2.0884586243349559        2.0635823970583074        2.0387750242022205        2.0140605996503553        1.9894647208444314     
  0.26300000000000001        2.0979073939360555        2.0730283405339192        2.0482167001973868        2.0234962561276184        1.9988923452766150     
  0.26400000000000001        2.1073562671457160        2.0824744596007907        2.0576586550380180        2.0329323222979396        2.0083205408485489     
  0.26500000000000001        2.1168052408001450        2.0919207493012637        2.0671008813224336        2.0423687880072756        2.0177492942829631     
  0.26600000000000001        2.1262543118321591        2.1013672048176510        2.0765433718452084        2.0518056433530298        2.0271785926110280     
  0.26700000000000002        2.1357034772682355        2.1108138214682914        2.0859861195919680        2.0612428786778256        2.0366084231651866     
  0.26800000000000002        2.1451527342256500        2.1202605947037050        2.0954291177343265        2.0706804845634386        2.0460387735721675     
  0.26900000000000002        2.1546020799097052        2.1297075201028619        2.1048723596249608        2.0801184518248745        2.0554696317461389     
  0.27000000000000002        2.1640515116110430        2.1391545933695570        2.1143158387928054        2.0895567715045984        2.0649009858820442     
  0.27100000000000002        2.1735010267030384        2.1486018103288842        2.1237595489383865        2.0989954348669024        2.0743328244490753     
  0.27200000000000002        2.1829506226392734        2.1580491669238118        2.1332034838898664        2.1084344333924143        2.0837651361843035     
  0.27300000000000002        2.1924002969510865        2.1674966592118547        2.1426476348811998        2.1178737587727436        2.0931979100864617     
  0.27400000000000002        2.2018500472452005        2.1769442833618413        2.1520919962396561        2.1273134029052585        2.1026311354098661     
  0.27500000000000002        2.2112998712014171        2.1863920356507678        2.1615365624414578        2.1367533578879900        2.1120648016584780     
  0.27600000000000002        2.2207497665703904        2.1958399124607482        2.1709813281078705        2.1461936160146684        2.1214988985801098     
  0.27700000000000002        2.2301997311714592        2.2052879102760419        2.1804262880013923        2.1556341697698778        2.1309334161607607     
  0.27800000000000002        2.2396497628905503        2.2147360256801742        2.1898714370220476        2.1650750118243285        2.1403683446190831     
  0.27900000000000003        2.2490998596781475        2.2241842553531299        2.1993167702037737        2.1745161350302520        2.1498036744009825     
  0.28000000000000003        2.2585500195473172        2.2336325960686318        2.2087622827109064        2.1839575324169078        2.1592393961743364     
  0.28100000000000003        2.2680002405717992        2.2430810446914951        2.2182079698347557        2.1933991971861997        2.1686755008238414     
  0.28200000000000003        2.2774505208841545        2.2525295981750522        2.2276538269902710        2.2028411227084028        2.1781119794459776     
  0.28300000000000003        2.2869008586739676        2.2619782535586563        2.2370998497127963        2.2122833025179944        2.1875488233440894     
  0.28400000000000003        2.2963512521861054        2.2714270079652508        2.2465460336549046        2.2217257303095890        2.1969860240235795     
  0.28500000000000003        2.3058016997190300        2.2808758585990119        2.2559923745833257        2.2311683999339751        2.2064235731872190     
  0.28600000000000003        2.3152521996231616        2.2903248027430521        2.2654388683759445        2.2406113028606214        2.2158614627305599     
  0.28700000000000003        2.3247027502992923        2.2997738377571926        2.2748855110188835        2.2500544330384860        2.2252996847374642     
  0.28800000000000003        2.3341533501970471        2.3092229610757995        2.2843322986036609        2.2594977848903604        2.2347382314757214     
  0.28899999999999998        2.3436039978133936        2.3186721702056743        2.2937792273244226        2.2689413529759102        2.2441770953927831     
  0.28999999999999998        2.3530546916911965        2.3281214627240141        2.3032262934752494        2.2783851319883217        2.2536162691115904     
  0.29099999999999998        2.3625054304178152        2.3375708362764209        2.3126734934475297        2.2878291167510172        2.2630557454264917     
  0.29199999999999998        2.3719562126237448        2.3470202885749707        2.3221208237274062        2.2972733022144656        2.2724955172992689     
  0.29299999999999998        2.3814070369813010        2.3564698173963374        2.3315682808932889        2.3067176834530607        2.2819355778552457     
  0.29399999999999998        2.3908579022033400        2.3659194205799690        2.3410158616134313        2.3161622556620811        2.2913759203794886     
  0.29499999999999998        2.4003088070420233        2.3753690960263123        2.3504635626435681        2.3256070141547220        2.3008165383130965     
  0.29599999999999999        2.4097597502876167        2.3848188416950955        2.3599113808246259        2.3350519543592037        2.3102574252495769     
  0.29699999999999999        2.4192107307673263        2.3942686556036521        2.3693593130804778        2.3444970718159452        2.3196985749313064     
  0.29799999999999999        2.4286617473441692        2.4037185358252926        2.3788073564157717        2.3539423621748159        2.3291399809129301     
  0.29899999999999999        2.4381127989158839        2.4131684804877276        2.3882555079138057        2.3633878211924433        2.3385816347069350     
