  t                         alpha1                        alpha2                        alpha3                        alpha4                        alpha5
  0.22600000000000001        1.1123453513686359        1.8396456790945073        1.4253526738021716        1.1208941913059300       0.91618323614780572     
  0.22700000000000001        1.1217825277088205        1.8508441612019817        1.4333298152237277        1.1269937667252139       0.92110711537886458     
  0.22800000000000001        1.1312459860604269        1.8620465366156536        1.4413076038921835        1.1330935703794838       0.92603111547661465     
  0.22900000000000001        1.1407355925938329        1.8732527336455891        1.4492860226417139        1.1391935952807810       0.93095523247603573     
  0.23000000000000001        1.1502512141606027        1.8844626819215502        1.4572650547614632        1.1452938346548818       0.93587946254200594     
  0.23100000000000001        1.1597927182861107        1.8956763123687057        1.4652446839834925        1.1513942819347611       0.94080380196504809     
  0.23200000000000001        1.1693599731020077        1.9068935571837888        1.4732248944710395        1.1574949307542595       0.94572824715721682     
  0.23300000000000001        1.1789528473969231        1.9181143498116917        1.4812056708070993        1.1635957749419399       0.95065279464811814     
  0.23400000000000001        1.1885712106291926        1.9293386249224977        1.4891869979832975        1.1696968085151391       0.95557744108106057     
  0.23500000000000001        1.1982149329234331        1.9405663183889257        1.4971688613890644        1.1757980256741905       0.96050218320933334     
  0.23600000000000002        1.2078838850671314        1.9517973672641995        1.5051512468010968        1.1818994207968336       0.96542701701150790     
  0.23700000000000002        1.2175779385072540        1.9630315929323785        1.5131341403730922        1.1880009884327893       0.97035193893111882     
  0.23800000000000002        1.2272969653468733        1.9742690635769555        1.5211175286257639        1.1941027232984993       0.97527694611577276     
  0.23900000000000002        1.2370408383418063        1.9855097190303588        1.5291013984371120        1.2002046202720325       0.98020203580540921     
  0.23999999999999999        1.2468094308972799        1.9967535002443104        1.5370857370329585        1.2063066743881381       0.98512720532931120     
  0.24099999999999999        1.2566026170646067        2.0080003492689702        1.5450705319777314        1.2124088808334628       0.99005245210321513     
  0.24199999999999999        1.2664202715378767        2.0192502092324673        1.5530557711654907        1.2185112349418996       0.99497777362650996     
  0.24299999999999999        1.2762622696506709        2.0305030243208111        1.5610414428111927        1.2246137321900885       0.99990316747953067     
  0.24399999999999999        1.2861284873727894        2.0417587397581802        1.5690275354421912        1.2307163681930515        1.0048286313209374     
  0.24500000000000000        1.2960188013069946        2.0530173017875777        1.5770140378899566        1.2368191386999638        1.0097541628851807     
  0.24600000000000000        1.3059330886857730        2.0642786576518475        1.5850009392820170        1.2429220395900469        1.0146797599800477     
  0.24700000000000000        1.3158712273681152        2.0755427555750461        1.5929882290341155        1.2490250668685969        1.0196054204842877     
  0.24800000000000000        1.3258330958363080        2.0868095447441575        1.6009758968425685        1.2551282151971663        1.0245311423453165     
  0.24900000000000000        1.3358185731927474        2.0980789752911577        1.6089639326768344        1.2612314805571818        1.0294569235769919     
  0.25000000000000000        1.3458275391567645        2.1093509982754006        1.6169523267722774        1.2673348594083917        1.0343827622574646     
  0.25100000000000000        1.3558598740614696        2.1206255656663475        1.6249410696231166        1.2734383483176410        1.0393086565270961     
  0.25200000000000000        1.3659154588506122        2.1319026303266071        1.6329301519755683        1.2795419439556273        1.0442346045864452     
  0.25300000000000000        1.3759956948630621        2.1431821459952967        1.6409195648211690        1.2856456430937606        1.0491606046943180     
  0.25400000000000000        1.3860989184735626        2.1544640672717157        1.6489092993902739        1.2917494426011189        1.0540866551658858     
  0.25500000000000000        1.3962250127564471        2.1657483495993182        1.6568993471457283        1.2978533394414900        1.0590127543708563     
  0.25600000000000001        1.4063738613806493        2.1770349492499879        1.6648896997767073        1.3039573306705095        1.0639389007317119     
  0.25700000000000001        1.4165453486066759        2.1883238233086058        1.6728803491927173        1.3100614134328807        1.0688650927219994     
  0.25800000000000001        1.4267393592836020        2.1996149296579088        1.6808712875177563        1.3161655849596814        1.0737913288646768     
  0.25900000000000001        1.4369557788460752        2.2109082269636211        1.6888625070846326        1.3222698425657500        1.0787176077305154     
  0.26000000000000001        1.4471944933113403        2.2222036746598750        1.6968540004294264        1.3283741836471523        1.0836439279365504     
  0.26100000000000001        1.4574553892762732        2.2335012329348958        1.7048457602861100        1.3344786056787241        1.0885702881445849     
  0.26200000000000001        1.4677383539144357        2.2448008627169527        1.7128377795812966        1.3405831062116891        1.0934966870597387     
  0.26300000000000001        1.4780432749731434        2.2561025256605798        1.7208300514291386        1.3466876828713459        1.0984231234290489     
  0.26400000000000001        1.4883700407705454        2.2674061841330451        1.7288225691263563        1.3527923333548306        1.1033495960401101     
  0.26500000000000001        1.4987185401927248        2.2787118012010783        1.7368153261474004        1.3588970554289410        1.1082761037197635     
  0.26600000000000001        1.5090886626908089        2.2900193406178411        1.7448083161397414        1.3650018469280307        1.1132026453328261     
  0.26700000000000002        1.5194802982780942        2.3013287668101401        1.7528015329192856        1.3711067057519637        1.1181292197808608     
  0.26800000000000002        1.5298933375271917        2.3126400448658879        1.7607949704659078        1.3772116298641368        1.1230558260009873     
  0.26900000000000002        1.5403276715671790        2.3239531405217826        1.7687886229191121        1.3833166172895508        1.1279824629647310     
  0.27000000000000002        1.5507831920807722        2.3352680201512315        1.7767824845737918        1.3894216661129546        1.1329091296769100     
  0.27100000000000002        1.5612597913015125        2.3465846507524883        1.7847765498761214        1.3955267744770328        1.1378358251745564     
  0.27200000000000002        1.5717573620109613        2.3579029999370209        1.7927708134195397        1.4016319405806552        1.1427625485258743     
  0.27300000000000002        1.5822757975359159        2.3692230359180875        1.8007652699408494        1.4077371626771753        1.1476892988292293     
  0.27400000000000002        1.5928149917456393        2.3805447274995362        1.8087599129745302        1.4138424390727846        1.1526160752121746     
  0.27500000000000002        1.6033748390490952        2.3918679944937637        1.8167547365348988        1.4199477681249126        1.1575428768305038     
  0.27600000000000002        1.6139552343922103        2.4031928567760925        1.8247497358817222        1.4260531482406771        1.1624697028673383     
  0.27700000000000002        1.6245560732551403        2.4145192849623642        1.8327449063992358        1.4321585778753814        1.1673965525322421     
  0.27800000000000002        1.6351772516495557        2.4258472502094306        1.8407402435928732        1.4382640555310566        1.1723234250603660     
  0.27900000000000003        1.6458186661159362        2.4371767242051932        1.8487357430860871        1.4443695797550480        1.1772503197116186     
  0.28000000000000003        1.6564802137208843        2.4485076791588334        1.8567314006172473        1.4504751491386436        1.1821772357698661     
  0.28100000000000003        1.6671617920544490        2.4598400877912119        1.8647272120366263        1.4565807623157470        1.1871041725421561     
  0.28200000000000003        1.6778632992274649        2.4711739233254488        1.8727231733034575        1.4626864179615857        1.1920311293579677     
  0.28300000000000003        1.6885846338689048        2.4825091594776860        1.8807192804830772        1.4687921147914624        1.1969581055684846     
  0.28400000000000003        1.6993256951232414        2.4938457704480008        1.8887155297441369        1.4748978515595426        1.2018851005458926     
  0.28500000000000003        1.7100863826478305        2.5051837309115061        1.8967119173558911        1.4810036270576779        1.2068121136827008     
  0.28600000000000003        1.7208665966103007        2.5165230160096033        1.9047084396855545        1.4871094401142682        1.2117391443910825     
  0.28700000000000003        1.7316662376859602        2.5278636013413971        1.9127050931957317        1.4932152895931541        1.2166661921022397     
  0.28800000000000003        1.7424852070552146        2.5392054629552749        1.9207018744419111        1.4993211743925459        1.2215932562657859     
  0.28899999999999998        1.7533234064009979        2.5505485773406282        1.9286987800700257        1.5054270934439826        1.2265203363491506     
  0.28999999999999998        1.7641807379062200        2.5618929214197452        1.9366958068140809        1.5115330457113259        1.2314474318370046     
  0.29099999999999998        1.7750571042512215        2.5732384725398307        1.9446929514938383        1.5176390301897802        1.2363745422306975     
  0.29199999999999998        1.7859524086112466        2.5845852084651932        1.9526902110125659        1.5237450459049451        1.2413016670477226     
  0.29299999999999998        1.7968665546539255        2.5959331073695622        1.9606875823548446        1.5298510919118977        1.2462288058211910     
  0.29399999999999998        1.8077994465367717        2.6072821478285539        1.9686850625844345        1.5359571672942982        1.2511559580993272     
  0.29499999999999998        1.8187509889046891        2.6186323088122689        1.9766826488421945        1.5420632711635265        1.2560831234449801     
  0.29599999999999999        1.8297210868874982        2.6299835696780343        1.9846803383440581        1.5481694026578436        1.2610103014351495     
  0.29699999999999999        1.8407096460974659        2.6413359101632738        1.9926781283790624        1.5542755609415790        1.2659374916605279     
  0.29799999999999999        1.8517165726268545        2.6526893103785119        2.0006760163074278        1.5603817452043420        1.2708646937250565     
  0.29899999999999999        1.8627417730454825        2.6640437508005053        2.0086739995586904        1.5664879546602553        1.2757919072454977     
  0.29999999999999999        1.8737851543982935        2.6753992122654995        2.0166720756298808        1.5725941885472150        1.2807191318510196     
  0.30099999999999999        1.8848466242029436        2.6867556759626114        2.0246702420837517        1.5787004461261724        1.2856463671827938     
  0.30199999999999999        1.8959260904473956        2.6981131234273352        2.0326684965470534        1.5848067266804338        1.2905736128936076     
  0.30299999999999999        1.9070234615875288        2.7094715365351640        2.0406668367088510        1.5909130295149865        1.2955008686474874     
  0.30399999999999999        1.9181386465447599        2.7208308974953330        2.0486652603188906        1.5970193539558424        1.3004281341193353     
  0.30499999999999999        1.9292715547036752        2.7321911888446753        2.0566637651860038        1.6031256993494010        1.3053554089945771     
  0.30599999999999999        1.9404220959096767        2.7435523934415849        2.0646623491765612        1.6092320650618346        1.3102826929688218     
  0.30700000000000000        1.9515901804666380        2.7549144944601069        2.0726610102129532        1.6153384504784880        1.3152099857475308     
  0.30800000000000000        1.9627757191345760        2.7662774753841211        2.0806597462721261        1.6214448550033009        1.3201372870457009     
  0.30900000000000000        1.9739786231273275        2.7776413200016377        2.0886585553841477        1.6275512780582426        1.3250645965875532     
  0.31000000000000000        1.9851988041102460        2.7890060123992031        2.0966574356308092        1.6336577190827690        1.3299919141062368     
  0.31100000000000000        1.9964361741979033        2.8003715369563973        2.1046563851442732        1.6397641775332923        1.3349192393435392     
  0.31200000000000000        2.0076906459518051        2.8117378783404421        2.1126554021057435        1.6458706528826683        1.3398465720496049     
  0.31300000000000000        2.0189621323781215        2.8231050215009126        2.1206544847441857        1.6519771446197005        1.3447739119826683     
  0.31400000000000000        2.0302505469254242        2.8344729516645257        2.1286536313350655        1.6580836522486544        1.3497012589087880     
  0.31500000000000000        2.0415558034824368        2.8458416543300524        2.1366528401991336        1.6641901752887927        1.3546286126015961     
  0.31600000000000000        2.0528778163757999        2.8572111152632975        2.1446521097012323        1.6702967132739199        1.3595559728420525     
  0.31700000000000000        2.0642165003678397        2.8685813204921904        2.1526514382491415        1.6764032657519448        1.3644833394182079     
  0.31800000000000000        2.0755717706543577        2.8799522563019564        2.1606508242924463        1.6825098322844501        1.3694107121249726     
  0.31900000000000001        2.0869435428624228        2.8913239092303842        2.1686502663214444        1.6886164124462826        1.3743380907638967     
  0.32000000000000001        2.0983317330481825        2.9026962660631663        2.1766497628660750        1.6947230058251481        1.3792654751429538     
  0.32100000000000001        2.1097362576946788        2.9140693138293541        2.1846493124948778        1.7008296120212265        1.3841928650763340     
  0.32200000000000001        2.1211570337096779        2.9254430397968538        2.1926489138139784        1.7069362306467917        1.3891202603842414     
  0.32300000000000001        2.1325939784235102        2.9368174314680462        2.2006485654661034        1.7130428613258459        1.3940476608927008     
  0.32400000000000001        2.1440470095869251        2.9481924765754641        2.2086482661296176        1.7191495036937661        1.3989750664333682     
  0.32500000000000001        2.1555160453689504        2.9595681630775554        2.2166480145175909        1.7252561573969589        1.4039024768433492     
  0.32600000000000001        2.1670010043547672        2.9709444791545256        2.2246478093768833        1.7313628220925277        1.4088298919650224     
  0.32700000000000001        2.1785018055435925        2.9823214132042528        2.2326476494872605        1.7374694974479483        1.4137573116458682     
  0.32800000000000001        2.1900183683465753        2.9936989538382801        2.2406475336605274        1.7435761831407552        1.4186847357383048     
  0.32900000000000001        2.2015506125847022        3.0050770898778834        2.2486474607396900        1.7496828788582386        1.4236121640995274     
  0.33000000000000002        2.2130984584867148        3.0164558103502128        2.2566474295981336        1.7557895842971474        1.4285395965913532     
  0.33100000000000002        2.2246618266870337        3.0278351044844958        2.2646474391388263        1.7618962991634042        1.4334670330800732     
  0.33200000000000002        2.2362406382236992        3.0392149617083239        2.2726474882935412        1.7680030231718278        1.4383944734363066     
  0.33300000000000002        2.2478348145363163        3.0505953716439924        2.2806475760221017        1.7741097560458636        1.4433219175348606     
  0.33400000000000002        2.2594442774640155        3.0619763241049256        2.2886477013116426        1.7802164975173231        1.4482493652545951     
  0.33500000000000002        2.2710689492434208        3.0733578090921485        2.2966478631758966        1.7863232473261303        1.4531768164782903     
  0.33600000000000002        2.2827087525066272        3.0847398167908455        2.3046480606544901        1.7924300052200774        1.4581042710925229     
  0.33700000000000002        2.2943636102791918        3.0961223375669507        2.3126482928122694        1.7985367709545848        1.4630317289875387     
  0.33800000000000002        2.3060334459781333        3.1075053619638373        2.3206485587386361        1.8046435442924724        1.4679591900571380     
  0.33900000000000002        2.3177181834099412        3.1188888806990454        2.3286488575469004        1.8107503250037349        1.4728866541985588     
  0.34000000000000002        2.3294177467685939        3.1302728846610712        2.3366491883736558        1.8168571128653237        1.4778141213123641     
  0.34100000000000003        2.3411320606335955        3.1416573649062216        2.3446495503781679        1.8229639076609392        1.4827415913023372     
  0.34200000000000003        2.3528610499680047        3.1530423126555323        2.3526499427417757        1.8290707091808240        1.4876690640753754     
  0.34300000000000003        2.3646046401164957        3.1644277192917269        2.3606503646673183        1.8351775172215654        1.4925965395413898     
  0.34400000000000003        2.3763627568034105        3.1758135763562358        2.3686508153785621        1.8412843315859053        1.4975240176132081     
  0.34500000000000003        2.3881353261308318        3.1871998755462840        2.3766512941196591        1.8473911520825519        1.5024514982064789     
  0.34600000000000003        2.3999222745766620        3.1985866087120174        2.3846518001546064        1.8534979785260000        1.5073789812395824     
  0.34700000000000003        2.4117235289927126        3.2099737678536897        2.3926523327667280        1.8596048107363568        1.5123064666335397     
  0.34800000000000003        2.4235390166028021        3.2213613451188956        2.4006528912581646        1.8657116485391705        1.5172339543119293     
  0.34900000000000003        2.4353686650008664        3.2327493327998602        2.4086534749493835        1.8718184917652669        1.5221614442008029     
  0.35000000000000003        2.4472124021490753        3.2441377233307791        2.4166540831786927        1.8779253402505891        1.5270889362286071     
  0.35100000000000003        2.4590701563759634        3.2555265092851959        2.4246547153017763        1.8840321938360434        1.5320164303261035     
  0.35199999999999998        2.4709418563745618        3.2669156805899418        2.4326553706912355        1.8901390523673480        1.5369439264262945     
  0.35299999999999998        2.4828274312005516        3.2783052294534629        2.4406560487361477        1.8962459156948903        1.5418714244643539     
  0.35399999999999998        2.4947268102704152        3.2896951489689652        2.4486567488416302        1.9023527836735812        1.5467989243775508     
  0.35499999999999998        2.5066399233596037        3.3010854323560022        2.4566574704284192        1.9084596561627210        1.5517264261051866     
  0.35599999999999998        2.5185667006007111        3.3124760729581673        2.4646582129324641        1.9145665330258670        1.5566539295885276     
  0.35699999999999998        2.5305070724816621        3.3238670642408183        2.4726589758045230        1.9206734141307038        1.5615814347707400     
  0.35799999999999998        2.5424609698438996        3.3352583997888545        2.4806597585097783        1.9267802993489185        1.5665089415968318     
  0.35899999999999999        2.5544283238805909        3.3466500733045281        2.4886605605274514        1.9328871885560792        1.5714364500135896     
  0.35999999999999999        2.5664090661348400        3.3580420786052994        2.4966613813504424        1.9389940816315188        1.5763639599695227     
  0.36099999999999999        2.5784031284979063        3.3694344096217241        2.5046622204849642        1.9451009784582205        1.5812914714148079     
  0.36199999999999999        2.5904104432074369        3.3808270603953918        2.5126630774501955        1.9512078789227059        1.5862189843012335     
  0.36299999999999999        2.6024309428457011        3.3922200250768890        2.5206639517779417        1.9573147829149318        1.5911464985821497     
  0.36399999999999999        2.6144645603378462        3.4036132979238078        2.5286648430123013        1.9634216903281816        1.5960740142124166     
  0.36499999999999999        2.6265112289501449        3.4150068732987870        2.5366657507093437        1.9695286010589681        1.6010015311483548     
  0.36599999999999999        2.6385708822882679        3.4264007456675927        2.5446666744367947        1.9756355150069345        1.6059290493476990     
  0.36699999999999999        2.6506434542955555        3.4377949095972302        2.5526676137737314        1.9817424320747596        1.6108565687695531     
  0.36799999999999999        2.6627288792513020        3.4491893597540915        2.5606685683102830        1.9878493521680662        1.6157840893743434     
  0.36899999999999999        2.6748270917690435        3.4605840909021373        2.5686695376473403        1.9939562751953326        1.6207116111237778     
  0.37000000000000000        2.6869380267948655        3.4719790979011127        2.5766705213962755        2.0000632010678046        1.6256391339808036     
  0.37100000000000000        2.6990616196057067        3.4833743757047961        2.5846715191786633        2.0061701296994143        1.6305666579095683     
  0.37200000000000000        2.7111978058076782        3.4947699193592792        2.5926725306260168        2.0122770610066953        1.6354941828753788     
  0.37300000000000000        2.7233465213343910        3.5061657240012729        2.6006735553795233        2.0183839949087088        1.6404217088446653     
  0.37400000000000000        2.7355077024452923        3.5175617848564578        2.6086745930897925        2.0244909313269619        1.6453492357849451     
  0.37500000000000000        2.7476812857240023        3.5289580972378491        2.6166756434166096        2.0305978701853387        1.6502767636647870     
  0.37600000000000000        2.7598672080766748        3.5403546565442054        2.6246767060286897        2.0367048114100230        1.6552042924537769     
  0.37700000000000000        2.7720654067303507        3.5517514582584546        2.6326777806034491        2.0428117549294327        1.6601318221224852     
  0.37800000000000000        2.7842758192313295        3.5631484979461590        2.6406788668267756        2.0489187006741525        1.6650593526424355     
  0.37900000000000000        2.7964983834435455        3.5745457712539990        2.6486799643928016        2.0550256485768652        1.6699868839860721     
  0.38000000000000000        2.8087330375469537        3.5859432739082928        2.6566810730036932        2.0611325985722906        1.6749144161267322     
  0.38100000000000001        2.8209797200359206        3.5973410017135383        2.6646821923694368        2.0672395505971237        1.6798419490386163     
  0.38200000000000001        2.8332383697176291        3.6087389505509848        2.6726833222076340        2.0733465045899737        1.6847694826967590     
  0.38300000000000001        2.8455089257104844        3.6201371163772231        2.6806844622432999        2.0794534604913069        1.6896970170770034     
  0.38400000000000001        2.8577913274425342        3.6315354952228134        2.6886856122086717        2.0855604182433907        1.6946245521559757     
  0.38500000000000001        2.8700855146498951        3.6429340831909318        2.6966867718430185        2.0916673777902401        1.6995520879110571     
  0.38600000000000001        2.8823914273751816        3.6543328764560368        2.7046879408924531        2.0977743390775627        1.7044796243203619     
  0.38700000000000001        2.8947090059659542        3.6657318712625711        2.7126891191097560        2.1038813020527072        1.7094071613627129     
  0.38800000000000001        2.9070381910731635        3.6771310639236772        2.7206903062541983        2.1099882666646166        1.7143346990176180     
  0.38900000000000001        2.9193789236496102        3.6885304508199437        2.7286915020913742        2.1160952328637781        1.7192622372652480     
  0.39000000000000001        2.9317311449484125        3.6999300283981702        2.7366927063930309        2.1222022006021777        1.7241897760864173     
  0.39100000000000001        2.9440947965214725        3.7113297931701541        2.7446939189369095        2.1283091698332512        1.7291173154625592     
  0.39200000000000002        2.9564698202179645        3.7227297417115057        2.7526951395065873        2.1344161405118460        1.7340448553757097     
  0.39300000000000002        2.9688561581828203        3.7341298706604777        2.7606963678913257        2.1405231125941726        1.7389723958084853     
  0.39400000000000002        2.9812537528552241        3.7455301767168190        2.7686976038859168        2.1466300860377685        1.7438999367440651     
  0.39500000000000002        2.9936621264999417        3.7569306566406553        2.7766988472905432        2.1527370608014538        1.7488274781661739     
  0.39600000000000002        3.0060816569357751        3.7683313072513753        2.7847000979106333        2.1588440368452964        1.7537550200590628     
  0.39700000000000002        3.0185122872341292        3.7797321254265537        2.7927013555567251        2.1649510141305699        1.7586825624074911     
  0.39800000000000002        3.0309539607575711        3.7911331081008841        2.8007026200443303        2.1710579926197209        1.7636101051967139     
  0.39900000000000002        3.0434066211583275        3.8025342522651360        2.8087038911938080        2.1771649722763318        1.7685376484124624     
  0.40000000000000002        3.0558702123768113        3.8139355549651266        2.8167051688302300        2.1832719530650859        1.7734651920409297     
  0.40100000000000002        3.0683446786401340        3.8253370133007127        2.8247064527832633        2.1893789349517356        1.7783927360687555     
  0.40200000000000002        3.0808299644606447        3.8367386244248092        2.8327077428870489        2.1954859179030692        1.7833202804830131     
  0.40300000000000002        3.0933260146344570        3.8481403855424099        2.8407090389800804        2.2015929018868805        1.7882478252711933     
  0.40400000000000003        3.1058327742400049        3.8595422939096387        2.8487103409050940        2.2076998868719340        1.7931753704211915     
  0.40500000000000003        3.1183501886365930        3.8709443468328155        2.8567116485089543        2.2138068728279436        1.7981029159212965     
  0.40600000000000003        3.1308782034629510        3.8823465416675353        2.8647129616425473        2.2199138597255370        1.8030304617601742     
  0.40700000000000003        3.1434167646357993        3.8937488758177681        2.8727142801606740        2.2260208475362315        1.8079580079268596     
  0.40800000000000003        3.1559658183484385        3.9051513467349763        2.8807156039219497        2.2321278362324048        1.8128855544107405     
  0.40900000000000003        3.1685253110693212        3.9165539519172379        2.8887169327886992        2.2382348257872704        1.8178131012015493     
  0.41000000000000003        3.1810951895406383        3.9279566889084045        2.8967182666268645        2.2443418161748534        1.8227406482893516     
  0.41100000000000003        3.1936754007769199        3.9393595552972562        2.9047196053059068        2.2504488073699633        1.8276681956645320     
  0.41200000000000003        3.2062658920636427        3.9507625487166842        2.9127209486987158        2.2565557993481722        1.8325957433177889     
  0.41300000000000003        3.2188666109558350        3.9621656668428802        2.9207222966815185        2.2626627920857905        1.8375232912401205     
  0.41400000000000003        3.2314775052766973        3.9735689073945446        2.9287236491337909        2.2687697855598459        1.8424508394228167     
  0.41500000000000004        3.2440985231162296        3.9849722681321142        2.9367250059381749        2.2748767797480611        1.8473783878574501     
  0.41600000000000004        3.2567296128298646        3.9963757468569927        2.9447263669803942        2.2809837746288322        1.8523059365358654     
  0.41699999999999998        3.2693707230370972        4.0077793414108012        2.9527277321491705        2.2870907701812087        1.8572334854501698     
  0.41799999999999998        3.2820218026201453        4.0191830496746492        2.9607291013361521        2.2931977663848753        1.8621610345927291     
  0.41899999999999998        3.2946828007225930        4.0305868695684035        2.9687304744358283        2.2993047632201300        1.8670885839561535     
  0.41999999999999998        3.3073536667480514        4.0419907990499881        2.9767318513454608        2.3054117606678672        1.8720161335332941     
  0.42099999999999999        3.3200343503588323        4.0533948361146770        2.9847332319650079        2.3115187587095578        1.8769436833172328     
  0.42199999999999999        3.3327248014746176        4.0647989787944230        2.9927346161970561        2.3176257573272347        1.8818712333012757     
  0.42299999999999999        3.3454249702711403        4.0762032251571778        3.0007360039467486        2.3237327565034747        1.8867987834789446     
  0.42399999999999999        3.3581348071788759        4.0876075733062374        3.0087373951217193        2.3298397562213817        1.8917263338439720     
  0.42499999999999999        3.3708542628817257        4.0990120213795960        3.0167387896320275        2.3359467564645686        1.8966538843902934     
  0.42599999999999999        3.3835832883157302        4.1104165675493061        3.0247401873900972        2.3420537572171458        1.9015814351120404     
  0.42699999999999999        3.3963218346677793        4.1218212100208653        3.0327415883106466        2.3481607584637043        1.9065089860035336     
  0.42799999999999999        3.4090698533743082        4.1332259470325932        3.0407429923106375        2.3542677601893010        1.9114365370592794     
  0.42899999999999999        3.4218272961200413        4.1446307768550392        3.0487443993092094        2.3603747623794442        1.9163640882739597     
  0.42999999999999999        3.4345941148366976        4.1560356977903883        3.0567458092276270        2.3664817650200813        1.9212916396424309     
  0.43099999999999999        3.4473702617017397        4.1674407081718874        3.0647472219892209        2.3725887680975859        1.9262191911597133     
  0.43200000000000000        3.4601556891371086        4.1788458063632694        3.0727486375193362        2.3786957715987413        1.9311467428209903     
  0.43300000000000000        3.4729503498079790        4.1902509907582042        3.0807500557452761        2.3848027755107322        1.9360742946216016     
  0.43400000000000000        3.4857541966214987        4.2016562597797433        3.0887514765962547        2.3909097798211301        1.9410018465570360     
  0.43500000000000000        3.4985671827255600        4.2130616118797866        3.0967529000033456        2.3970167845178842        1.9459293986229298     
  0.43600000000000000        3.5113892615075675        4.2244670455385576        3.1047543258994303        2.4031237895893063        1.9508569508150599     
  0.43700000000000000        3.5242203865931949        4.2358725592640738        3.1127557542191524        2.4092307950240626        1.9557845031293397     
  0.43800000000000000        3.5370605118451843        4.2472781515916544        3.1207571848988729        2.4153378008111628        1.9607120555618143     
  0.43900000000000000        3.5499095913621095        4.2586838210834070        3.1287586178766236        2.4214448069399475        1.9656396081086596     
  0.44000000000000000        3.5627675794771907        4.2700895663277434        3.1367600530920634        2.4275518134000804        1.9705671607661723     
  0.44100000000000000        3.5756344307570749        4.2814953859389000        3.1447614904864349        2.4336588201815386        1.9754947135307701     
  0.44200000000000000        3.5885101000006498        4.2929012785564638        3.1527629300025248        2.4397658272746017        1.9804222663989868     
  0.44300000000000000        3.6013945422378506        4.3043072428449047        3.1607643715846212        2.4458728346698435        1.9853498193674681     
  0.44400000000000001        3.6142877127284723        4.3157132774931268        3.1687658151784759        2.4519798423581225        1.9902773724329679     
  0.44500000000000001        3.6271895669609973        4.3271193812140201        3.1767672607312627        2.4580868503305746        1.9952049255923467     
  0.44600000000000001        3.6401000606514193        4.3385255527440139        3.1847687081915463        2.4641938585786032        2.0001324788425650     
  0.44700000000000001        3.6530191497420779        4.3499317908426587        3.1927701575092389        2.4703008670938731        2.0050600321806815     
  0.44800000000000001        3.6659467904005116        4.3613380942921935        3.2007716086355691        2.4764078758682984        2.0099875856038527     
  0.44900000000000001        3.6788829390182780        4.3727444618971356        3.2087730615230470        2.4825148848940413        2.0149151391093243     
  0.45000000000000001        3.6918275522098325        4.3841508924838708        3.2167745161254269        2.4886218941634977        2.0198426926944322     
  0.45100000000000001        3.7047805868113688        4.3955573849002558        3.2247759723976812        2.4947289036692957        2.0247702463565989     
  0.45200000000000001        3.7177419998796886        4.4069639380152204        3.2327774302959611        2.5008359134042872        2.0296978000933299     
  0.45300000000000001        3.7307117486910779        4.4183705507183886        3.2407788897775718        2.5069429233615379        2.0346253539022108     
  0.45400000000000001        3.7436897907401718        4.4297772219196947        3.2487803508009372        2.5130499335343242        2.0395529077809065     
  0.45500000000000002        3.7566760837388431        4.4411839505490160        3.2567818133255750        2.5191569439161259        2.0444804617271570     
  0.45600000000000002        3.7696705856150818        4.4525907355558045        3.2647832773120657        2.5252639545006210        2.0494080157387762     
  0.45700000000000002        3.7826732545119008        4.4639975759087305        3.2727847427220231        2.5313709652816767        2.0543355698136474     
  0.45800000000000002        3.7956840487862151        4.4754044705953309        3.2807862095180709        2.5374779762533484        2.0592631239497234     
  0.45900000000000002        3.8087029270077672        4.4868114186216621        3.2887876776638127        2.5435849874098682        2.0641906781450223     
  0.46000000000000002        3.8217298479580255        4.4982184190119661        3.2967891471238087        2.5496919987456463        2.0691182323976287     
  0.46100000000000002        3.8347647706290942        4.5096254708083334        3.3047906178635502        2.5557990102552592        2.0740457867056863     
  0.46200000000000002        3.8478076542226511        4.5210325730703769        3.3127920898494336        2.5619060219334475        2.0789733410674005     
  0.46300000000000002        3.8608584581488592        4.5324397248749113        3.3207935630487380        2.5680130337751126        2.0839008954810336     
  0.46400000000000002        3.8739171420253076        4.5438469253156439        3.3287950374296007        2.5741200457753095        2.0888284499449061     
  0.46500000000000002        3.8869836656759373        4.5552541735028589        3.3367965129609969        2.5802270579292421        2.0937560044573909     
  0.46600000000000003        3.9000579891299982        4.5666614685631126        3.3447979896127160        2.5863340702322599        2.0986835590169148     
  0.46700000000000003        3.9131400726209913        4.5780688096389444        3.3527994673553430        2.5924410826798532        2.1036111136219553     
  0.46800000000000003        3.9262298765856225        4.5894761958885768        3.3608009461602295        2.5985480952676481        2.1085386682710383     
  0.46900000000000003        3.9393273616627540        4.6008836264856328        3.3688024259994851        2.6046551079914027        2.1134662229627383     
  0.47000000000000003        3.9524324886923909        4.6122911006188527        3.3768039068459483        2.6107621208470055        2.1183937776956756     
  0.47100000000000003        3.9655452187146278        4.6236986174918142        3.3848053886731733        2.6168691338304679        2.1233213324685165     
  0.47200000000000003        3.9786655129686350        4.6351061763226671        3.3928068714554072        2.6229761469379218        2.1282488872799687     
  0.47300000000000003        3.9917933328916364        4.6465137763438635        3.4008083551675732        2.6290831601656168        2.1331764421287822     
  0.47400000000000003        4.0049286401178987        4.6579214168018979        3.4088098397852531        2.6351901735099150        2.1381039970137476     
