  t                         w1                        w2                        w3                        w4                        w5
  0.23400000000000001        1.3290286894156278        3.7105630200682227        4.2199151845282463        4.4360519611635718        4.5575824741722641     
  0.23500000000000001        1.3320472466534492        3.7116420300976807        4.2202274344615631        4.4362154993432821        4.5576984856201364     
  0.23600000000000002        1.3350506574074088        3.7127021082607055        4.2205319964104913        4.4363744443624773        4.5578110284107112     
  0.23700000000000002        1.3380389976581586        3.7137435877723854        4.2208290594425035        4.4365289250109203        4.5579202060495376     
  0.23800000000000002        1.3410123430052905        3.7147667959638970        4.2211188079784696        4.4366790664707896        4.5580261189574856     
  0.23900000000000002        1.3439707686692497        3.7157720543865698        4.2214014219067870        4.4368249904177146        4.5581288645626001     
  0.23999999999999999        1.3469143494932345        3.7167596789141193        4.2216770766947604        4.4369668151189687        4.5582285373892484     
  0.24099999999999999        1.3498431599450882        3.7177299798430776        4.2219459434972091        4.4371046555288531        4.5583252291446206     
  0.24199999999999999        1.3527572741191836        3.7186832619914334        4.2222081892624219        4.4372386233814991        4.5584190469276660     
  0.24299999999999999        1.3556567657382936        3.7196198247955259        4.2224639768355132        4.4373688272810181        4.5585100992113352     
  0.24399999999999999        1.3585417081554563        3.7205399624052427        4.2227134650592362        4.4374953727891437        4.5585984675152034     
  0.24500000000000000        1.3614121743558287        3.7214439637774976        4.2229568088723273        4.4376183625104133        4.5586842309558646     
  0.24600000000000000        1.3642682369585333        3.7223321127680742        4.2231941594054128        4.4377378961749709        4.5587674663177644     
  0.24700000000000000        1.3671099682184904        3.7232046882218501        4.2234256640745649        4.4378540707190481        4.5588482481219481     
  0.24800000000000000        1.3699374400282485        3.7240619640614177        4.2236514666726030        4.4379669803632167        4.5589266486927809     
  0.24900000000000000        1.3727507239197987        3.7249042093741158        4.2238717074580734        4.4380767166884025        4.5590027382226959     
  0.25000000000000000        1.3755498910663850        3.7257316884975555        4.2240865232421312        4.4381833687098124        4.5590765848350401     
  0.25100000000000000        1.3783350122843017        3.7265446611036039        4.2242960474732039        4.4382870229487930        4.5591482546450663     
  0.25200000000000000        1.3811061580346846        3.7273433822808912        4.2245004103196333        4.4383877635026128        4.5592178118191251     
  0.25300000000000000        1.3838633984252919        3.7281281026158477        4.2246997387502736        4.4384856832342940        4.5592853186321163     
  0.25400000000000000        1.3866068032122765        3.7288990682723413        4.2248941566131100        4.4385808878401214        4.5593508355232357     
  0.25500000000000000        1.3893364418019485        3.7296565210698600        4.2250837847119209        4.4386734526053031        4.5594144211501000     
  0.25600000000000001        1.3920523832525307        3.7304006985603295        4.2252687408810896        4.4387634507275342        4.5594761324412474     
  0.25700000000000001        1.3947546962759036        3.7311318341035737        4.2254491400585463        4.4388509533748763        4.5595360246471195     
  0.25800000000000001        1.3974434492393424        3.7318501569414435        4.2256250943569720        4.4389360297420399        4.5595941513895228     
  0.25900000000000001        1.4001187101672452        3.7325558922706161        4.2257967131331942        4.4390187471051021        4.5596505647096297     
  0.26000000000000001        1.4027805467428522        3.7332492613141230        4.2259641030559223        4.4390991708747007        4.5597053151145817     
  0.26100000000000001        1.4054290263099567        3.7339304813916110        4.2261273681717517        4.4391773646477652        4.5597584516227032     
  0.26200000000000001        1.4080642158746077        3.7345997659883472        4.2262866099696685        4.4392533902578029        4.5598100218073903     
  0.26300000000000001        1.4106861821068031        3.7352573248230021        4.2264419274438305        4.4393273078237989        4.5598600718397000     
