t	x	
0.001800	-3.928641	
0.001810	-3.905963	
0.001820	-3.878652	
0.001830	-3.846703	
0.001840	-3.810439	
0.001850	-3.770215	
0.001860	-3.726410	
0.001870	-3.679427	
0.001880	-3.629688	
0.001890	-3.577630	
0.001900	-3.523704	
0.001910	-3.468366	
0.001920	-3.412077	
0.001930	-3.355299	
0.001940	-3.298491	
0.001950	-3.242102	
0.001960	-3.186576	
0.001970	-3.132338	
0.001980	-3.079800	
0.001990	-3.029352	
0.002000	-2.981363	
0.002010	-2.936175	
0.002020	-2.894105	
0.002030	-2.855671	
0.002040	-2.820898	
0.002050	-2.789994	
0.002060	-2.763136	
0.002070	-2.740467	
0.002080	-2.722103	
0.002090	-2.708131	
0.002100	-2.699225	
0.002110	-2.695608	
0.002120	-2.694861	
0.002130	-2.698159	
0.002140	-2.705684	
0.002150	-2.717233	
0.002160	-2.732649	
0.002170	-2.751743	
0.002180	-2.774300	
0.002190	-2.800079	
0.002200	-2.828818	
0.002210	-2.860083	
0.002220	-2.893770	
0.002230	-2.929573	
0.002240	-2.967176	
0.002250	-3.006251	
0.002260	-3.046467	
0.002270	-3.087486	
0.002280	-3.128969	
0.002290	-3.170581	
0.002300	-3.211990	
0.002310	-3.252869	
0.002320	-3.292903	
0.002330	-3.331787	
0.002340	-3.369111	
0.002350	-3.404693	
0.002360	-3.438285	
0.002370	-3.469656	
0.002380	-3.498599	
0.002390	-3.524927	
0.002400	-3.548480	
0.002410	-3.569118	
0.002420	-3.586726	
0.002430	-3.601310	
0.002440	-3.612552	
0.002450	-3.620455	
0.002460	-3.624190	
0.002470	-3.625447	
0.002480	-3.623907	
0.002490	-3.619473	
0.002500	-3.612045	
0.002510	-3.601761	
0.002520	-3.588746	
0.002530	-3.573151	
0.002540	-3.555144	
0.002550	-3.534909	
0.002560	-3.512647	
0.002570	-3.488569	
0.002580	-3.462898	
0.002590	-3.435865	
0.002600	-3.407709	
0.002610	-3.378672	
0.002620	-3.348999	
0.002630	-3.318937	
0.002640	-3.288728	
0.002650	-3.258615	
0.002660	-3.228834	
0.002670	-3.199614	
0.002680	-3.171176	
0.002690	-3.143730	
0.002700	-3.117475	
0.002710	-3.092598	
0.002720	-3.069270	
0.002730	-3.047649	
0.002740	-3.027875	
0.002750	-3.010073	
0.002760	-2.994351	
0.002770	-2.980719	
0.002780	-2.969399	
0.002790	-2.960469	
0.002800	-2.953912	
0.002810	-2.950365	
0.002820	-2.949107	
0.002830	-2.949458	
0.002840	-2.951982	
0.002850	-2.956585	
0.002860	-2.963220	
0.002870	-2.971907	
0.002880	-2.982496	
0.002890	-2.994873	
0.002900	-3.008907	
0.002910	-3.024461	
0.002920	-3.041384	
0.002930	-3.059517	
0.002940	-3.078697	
0.002950	-3.098753	
0.002960	-3.119512	
0.002970	-3.140796	
0.002980	-3.162428	
0.002990	-3.184231	
0.003000	-3.206030	
0.003010	-3.227652	
0.003020	-3.248930	
0.003030	-3.269702	
0.003040	-3.289813	
0.003050	-3.309115	
0.003060	-3.327471	
0.003070	-3.344751	
0.003080	-3.360838	
0.003090	-3.375625	
0.003100	-3.389017	
0.003110	-3.400974	
0.003120	-3.411350	
0.003130	-3.420078	
0.003140	-3.427157	
0.003150	-3.432489	
0.003160	-3.435816	
0.003170	-3.437337	
0.003180	-3.437453	
0.003190	-3.436301	
0.003200	-3.433518	
0.003210	-3.429204	
0.003220	-3.423455	
0.003230	-3.416333	
0.003240	-3.407907	
0.003250	-3.398209	
0.003260	-3.387377	
0.003270	-3.375518	
0.003280	-3.362743	
0.003290	-3.349168	
0.003300	-3.334915	
0.003310	-3.320109	
0.003320	-3.304876	
0.003330	-3.289345	
0.003340	-3.273642	
0.003350	-3.257896	
0.003360	-3.242231	
0.003370	-3.226771	
0.003380	-3.211633	
0.003390	-3.196931	
0.003400	-3.182775	
0.003410	-3.169266	
0.003420	-3.156501	
0.003430	-3.144568	
0.003440	-3.133520	
0.003450	-3.123468	
0.003460	-3.114480	
0.003470	-3.106615	
0.003480	-3.099924	
0.003490	-3.094399	
0.003500	-3.090134	
0.003510	-3.087272	
0.003520	-3.085727	
0.003530	-3.085367	
0.003540	-3.085954	
0.003550	-3.087582	
0.003560	-3.090283	
0.003570	-3.094068	
0.003580	-3.098855	
0.003590	-3.104593	
0.003600	-3.111227	
0.003610	-3.118692	
0.003620	-3.126919	
0.003630	-3.135833	
0.003640	-3.145353	
0.003650	-3.155413	
0.003660	-3.165904	
0.003670	-3.176736	
0.003680	-3.187818	
0.003690	-3.199056	
0.003700	-3.210360	
0.003710	-3.221640	
0.003720	-3.232806	
0.003730	-3.243783	
0.003740	-3.254481	
0.003750	-3.264818	
0.003760	-3.274717	
0.003770	-3.284104	
0.003780	-3.292911	
0.003790	-3.301076	
0.003800	-3.308542	
0.003810	-3.315259	
0.003820	-3.321211	
0.003830	-3.326339	
0.003840	-3.330606	
0.003850	-3.333968	
0.003860	-3.336336	
0.003870	-3.337777	
0.003880	-3.338365	
0.003890	-3.338113	
0.003900	-3.337184	
0.003910	-3.335514	
0.003920	-3.333097	
0.003930	-3.329950	
0.003940	-3.326105	
0.003950	-3.321582	
0.003960	-3.316450	
0.003970	-3.310759	
0.003980	-3.304560	
0.003990	-3.297910	
0.004000	-3.290868	
0.004010	-3.283495	
0.004020	-3.275855	
0.004030	-3.268011	
0.004040	-3.260030	
0.004050	-3.251975	
0.004060	-3.243913	
0.004070	-3.235908	
0.004080	-3.228022	
0.004090	-3.220317	
0.004100	-3.212851	
0.004110	-3.205681	
0.004120	-3.198859	
0.004130	-3.192435	
0.004140	-3.186454	
0.004150	-3.180940	
0.004160	-3.175943	
0.004170	-3.171496	
0.004180	-3.167630	
0.004190	-3.164376	
0.004200	-3.161768	
0.004210	-3.159864	
0.004220	-3.158587	
0.004230	-3.157919	
0.004240	-3.157852	
0.004250	-3.158266	
0.004260	-3.159285	
0.004270	-3.160817	
0.004280	-3.162861	
0.004290	-3.165404	
0.004300	-3.168420	
0.004310	-3.171882	
0.004320	-3.175756	
0.004330	-3.180006	
0.004340	-3.184593	
0.004350	-3.189481	
0.004360	-3.194618	
0.004370	-3.199959	
0.004380	-3.205459	
0.004390	-3.211072	
0.004400	-3.216752	
0.004410	-3.222452	
0.004420	-3.228127	
0.004430	-3.233732	
0.004440	-3.239225	
0.004450	-3.244568	
0.004460	-3.249719	
0.004470	-3.254640	
0.004480	-3.259296	
0.004490	-3.263652	
0.004500	-3.267678	
0.004510	-3.271347	
0.004520	-3.274633	
0.004530	-3.277512	
0.004540	-3.279960	
0.004550	-3.281951	
0.004560	-3.283470	
0.004570	-3.284557	
0.004580	-3.285214	
0.004590	-3.285446	
0.004600	-3.285260	
0.004610	-3.284669	
0.004620	-3.283709	
0.004630	-3.282403	
0.004640	-3.280752	
0.004650	-3.278769	
0.004660	-3.276470	
0.004670	-3.273876	
0.004680	-3.271011	
0.004690	-3.267901	
0.004700	-3.264575	
0.004710	-3.261061	
0.004720	-3.257391	
0.004730	-3.253595	
0.004740	-3.249707	
0.004750	-3.245757	
0.004760	-3.241779	
0.004770	-3.237805	
0.004780	-3.233865	
0.004790	-3.229990	
0.004800	-3.226211	
0.004810	-3.222556	
0.004820	-3.219053	
0.004830	-3.215726	
0.004840	-3.212600	
0.004850	-3.209698	
0.004860	-3.207040	
0.004870	-3.204646	
0.004880	-3.202534	
0.004890	-3.200722	
0.004900	-3.199229	
0.004910	-3.198033	
0.004920	-3.197136	
0.004930	-3.196539	
0.004940	-3.196238	
0.004950	-3.196230	
0.004960	-3.196507	
0.004970	-3.197061	
0.004980	-3.197881	
0.004990	-3.198944	
0.005000	-3.200233	
0.005010	-3.201739	
0.005020	-3.203451	
0.005030	-3.205354	
0.005040	-3.207432	
0.005050	-3.209665	
0.005060	-3.212034	
0.005070	-3.214519	
0.005080	-3.217099	
0.005090	-3.219751	
0.005100	-3.222454	
0.005110	-3.225185	
0.005120	-3.227922	
0.005130	-3.230644	
0.005140	-3.233328	
0.005150	-3.235955	
0.005160	-3.238504	
0.005170	-3.240956	
0.005180	-3.243292	
0.005190	-3.245495	
0.005200	-3.247549	
0.005210	-3.249439	
0.005220	-3.251150	
0.005230	-3.252669	
0.005240	-3.253989	
0.005250	-3.255112	
0.005260	-3.256034	
0.005270	-3.256753	
0.005280	-3.257267	
0.005290	-3.257578	
0.005300	-3.257688	
0.005310	-3.257600	
0.005320	-3.257320	
0.005330	-3.256855	
0.005340	-3.256213	
0.005350	-3.255402	
0.005360	-3.254434	
0.005370	-3.253322	
0.005380	-3.252080	
0.005390	-3.250717	
0.005400	-3.249247	
0.005410	-3.247680	
0.005420	-3.246031	
0.005430	-3.244313	
0.005440	-3.242541	
0.005450	-3.240729	
0.005460	-3.238893	
0.005470	-3.237047	
0.005480	-3.235206	
0.005490	-3.233385	
0.005500	-3.231597	
0.005510	-3.229858	
0.005520	-3.228180	
0.005530	-3.226575	
0.005540	-3.225057	
0.005550	-3.223636	
0.005560	-3.222324	
0.005570	-3.221124	
0.005580	-3.220043	
0.005590	-3.219087	
0.005600	-3.218260	
0.005610	-3.217566	
0.005620	-3.217006	
0.005630	-3.216583	
0.005640	-3.216296	
0.005650	-3.216144	
0.005660	-3.216126	
0.005670	-3.216238	
0.005680	-3.216477	
0.005690	-3.216837	
0.005700	-3.217313	
0.005710	-3.217899	
0.005720	-3.218587	
0.005730	-3.219369	
0.005740	-3.220238	
0.005750	-3.221184	
0.005760	-3.222199	
0.005770	-3.223272	
0.005780	-3.224395	
0.005790	-3.225556	
0.005800	-3.226746	
0.005810	-3.227955	
0.005820	-3.229174	
0.005830	-3.230392	
0.005840	-3.231601	
0.005850	-3.232789	
0.005860	-3.233950	
0.005870	-3.235075	
0.005880	-3.236154	
0.005890	-3.237182	
0.005900	-3.238152	
0.005910	-3.239056	
0.005920	-3.239890	
0.005930	-3.240649	
0.005940	-3.241329	
0.005950	-3.241925	
0.005960	-3.242436	
0.005970	-3.242860	
0.005980	-3.243194	
0.005990	-3.243439	
0.006000	-3.243595	
0.006010	-3.243663	
0.006020	-3.243644	
0.006030	-3.243540	
0.006040	-3.243355	
0.006050	-3.243091	
0.006060	-3.242752	
0.006070	-3.242344	
0.006080	-3.241870	
0.006090	-3.241336	
0.006100	-3.240747	
0.006110	-3.240110	
0.006120	-3.239430	
0.006130	-3.238715	
0.006140	-3.237969	
0.006150	-3.237200	
0.006160	-3.236415	
0.006170	-3.235619	
0.006180	-3.234820	
0.006190	-3.234023	
0.006200	-3.233235	
0.006210	-3.232462	
0.006220	-3.231709	
0.006230	-3.230982	
0.006240	-3.230286	
0.006250	-3.229626	
0.006260	-3.229006	
0.006270	-3.228429	
0.006280	-3.227900	
0.006290	-3.227421	
0.006300	-3.226995	
0.006310	-3.226624	
0.006320	-3.226310	
0.006330	-3.226053	
0.006340	-3.225855	
0.006350	-3.225715	
0.006360	-3.225634	
0.006370	-3.225610	
0.006380	-3.225643	
0.006390	-3.225731	
0.006400	-3.225871	
0.006410	-3.226062	
0.006420	-3.226301	
0.006430	-3.226584	
0.006440	-3.226909	
0.006450	-3.227273	
0.006460	-3.227670	
0.006470	-3.228098	
0.006480	-3.228553	
0.006490	-3.229029	
0.006500	-3.229524	
0.006510	-3.230032	
0.006520	-3.230550	
0.006530	-3.231073	
0.006540	-3.231596	
0.006550	-3.232117	
0.006560	-3.232630	
0.006570	-3.233133	
0.006580	-3.233620	
0.006590	-3.234090	
0.006600	-3.234538	
0.006610	-3.234961	
0.006620	-3.235358	
0.006630	-3.235725	
0.006640	-3.236060	
0.006650	-3.236361	
0.006660	-3.236628	
0.006670	-3.236857	
0.006680	-3.237050	
0.006690	-3.237204	
0.006700	-3.237320	
0.006710	-3.237398	
0.006720	-3.237438	
0.006730	-3.237440	
0.006740	-3.237405	
0.006750	-3.237335	
0.006760	-3.237231	
0.006770	-3.237094	
0.006780	-3.236927	
0.006790	-3.236731	
0.006800	-3.236509	
0.006810	-3.236262	
0.006820	-3.235994	
0.006830	-3.235707	
0.006840	-3.235404	
0.006850	-3.235087	
0.006860	-3.234759	
0.006870	-3.234424	
0.006880	-3.234083	
0.006890	-3.233740	
0.006900	-3.233397	
0.006910	-3.233057	
0.006920	-3.232723	
0.006930	-3.232397	
0.006940	-3.232082	
0.006950	-3.231779	
0.006960	-3.231491	
0.006970	-3.231219	
0.006980	-3.230966	
0.006990	-3.230733	
0.007000	-3.230521	
0.007010	-3.230332	
0.007020	-3.230166	
0.007030	-3.230024	
0.007040	-3.229907	
0.007050	-3.229815	
0.007060	-3.229748	
0.007070	-3.229706	
0.007080	-3.229689	
0.007090	-3.229696	
0.007100	-3.229727	
0.007110	-3.229781	
0.007120	-3.229857	
0.007130	-3.229954	
0.007140	-3.230071	
0.007150	-3.230206	
0.007160	-3.230357	
0.007170	-3.230524	
0.007180	-3.230704	
0.007190	-3.230897	
0.007200	-3.231099	
0.007210	-3.231309	
0.007220	-3.231526	
0.007230	-3.231748	
0.007240	-3.231972	
0.007250	-3.232197	
0.007260	-3.232421	
0.007270	-3.232642	
0.007280	-3.232859	
0.007290	-3.233071	
0.007300	-3.233275	
0.007310	-3.233470	
0.007320	-3.233655	
0.007330	-3.233829	
0.007340	-3.233990	
0.007350	-3.234138	
0.007360	-3.234271	
0.007370	-3.234390	
0.007380	-3.234493	
0.007390	-3.234580	
0.007400	-3.234651	
0.007410	-3.234706	
0.007420	-3.234744	
0.007430	-3.234765	
0.007440	-3.234770	
0.007450	-3.234760	
0.007460	-3.234734	
0.007470	-3.234693	
0.007480	-3.234639	
0.007490	-3.234570	
0.007500	-3.234490	
0.007510	-3.234397	
0.007520	-3.234294	
0.007530	-3.234181	
0.007540	-3.234060	
0.007550	-3.233932	
0.007560	-3.233797	
0.007570	-3.233658	
0.007580	-3.233514	
0.007590	-3.233368	
0.007600	-3.233221	
0.007610	-3.233074	
0.007620	-3.232927	
0.007630	-3.232783	
0.007640	-3.232642	
0.007650	-3.232505	
0.007660	-3.232374	
0.007670	-3.232248	
0.007680	-3.232129	
0.007690	-3.232018	
0.007700	-3.231916	
0.007710	-3.231822	
0.007720	-3.231738	
0.007730	-3.231664	
0.007740	-3.231600	
0.007750	-3.231547	
0.007760	-3.231504	
0.007770	-3.231472	
0.007780	-3.231451	
0.007790	-3.231441	
0.007800	-3.231441	
0.007810	-3.231452	
0.007820	-3.231472	
0.007830	-3.231503	
0.007840	-3.231542	
0.007850	-3.231589	
0.007860	-3.231645	
0.007870	-3.231708	
0.007880	-3.231778	
0.007890	-3.231854	
0.007900	-3.231935	
0.007910	-3.232021	
0.007920	-3.232111	
0.007930	-3.232203	
0.007940	-3.232298	
0.007950	-3.232394	
0.007960	-3.232490	
0.007970	-3.232587	
0.007980	-3.232682	
0.007990	-3.232776	
0.008000	-3.232868	
0.008010	-3.232956	
0.008020	-3.233041	
0.008030	-3.233122	
0.008040	-3.233198	
0.008050	-3.233269	
0.008060	-3.233334	
0.008070	-3.233393	
0.008080	-3.233446	
0.008090	-3.233492	
0.008100	-3.233531	
0.008110	-3.233564	
0.008120	-3.233589	
0.008130	-3.233607	
0.008140	-3.233618	
0.008150	-3.233623	
0.008160	-3.233620	
0.008170	-3.233611	
0.008180	-3.233595	
0.008190	-3.233573	
0.008200	-3.233545	
0.008210	-3.233512	
0.008220	-3.233474	
0.008230	-3.233431	
0.008240	-3.233384	
0.008250	-3.233333	
0.008260	-3.233278	
0.008270	-3.233221	
0.008280	-3.233162	
0.008290	-3.233101	
0.008300	-3.233038	
0.008310	-3.232975	
0.008320	-3.232912	
0.008330	-3.232849	
0.008340	-3.232786	
0.008350	-3.232725	
0.008360	-3.232666	
0.008370	-3.232609	
0.008380	-3.232554	
0.008390	-3.232502	
0.008400	-3.232454	
0.008410	-3.232409	
0.008420	-3.232367	
0.008430	-3.232330	
0.008440	-3.232297	
0.008450	-3.232268	
0.008460	-3.232244	
0.008470	-3.232225	
0.008480	-3.232210	
0.008490	-3.232199	
0.008500	-3.232194	
0.008510	-3.232192	
0.008520	-3.232196	
0.008530	-3.232203	
0.008540	-3.232215	
0.008550	-3.232231	
0.008560	-3.232250	
0.008570	-3.232273	
0.008580	-3.232300	
0.008590	-3.232329	
0.008600	-3.232361	
0.008610	-3.232395	
0.008620	-3.232431	
0.008630	-3.232469	
0.008640	-3.232509	
0.008650	-3.232549	
0.008660	-3.232590	
0.008670	-3.232632	
0.008680	-3.232673	
0.008690	-3.232714	
0.008700	-3.232755	
0.008710	-3.232795	
0.008720	-3.232833	
0.008730	-3.232870	
0.008740	-3.232905	
0.008750	-3.232938	
0.008760	-3.232969	
0.008770	-3.232998	
0.008780	-3.233024	
0.008790	-3.233048	
0.008800	-3.233068	
0.008810	-3.233086	
0.008820	-3.233101	
0.008830	-3.233113	
0.008840	-3.233121	
0.008850	-3.233127	
0.008860	-3.233130	
0.008870	-3.233129	
0.008880	-3.233126	
0.008890	-3.233120	
0.008900	-3.233111	
0.008910	-3.233100	
0.008920	-3.233087	
0.008930	-3.233071	
0.008940	-3.233053	
0.008950	-3.233033	
0.008960	-3.233011	
0.008970	-3.232988	
0.008980	-3.232964	
0.008990	-3.232939	
0.009000	-3.232913	
0.009010	-3.232886	
0.009020	-3.232859	
0.009030	-3.232832	
0.009040	-3.232805	
0.009050	-3.232778	
0.009060	-3.232752	
0.009070	-3.232726	
0.009080	-3.232701	
0.009090	-3.232677	
0.009100	-3.232655	
0.009110	-3.232633	
0.009120	-3.232614	
0.009130	-3.232595	
0.009140	-3.232579	
0.009150	-3.232564	
0.009160	-3.232551	
0.009170	-3.232540	
0.009180	-3.232531	
0.009190	-3.232524	
0.009200	-3.232519	
0.009210	-3.232516	
0.009220	-3.232515	
0.009230	-3.232516	
0.009240	-3.232519	
0.009250	-3.232524	
0.009260	-3.232530	
0.009270	-3.232538	
0.009280	-3.232547	
0.009290	-3.232558	
0.009300	-3.232570	
0.009310	-3.232584	
0.009320	-3.232598	
0.009330	-3.232614	
0.009340	-3.232630	
0.009350	-3.232647	
0.009360	-3.232664	
0.009370	-3.232681	
0.009380	-3.232699	
0.009390	-3.232717	
0.009400	-3.232735	
0.009410	-3.232752	
0.009420	-3.232769	
0.009430	-3.232786	
0.009440	-3.232802	
0.009450	-3.232817	
0.009460	-3.232832	
0.009470	-3.232846	
0.009480	-3.232858	
0.009490	-3.232870	
0.009500	-3.232880	
0.009510	-3.232889	
0.009520	-3.232897	
0.009530	-3.232904	
0.009540	-3.232909	
0.009550	-3.232913	
0.009560	-3.232916	
0.009570	-3.232918	
0.009580	-3.232918	
0.009590	-3.232917	
0.009600	-3.232915	
0.009610	-3.232911	
0.009620	-3.232907	
0.009630	-3.232901	
0.009640	-3.232895	
0.009650	-3.232887	
0.009660	-3.232879	
0.009670	-3.232870	
0.009680	-3.232860	
0.009690	-3.232850	
0.009700	-3.232839	
0.009710	-3.232828	
0.009720	-3.232817	
0.009730	-3.232805	
0.009740	-3.232793	
0.009750	-3.232782	
0.009760	-3.232770	
0.009770	-3.232759	
0.009780	-3.232748	
0.009790	-3.232737	
0.009800	-3.232726	
0.009810	-3.232717	
0.009820	-3.232707	
0.009830	-3.232699	
0.009840	-3.232691	
0.009850	-3.232683	
0.009860	-3.232677	
0.009870	-3.232671	
0.009880	-3.232666	
0.009890	-3.232662	
0.009900	-3.232659	
0.009910	-3.232656	
0.009920	-3.232655	
0.009930	-3.232654	
0.009940	-3.232654	
0.009950	-3.232655	
0.009960	-3.232657	
0.009970	-3.232660	
0.009980	-3.232663	
0.009990	-3.232667	
