t	x	
0.001250	-2.173651	
0.001260	-2.164500	
0.001270	-2.146903	
0.001280	-2.121245	
0.001290	-2.088287	
0.001300	-2.048429	
0.001310	-2.002406	
0.001320	-1.951041	
0.001330	-1.895232	
0.001340	-1.835934	
0.001350	-1.774147	
0.001360	-1.710893	
0.001370	-1.647199	
0.001380	-1.584080	
0.001390	-1.522522	
0.001400	-1.463474	
0.001410	-1.407832	
0.001420	-1.356425	
0.001430	-1.310003	
0.001440	-1.269446	
0.001450	-1.235095	
0.001460	-1.207390	
0.001470	-1.186670	
0.001480	-1.173190	
0.001490	-1.168177	
0.001500	-1.169816	
0.001510	-1.177802	
0.001520	-1.192520	
0.001530	-1.213660	
0.001540	-1.240786	
0.001550	-1.273170	
0.001560	-1.310432	
0.001570	-1.351906	
0.001580	-1.396870	
0.001590	-1.444555	
0.001600	-1.494158	
0.001610	-1.544861	
0.001620	-1.595843	
0.001630	-1.646292	
0.001640	-1.695419	
0.001650	-1.742469	
0.001660	-1.786730	
0.001670	-1.827543	
0.001680	-1.864319	
0.001690	-1.896341	
0.001700	-1.923361	
0.001710	-1.945031	
0.001720	-1.961086	
0.001730	-1.971313	
0.001740	-1.974853	
0.001750	-1.973051	
0.001760	-1.966162	
0.001770	-1.953927	
0.001780	-1.936595	
0.001790	-1.914520	
0.001800	-1.888306	
0.001810	-1.858243	
0.001820	-1.824866	
0.001830	-1.788755	
0.001840	-1.750528	
0.001850	-1.710827	
0.001860	-1.670304	
0.001870	-1.629614	
0.001880	-1.589405	
0.001890	-1.550306	
0.001900	-1.512918	
0.001910	-1.477805	
0.001920	-1.445488	
0.001930	-1.416613	
0.001940	-1.391419	
0.001950	-1.370244	
0.001960	-1.353358	
0.001970	-1.340973	
0.001980	-1.333114	
0.001990	-1.330795	
0.002000	-1.332624	
0.002010	-1.338501	
0.002020	-1.348605	
0.002030	-1.362735	
0.002040	-1.380607	
0.002050	-1.401722	
0.002060	-1.425860	
0.002070	-1.452594	
0.002080	-1.481459	
0.002090	-1.511962	
0.002100	-1.543595	
0.002110	-1.575837	
0.002120	-1.608169	
0.002130	-1.640076	
0.002140	-1.671059	
0.002150	-1.700641	
0.002160	-1.728377	
0.002170	-1.753854	
0.002180	-1.776553	
0.002190	-1.796300	
0.002200	-1.812834	
0.002210	-1.825940	
0.002220	-1.835451	
0.002230	-1.841301	
0.002240	-1.842489	
0.002250	-1.840731	
0.002260	-1.835795	
0.002270	-1.827537	
0.002280	-1.816119	
0.002290	-1.801768	
0.002300	-1.784896	
0.002310	-1.765663	
0.002320	-1.744411	
0.002330	-1.721508	
0.002340	-1.697341	
0.002350	-1.672312	
0.002360	-1.646834	
0.002370	-1.621315	
0.002380	-1.596162	
0.002390	-1.571768	
0.002400	-1.548509	
0.002410	-1.526736	
0.002420	-1.506914	
0.002430	-1.489195	
0.002440	-1.473822	
0.002450	-1.460998	
0.002460	-1.450891	
0.002470	-1.443604	
0.002480	-1.439276	
0.002490	-1.438781	
0.002500	-1.440192	
0.002510	-1.444143	
0.002520	-1.450799	
0.002530	-1.459933	
0.002540	-1.471353	
0.002550	-1.484834	
0.002560	-1.500124	
0.002570	-1.516867	
0.002580	-1.534884	
0.002590	-1.553871	
0.002600	-1.573511	
0.002610	-1.593484	
0.002620	-1.613466	
0.002630	-1.633141	
0.002640	-1.652202	
0.002650	-1.670272	
0.002660	-1.687136	
0.002670	-1.702553	
0.002680	-1.716308	
0.002690	-1.728218	
0.002700	-1.738130	
0.002710	-1.745924	
0.002720	-1.751560	
0.002730	-1.754828	
0.002740	-1.755118	
0.002750	-1.753958	
0.002760	-1.750710	
0.002770	-1.745419	
0.002780	-1.738203	
0.002790	-1.729210	
0.002800	-1.718616	
0.002810	-1.706618	
0.002820	-1.693435	
0.002830	-1.679297	
0.002840	-1.664447	
0.002850	-1.649133	
0.002860	-1.633605	
0.002870	-1.618113	
0.002880	-1.602899	
0.002890	-1.588198	
0.002900	-1.574232	
0.002910	-1.561205	
0.002920	-1.549304	
0.002930	-1.538695	
0.002940	-1.529520	
0.002950	-1.521897	
0.002960	-1.515922	
0.002970	-1.511679	
0.002980	-1.509252	
0.002990	-1.509080	
0.003000	-1.510025	
0.003010	-1.512638	
0.003020	-1.516747	
0.003030	-1.522373	
0.003040	-1.529366	
0.003050	-1.537593	
0.003060	-1.546899	
0.003070	-1.557117	
0.003080	-1.568067	
0.003090	-1.579563	
0.003100	-1.591413	
0.003110	-1.603422	
0.003120	-1.615399	
0.003130	-1.627155	
0.003140	-1.638509	
0.003150	-1.649291	
0.003160	-1.659341	
0.003170	-1.668516	
0.003180	-1.676688	
0.003190	-1.683745	
0.003200	-1.689597	
0.003210	-1.694177	
0.003220	-1.697367	
0.003230	-1.699093	
0.003240	-1.699189	
0.003250	-1.698414	
0.003260	-1.696364	
0.003270	-1.693119	
0.003280	-1.688770	
0.003290	-1.683344	
0.003300	-1.676971	
0.003310	-1.669770	
0.003320	-1.661869	
0.003330	-1.653408	
0.003340	-1.644529	
0.003350	-1.635382	
0.003360	-1.626116	
0.003370	-1.616879	
0.003380	-1.607816	
0.003390	-1.599067	
0.003400	-1.590764	
0.003410	-1.583028	
0.003420	-1.575972	
0.003430	-1.569694	
0.003440	-1.564250	
0.003450	-1.559761	
0.003460	-1.556293	
0.003470	-1.553858	
0.003480	-1.552599	
0.003490	-1.552553	
0.003500	-1.553193	
0.003510	-1.554821	
0.003520	-1.557374	
0.003530	-1.560772	
0.003540	-1.564959	
0.003550	-1.569862	
0.003560	-1.575423	
0.003570	-1.581519	
0.003580	-1.588044	
0.003590	-1.594886	
0.003600	-1.601932	
0.003610	-1.609066	
0.003620	-1.616175	
0.003630	-1.623147	
0.003640	-1.629873	
0.003650	-1.636254	
0.003660	-1.642194	
0.003670	-1.647630	
0.003680	-1.652457	
0.003690	-1.656604	
0.003700	-1.660012	
0.003710	-1.662659	
0.003720	-1.664485	
0.003730	-1.665376	
0.003740	-1.665394	
0.003750	-1.664891	
0.003760	-1.663599	
0.003770	-1.661628	
0.003780	-1.658984	
0.003790	-1.655739	
0.003800	-1.651951	
0.003810	-1.647685	
0.003820	-1.643011	
0.003830	-1.638009	
0.003840	-1.632761	
0.003850	-1.627350	
0.003860	-1.621874	
0.003870	-1.616421	
0.003880	-1.611068	
0.003890	-1.605900	
0.003900	-1.601000	
0.003910	-1.596440	
0.003920	-1.592292	
0.003930	-1.588616	
0.003940	-1.585465	
0.003950	-1.582864	
0.003960	-1.580863	
0.003970	-1.579507	
0.003980	-1.578902	
0.003990	-1.578897	
0.004000	-1.579313	
0.004010	-1.580336	
0.004020	-1.581864	
0.004030	-1.583887	
0.004040	-1.586383	
0.004050	-1.589291	
0.004060	-1.592559	
0.004070	-1.596132	
0.004080	-1.599950	
0.004090	-1.603950	
0.004100	-1.608065	
0.004110	-1.612230	
0.004120	-1.616378	
0.004130	-1.620443	
0.004140	-1.624361	
0.004150	-1.628072	
0.004160	-1.631520	
0.004170	-1.634652	
0.004180	-1.637424	
0.004190	-1.639811	
0.004200	-1.641768	
0.004210	-1.643263	
0.004220	-1.644257	
0.004230	-1.644715	
0.004240	-1.644719	
0.004250	-1.644367	
0.004260	-1.643565	
0.004270	-1.642397	
0.004280	-1.640864	
0.004290	-1.638988	
0.004300	-1.636800	
0.004310	-1.634339	
0.004320	-1.631644	
0.004330	-1.628767	
0.004340	-1.625757	
0.004350	-1.622664	
0.004360	-1.619536	
0.004370	-1.616425	
0.004380	-1.613378	
0.004390	-1.610445	
0.004400	-1.607669	
0.004410	-1.605085	
0.004420	-1.602736	
0.004430	-1.600655	
0.004440	-1.598873	
0.004450	-1.597417	
0.004460	-1.596313	
0.004470	-1.595599	
0.004480	-1.595249	
0.004490	-1.595238	
0.004500	-1.595555	
0.004510	-1.596177	
0.004520	-1.597056	
0.004530	-1.598196	
0.004540	-1.599587	
0.004550	-1.601204	
0.004560	-1.603022	
0.004570	-1.605010	
0.004580	-1.607132	
0.004590	-1.609355	
0.004600	-1.611641	
0.004610	-1.613953	
0.004620	-1.616255	
0.004630	-1.618509	
0.004640	-1.620682	
0.004650	-1.622739	
0.004660	-1.624650	
0.004670	-1.626387	
0.004680	-1.627923	
0.004690	-1.629236	
0.004700	-1.630304	
0.004710	-1.631105	
0.004720	-1.631627	
0.004730	-1.631897	
0.004740	-1.631918	
0.004750	-1.631697	
0.004760	-1.631246	
0.004770	-1.630588	
0.004780	-1.629746	
0.004790	-1.628727	
0.004800	-1.627546	
0.004810	-1.626219	
0.004820	-1.624771	
0.004830	-1.623225	
0.004840	-1.621606	
0.004850	-1.619941	
0.004860	-1.618258	
0.004870	-1.616582	
0.004880	-1.614941	
0.004890	-1.613360	
0.004900	-1.611863	
0.004910	-1.610473	
0.004920	-1.609211	
0.004930	-1.608096	
0.004940	-1.607146	
0.004950	-1.606378	
0.004960	-1.605804	
0.004970	-1.605412	
0.004980	-1.605203	
0.004990	-1.605173	
0.005000	-1.605317	
0.005010	-1.605629	
0.005020	-1.606098	
0.005030	-1.606710	
0.005040	-1.607444	
0.005050	-1.608291	
0.005060	-1.609239	
0.005070	-1.610273	
0.005080	-1.611375	
0.005090	-1.612529	
0.005100	-1.613715	
0.005110	-1.614914	
0.005120	-1.616107	
0.005130	-1.617276	
0.005140	-1.618401	
0.005150	-1.619466	
0.005160	-1.620454	
0.005170	-1.621350	
0.005180	-1.622140	
0.005190	-1.622810	
0.005200	-1.623355	
0.005210	-1.623775	
0.005220	-1.624067	
0.005230	-1.624231	
0.005240	-1.624269	
0.005250	-1.624182	
0.005260	-1.623978	
0.005270	-1.623662	
0.005280	-1.623243	
0.005290	-1.622730	
0.005300	-1.622135	
0.005310	-1.621472	
0.005320	-1.620751	
0.005330	-1.619983	
0.005340	-1.619181	
0.005350	-1.618357	
0.005360	-1.617525	
0.005370	-1.616697	
0.005380	-1.615888	
0.005390	-1.615108	
0.005400	-1.614372	
0.005410	-1.613689	
0.005420	-1.613072	
0.005430	-1.612526	
0.005440	-1.612056	
0.005450	-1.611668	
0.005460	-1.611365	
0.005470	-1.611149	
0.005480	-1.611021	
0.005490	-1.610979	
0.005500	-1.611023	
0.005510	-1.611149	
0.005520	-1.611352	
0.005530	-1.611626	
0.005540	-1.611966	
0.005550	-1.612363	
0.005560	-1.612811	
0.005570	-1.613300	
0.005580	-1.613821	
0.005590	-1.614366	
0.005600	-1.614926	
0.005610	-1.615490	
0.005620	-1.616051	
0.005630	-1.616599	
0.005640	-1.617128	
0.005650	-1.617628	
0.005660	-1.618093	
0.005670	-1.618517	
0.005680	-1.618895	
0.005690	-1.619222	
0.005700	-1.619495	
0.005710	-1.619712	
0.005720	-1.619869	
0.005730	-1.619968	
0.005740	-1.620008	
0.005750	-1.619991	
0.005760	-1.619918	
0.005770	-1.619793	
0.005780	-1.619618	
0.005790	-1.619399	
0.005800	-1.619140	
0.005810	-1.618846	
0.005820	-1.618523	
0.005830	-1.618176	
0.005840	-1.617813	
0.005850	-1.617438	
0.005860	-1.617059	
0.005870	-1.616681	
0.005880	-1.616310	
0.005890	-1.615951	
0.005900	-1.615611	
0.005910	-1.615293	
0.005920	-1.615001	
0.005930	-1.614740	
0.005940	-1.614512	
0.005950	-1.614321	
0.005960	-1.614167	
0.005970	-1.614052	
0.005980	-1.613977	
0.005990	-1.613942	
0.006000	-1.613945	
0.006010	-1.613986	
0.006020	-1.614063	
0.006030	-1.614174	
0.006040	-1.614315	
0.006050	-1.614484	
0.006060	-1.614677	
0.006070	-1.614890	
0.006080	-1.615120	
0.006090	-1.615362	
0.006100	-1.615613	
0.006110	-1.615867	
0.006120	-1.616122	
0.006130	-1.616373	
0.006140	-1.616616	
0.006150	-1.616848	
0.006160	-1.617065	
0.006170	-1.617265	
0.006180	-1.617445	
0.006190	-1.617603	
0.006200	-1.617738	
0.006210	-1.617846	
0.006220	-1.617929	
0.006230	-1.617985	
0.006240	-1.618015	
0.006250	-1.618018	
0.006260	-1.617996	
0.006270	-1.617949	
0.006280	-1.617880	
0.006290	-1.617789	
0.006300	-1.617680	
0.006310	-1.617553	
0.006320	-1.617413	
0.006330	-1.617260	
0.006340	-1.617099	
0.006350	-1.616931	
0.006360	-1.616761	
0.006370	-1.616589	
0.006380	-1.616420	
0.006390	-1.616255	
0.006400	-1.616097	
0.006410	-1.615949	
0.006420	-1.615812	
0.006430	-1.615688	
0.006440	-1.615578	
0.006450	-1.615484	
0.006460	-1.615407	
0.006470	-1.615348	
0.006480	-1.615306	
0.006490	-1.615282	
0.006500	-1.615276	
0.006510	-1.615288	
0.006520	-1.615316	
0.006530	-1.615359	
0.006540	-1.615417	
0.006550	-1.615488	
0.006560	-1.615571	
0.006570	-1.615664	
0.006580	-1.615764	
0.006590	-1.615872	
0.006600	-1.615984	
0.006610	-1.616098	
0.006620	-1.616213	
0.006630	-1.616328	
0.006640	-1.616439	
0.006650	-1.616546	
0.006660	-1.616648	
0.006670	-1.616742	
0.006680	-1.616827	
0.006690	-1.616903	
0.006700	-1.616968	
0.006710	-1.617023	
0.006720	-1.617065	
0.006730	-1.617096	
0.006740	-1.617114	
0.006750	-1.617121	
0.006760	-1.617116	
0.006770	-1.617099	
0.006780	-1.617072	
0.006790	-1.617035	
0.006800	-1.616989	
0.006810	-1.616935	
0.006820	-1.616874	
0.006830	-1.616808	
0.006840	-1.616736	
0.006850	-1.616662	
0.006860	-1.616585	
0.006870	-1.616508	
0.006880	-1.616430	
0.006890	-1.616355	
0.006900	-1.616282	
0.006910	-1.616213	
0.006920	-1.616149	
0.006930	-1.616090	
0.006940	-1.616038	
0.006950	-1.615992	
0.006960	-1.615954	
0.006970	-1.615924	
0.006980	-1.615901	
0.006990	-1.615887	
0.007000	-1.615881	
0.007010	-1.615883	
0.007020	-1.615892	
0.007030	-1.615909	
0.007040	-1.615932	
0.007050	-1.615962	
0.007060	-1.615997	
0.007070	-1.616037	
0.007080	-1.616081	
0.007090	-1.616129	
0.007100	-1.616178	
0.007110	-1.616230	
0.007120	-1.616282	
0.007130	-1.616334	
0.007140	-1.616385	
0.007150	-1.616434	
0.007160	-1.616481	
0.007170	-1.616525	
0.007180	-1.616566	
0.007190	-1.616602	
0.007200	-1.616633	
0.007210	-1.616660	
0.007220	-1.616682	
0.007230	-1.616698	
0.007240	-1.616709	
0.007250	-1.616714	
0.007260	-1.616714	
0.007270	-1.616709	
0.007280	-1.616698	
0.007290	-1.616684	
0.007300	-1.616665	
0.007310	-1.616642	
0.007320	-1.616615	
0.007330	-1.616586	
0.007340	-1.616555	
0.007350	-1.616522	
0.007360	-1.616487	
0.007370	-1.616452	
0.007380	-1.616417	
0.007390	-1.616383	
0.007400	-1.616349	
0.007410	-1.616317	
0.007420	-1.616287	
0.007430	-1.616260	
0.007440	-1.616235	
0.007450	-1.616213	
0.007460	-1.616194	
0.007470	-1.616179	
0.007480	-1.616167	
0.007490	-1.616159	
0.007500	-1.616155	
0.007510	-1.616154	
0.007520	-1.616157	
0.007530	-1.616163	
0.007540	-1.616172	
0.007550	-1.616185	
0.007560	-1.616199	
0.007570	-1.616217	
0.007580	-1.616236	
0.007590	-1.616257	
0.007600	-1.616279	
0.007610	-1.616302	
0.007620	-1.616325	
0.007630	-1.616349	
0.007640	-1.616372	
0.007650	-1.616395	
0.007660	-1.616416	
0.007670	-1.616437	
0.007680	-1.616456	
0.007690	-1.616473	
0.007700	-1.616488	
0.007710	-1.616501	
0.007720	-1.616512	
0.007730	-1.616520	
0.007740	-1.616526	
0.007750	-1.616530	
0.007760	-1.616531	
0.007770	-1.616529	
0.007780	-1.616526	
0.007790	-1.616520	
0.007800	-1.616512	
0.007810	-1.616503	
0.007820	-1.616491	
0.007830	-1.616479	
0.007840	-1.616465	
0.007850	-1.616450	
0.007860	-1.616435	
0.007870	-1.616419	
0.007880	-1.616403	
0.007890	-1.616388	
0.007900	-1.616372	
0.007910	-1.616357	
0.007920	-1.616344	
0.007930	-1.616331	
0.007940	-1.616319	
0.007950	-1.616308	
0.007960	-1.616299	
0.007970	-1.616291	
0.007980	-1.616286	
0.007990	-1.616281	
0.008000	-1.616279	
0.008010	-1.616277	
0.008020	-1.616278	
0.008030	-1.616280	
0.008040	-1.616284	
0.008050	-1.616289	
0.008060	-1.616295	
0.008070	-1.616302	
0.008080	-1.616311	
0.008090	-1.616320	
0.008100	-1.616329	
0.008110	-1.616340	
0.008120	-1.616350	
0.008130	-1.616361	
0.008140	-1.616371	
0.008150	-1.616382	
0.008160	-1.616392	
0.008170	-1.616401	
0.008180	-1.616410	
0.008190	-1.616418	
0.008200	-1.616426	
0.008210	-1.616432	
0.008220	-1.616437	
0.008230	-1.616442	
0.008240	-1.616445	
0.008250	-1.616447	
0.008260	-1.616448	
0.008270	-1.616448	
0.008280	-1.616446	
0.008290	-1.616444	
0.008300	-1.616441	
0.008310	-1.616437	
0.008320	-1.616432	
0.008330	-1.616427	
0.008340	-1.616421	
0.008350	-1.616414	
0.008360	-1.616407	
0.008370	-1.616400	
0.008380	-1.616393	
0.008390	-1.616386	
0.008400	-1.616379	
0.008410	-1.616372	
0.008420	-1.616366	
0.008430	-1.616360	
0.008440	-1.616354	
0.008450	-1.616349	
0.008460	-1.616345	
0.008470	-1.616341	
0.008480	-1.616338	
0.008490	-1.616336	
0.008500	-1.616334	
0.008510	-1.616333	
0.008520	-1.616333	
0.008530	-1.616334	
0.008540	-1.616335	
0.008550	-1.616337	
0.008560	-1.616340	
0.008570	-1.616343	
0.008580	-1.616347	
0.008590	-1.616351	
0.008600	-1.616355	
0.008610	-1.616359	
0.008620	-1.616364	
0.008630	-1.616369	
0.008640	-1.616374	
0.008650	-1.616378	
0.008660	-1.616383	
0.008670	-1.616387	
0.008680	-1.616392	
0.008690	-1.616395	
0.008700	-1.616399	
0.008710	-1.616402	
0.008720	-1.616405	
0.008730	-1.616407	
0.008740	-1.616408	
0.008750	-1.616409	
0.008760	-1.616410	
0.008770	-1.616410	
0.008780	-1.616410	
0.008790	-1.616409	
0.008800	-1.616408	
0.008810	-1.616406	
0.008820	-1.616404	
0.008830	-1.616402	
0.008840	-1.616399	
0.008850	-1.616396	
0.008860	-1.616393	
0.008870	-1.616390	
0.008880	-1.616387	
0.008890	-1.616384	
0.008900	-1.616381	
0.008910	-1.616377	
0.008920	-1.616374	
0.008930	-1.616372	
0.008940	-1.616369	
0.008950	-1.616367	
0.008960	-1.616365	
0.008970	-1.616363	
0.008980	-1.616361	
0.008990	-1.616360	
0.009000	-1.616359	
0.009010	-1.616359	
0.009020	-1.616359	
0.009030	-1.616359	
0.009040	-1.616359	
0.009050	-1.616360	
0.009060	-1.616361	
0.009070	-1.616362	
0.009080	-1.616364	
0.009090	-1.616366	
0.009100	-1.616367	
0.009110	-1.616369	
0.009120	-1.616372	
0.009130	-1.616374	
0.009140	-1.616376	
0.009150	-1.616378	
0.009160	-1.616380	
0.009170	-1.616382	
0.009180	-1.616384	
0.009190	-1.616386	
0.009200	-1.616388	
0.009210	-1.616389	
0.009220	-1.616390	
0.009230	-1.616391	
0.009240	-1.616392	
0.009250	-1.616393	
0.009260	-1.616393	
0.009270	-1.616393	
0.009280	-1.616393	
0.009290	-1.616393	
0.009300	-1.616392	
0.009310	-1.616392	
0.009320	-1.616391	
0.009330	-1.616390	
0.009340	-1.616389	
0.009350	-1.616388	
0.009360	-1.616386	
0.009370	-1.616385	
0.009380	-1.616383	
0.009390	-1.616382	
0.009400	-1.616381	
0.009410	-1.616379	
0.009420	-1.616378	
0.009430	-1.616376	
0.009440	-1.616375	
0.009450	-1.616374	
0.009460	-1.616373	
0.009470	-1.616372	
0.009480	-1.616371	
0.009490	-1.616371	
0.009500	-1.616370	
0.009510	-1.616370	
0.009520	-1.616370	
0.009530	-1.616370	
0.009540	-1.616370	
0.009550	-1.616370	
0.009560	-1.616371	
0.009570	-1.616371	
0.009580	-1.616372	
0.009590	-1.616373	
0.009600	-1.616374	
0.009610	-1.616374	
0.009620	-1.616375	
0.009630	-1.616376	
0.009640	-1.616377	
0.009650	-1.616378	
0.009660	-1.616379	
0.009670	-1.616380	
0.009680	-1.616381	
0.009690	-1.616382	
0.009700	-1.616383	
0.009710	-1.616383	
0.009720	-1.616384	
0.009730	-1.616385	
0.009740	-1.616385	
0.009750	-1.616385	
0.009760	-1.616385	
0.009770	-1.616386	
0.009780	-1.616386	
0.009790	-1.616386	
0.009800	-1.616385	
0.009810	-1.616385	
0.009820	-1.616385	
0.009830	-1.616384	
0.009840	-1.616384	
0.009850	-1.616383	
0.009860	-1.616383	
0.009870	-1.616382	
0.009880	-1.616381	
0.009890	-1.616381	
0.009900	-1.616380	
0.009910	-1.616379	
0.009920	-1.616379	
0.009930	-1.616378	
0.009940	-1.616378	
0.009950	-1.616377	
0.009960	-1.616377	
0.009970	-1.616376	
0.009980	-1.616376	
0.009990	-1.616376	
