t	v	
0.005450	-0.054963	
0.005460	-0.051756	
0.005470	-0.047793	
0.005480	-0.043152	
0.005490	-0.037922	
0.005500	-0.032216	
0.005510	-0.026117	
0.005520	-0.019736	
0.005530	-0.013192	
0.005540	-0.006629	
0.005550	-0.000166	
0.005560	0.006135	
0.005570	0.012172	
0.005580	0.017902	
0.005590	0.023237	
0.005600	0.028102	
0.005610	0.032428	
0.005620	0.036158	
0.005630	0.039225	
0.005640	0.041614	
0.005650	0.043301	
0.005660	0.044273	
0.005670	0.044528	
0.005680	0.044075	
0.005690	0.042936	
0.005700	0.041142	
0.005710	0.038735	
0.005720	0.035782	
0.005730	0.032323	
0.005740	0.028424	
0.005750	0.024157	
0.005760	0.019599	
0.005770	0.014834	
0.005780	0.009956	
0.005790	0.005070	
0.005800	0.000257	
0.005810	-0.004411	
0.005820	-0.008868	
0.005830	-0.013100	
0.005840	-0.017042	
0.005850	-0.020637	
0.005860	-0.023836	
0.005870	-0.026596	
0.005880	-0.028883	
0.005890	-0.030668	
0.005900	-0.031935	
0.005910	-0.032674	
0.005920	-0.032882	
0.005930	-0.032568	
0.005940	-0.031747	
0.005950	-0.030442	
0.005960	-0.028683	
0.005970	-0.026507	
0.005980	-0.023959	
0.005990	-0.021085	
0.006000	-0.017940	
0.006010	-0.014583	
0.006020	-0.011076	
0.006030	-0.007495	
0.006040	-0.003909	
0.006050	-0.000373	
0.006060	0.003059	
0.006070	0.006338	
0.006080	0.009425	
0.006090	0.012301	
0.006100	0.014926	
0.006110	0.017263	
0.006120	0.019281	
0.006130	0.020955	
0.006140	0.022265	
0.006150	0.023198	
0.006160	0.023747	
0.006170	0.023910	
0.006180	0.023694	
0.006190	0.023109	
0.006200	0.022172	
0.006210	0.020905	
0.006220	0.019335	
0.006230	0.017495	
0.006240	0.015418	
0.006250	0.013146	
0.006260	0.010722	
0.006270	0.008195	
0.006280	0.005620	
0.006290	0.003037	
0.006300	0.000487	
0.006310	-0.001991	
0.006320	-0.004362	
0.006330	-0.006591	
0.006340	-0.008649	
0.006350	-0.010528	
0.006360	-0.012201	
0.006370	-0.013648	
0.006380	-0.014851	
0.006390	-0.015795	
0.006400	-0.016471	
0.006410	-0.016873	
0.006420	-0.017003	
0.006430	-0.016862	
0.006440	-0.016459	
0.006450	-0.015805	
0.006460	-0.014918	
0.006470	-0.013815	
0.006480	-0.012520	
0.006490	-0.011059	
0.006500	-0.009460	
0.006510	-0.007760	
0.006520	-0.005992	
0.006530	-0.004186	
0.006540	-0.002371	
0.006550	-0.000576	
0.006560	0.001173	
0.006570	0.002849	
0.006580	0.004429	
0.006590	0.005891	
0.006600	0.007217	
0.006610	0.008390	
0.006620	0.009402	
0.006630	0.010245	
0.006640	0.010908	
0.006650	0.011386	
0.006660	0.011675	
0.006670	0.011775	
0.006680	0.011688	
0.006690	0.011419	
0.006700	0.010978	
0.006710	0.010375	
0.006720	0.009624	
0.006730	0.008741	
0.006740	0.007750	
0.006750	0.006669	
0.006760	0.005519	
0.006770	0.004318	
0.006780	0.003088	
0.006790	0.001848	
0.006800	0.000618	
0.006810	-0.000583	
0.006820	-0.001738	
0.006830	-0.002831	
0.006840	-0.003845	
0.006850	-0.004769	
0.006860	-0.005590	
0.006870	-0.006299	
0.006880	-0.006888	
0.006890	-0.007352	
0.006900	-0.007688	
0.006910	-0.007894	
0.006920	-0.007972	
0.006930	-0.007923	
0.006940	-0.007753	
0.006950	-0.007468	
0.006960	-0.007077	
0.006970	-0.006587	
0.006980	-0.006011	
0.006990	-0.005359	
0.007000	-0.004645	
0.007010	-0.003880	
0.007020	-0.003079	
0.007030	-0.002256	
0.007040	-0.001422	
0.007050	-0.000593	
0.007060	0.000220	
0.007070	0.001004	
0.007080	0.001749	
0.007090	0.002443	
0.007100	0.003078	
0.007110	0.003645	
0.007120	0.004138	
0.007130	0.004552	
0.007140	0.004883	
0.007150	0.005127	
0.007160	0.005285	
0.007170	0.005355	
0.007180	0.005341	
0.007190	0.005244	
0.007200	0.005069	
0.007210	0.004820	
0.007220	0.004505	
0.007230	0.004129	
0.007240	0.003701	
0.007250	0.003229	
0.007260	0.002722	
0.007270	0.002188	
0.007280	0.001637	
0.007290	0.001077	
0.007300	0.000518	
0.007310	-0.000031	
0.007320	-0.000563	
0.007330	-0.001070	
0.007340	-0.001545	
0.007350	-0.001981	
0.007360	-0.002372	
0.007370	-0.002715	
0.007380	-0.003005	
0.007390	-0.003240	
0.007400	-0.003416	
0.007410	-0.003535	
0.007420	-0.003595	
0.007430	-0.003597	
0.007440	-0.003544	
0.007450	-0.003437	
0.007460	-0.003281	
0.007470	-0.003078	
0.007480	-0.002834	
0.007490	-0.002553	
0.007500	-0.002242	
0.007510	-0.001905	
0.007520	-0.001550	
0.007530	-0.001181	
0.007540	-0.000806	
0.007550	-0.000429	
0.007560	-0.000058	
0.007570	0.000303	
0.007580	0.000648	
0.007590	0.000972	
0.007600	0.001271	
0.007610	0.001541	
0.007620	0.001778	
0.007630	0.001981	
0.007640	0.002147	
0.007650	0.002275	
0.007660	0.002363	
0.007670	0.002411	
0.007680	0.002421	
0.007690	0.002393	
0.007700	0.002329	
0.007710	0.002231	
0.007720	0.002101	
0.007730	0.001943	
0.007740	0.001759	
0.007750	0.001554	
0.007760	0.001331	
0.007770	0.001094	
0.007780	0.000848	
0.007790	0.000596	
0.007800	0.000343	
0.007810	0.000092	
0.007820	-0.000152	
0.007830	-0.000386	
0.007840	-0.000608	
0.007850	-0.000812	
0.007860	-0.000998	
0.007870	-0.001163	
0.007880	-0.001305	
0.007890	-0.001422	
0.007900	-0.001513	
0.007910	-0.001578	
0.007920	-0.001616	
0.007930	-0.001629	
0.007940	-0.001615	
0.007950	-0.001577	
0.007960	-0.001516	
0.007970	-0.001433	
0.007980	-0.001331	
0.007990	-0.001211	
0.008000	-0.001076	
0.008010	-0.000928	
0.008020	-0.000771	
0.008030	-0.000606	
0.008040	-0.000438	
0.008050	-0.000267	
0.008060	-0.000098	
0.008070	0.000067	
0.008080	0.000226	
0.008090	0.000377	
0.008100	0.000517	
0.008110	0.000645	
0.008120	0.000759	
0.008130	0.000858	
0.008140	0.000940	
0.008150	0.001005	
0.008160	0.001053	
0.008170	0.001083	
0.008180	0.001095	
0.008190	0.001089	
0.008200	0.001067	
0.008210	0.001029	
0.008220	0.000977	
0.008230	0.000910	
0.008240	0.000832	
0.008250	0.000743	
0.008260	0.000646	
0.008270	0.000541	
0.008280	0.000432	
0.008290	0.000319	
0.008300	0.000204	
0.008310	0.000090	
0.008320	-0.000021	
0.008330	-0.000130	
0.008340	-0.000232	
0.008350	-0.000328	
0.008360	-0.000416	
0.008370	-0.000495	
0.008380	-0.000563	
0.008390	-0.000621	
0.008400	-0.000667	
0.008410	-0.000702	
0.008420	-0.000725	
0.008430	-0.000735	
0.008440	-0.000734	
0.008450	-0.000722	
0.008460	-0.000698	
0.008470	-0.000665	
0.008480	-0.000622	
0.008490	-0.000571	
0.008500	-0.000513	
0.008510	-0.000449	
0.008520	-0.000380	
0.008530	-0.000306	
0.008540	-0.000231	
0.008550	-0.000154	
0.008560	-0.000077	
0.008570	-0.000002	
0.008580	0.000072	
0.008590	0.000142	
0.008600	0.000207	
0.008610	0.000267	
0.008620	0.000322	
0.008630	0.000369	
0.008640	0.000410	
0.008650	0.000443	
0.008660	0.000468	
0.008670	0.000484	
0.008680	0.000493	
0.008690	0.000494	
0.008700	0.000488	
0.008710	0.000473	
0.008720	0.000452	
0.008730	0.000425	
0.008740	0.000392	
0.008750	0.000354	
0.008760	0.000311	
0.008770	0.000265	
0.008780	0.000217	
0.008790	0.000166	
0.008800	0.000115	
0.008810	0.000063	
0.008820	0.000012	
0.008830	-0.000038	
0.008840	-0.000085	
0.008850	-0.000130	
0.008860	-0.000171	
0.008870	-0.000209	
0.008880	-0.000242	
0.008890	-0.000270	
0.008900	-0.000293	
0.008910	-0.000311	
0.008920	-0.000324	
0.008930	-0.000331	
0.008940	-0.000333	
0.008950	-0.000329	
0.008960	-0.000321	
0.008970	-0.000308	
0.008980	-0.000290	
0.008990	-0.000269	
0.009000	-0.000244	
0.009010	-0.000216	
0.009020	-0.000185	
0.009030	-0.000153	
0.009040	-0.000119	
0.009050	-0.000085	
0.009060	-0.000050	
0.009070	-0.000015	
0.009080	0.000018	
0.009090	0.000051	
0.009100	0.000081	
0.009110	0.000109	
0.009120	0.000135	
0.009130	0.000158	
0.009140	0.000178	
0.009150	0.000194	
0.009160	0.000207	
0.009170	0.000216	
0.009180	0.000222	
0.009190	0.000224	
0.009200	0.000222	
0.009210	0.000217	
0.009220	0.000209	
0.009230	0.000198	
0.009240	0.000184	
0.009250	0.000168	
0.009260	0.000149	
0.009270	0.000129	
0.009280	0.000108	
0.009290	0.000085	
0.009300	0.000062	
0.009310	0.000039	
0.009320	0.000015	
0.009330	-0.000007	
0.009340	-0.000029	
0.009350	-0.000050	
0.009360	-0.000070	
0.009370	-0.000087	
0.009380	-0.000103	
0.009390	-0.000117	
0.009400	-0.000128	
0.009410	-0.000137	
0.009420	-0.000144	
0.009430	-0.000148	
0.009440	-0.000150	
0.009450	-0.000150	
0.009460	-0.000147	
0.009470	-0.000142	
0.009480	-0.000135	
0.009490	-0.000126	
0.009500	-0.000115	
0.009510	-0.000103	
0.009520	-0.000090	
0.009530	-0.000076	
0.009540	-0.000061	
0.009550	-0.000045	
0.009560	-0.000029	
0.009570	-0.000014	
0.009580	0.000002	
0.009590	0.000017	
0.009600	0.000031	
0.009610	0.000044	
0.009620	0.000056	
0.009630	0.000067	
0.009640	0.000077	
0.009650	0.000085	
0.009660	0.000091	
0.009670	0.000096	
0.009680	0.000099	
0.009690	0.000101	
0.009700	0.000101	
0.009710	0.000099	
0.009720	0.000096	
0.009730	0.000092	
0.009740	0.000086	
0.009750	0.000079	
0.009760	0.000071	
0.009770	0.000062	
0.009780	0.000053	
0.009790	0.000043	
0.009800	0.000033	
0.009810	0.000022	
0.009820	0.000011	
0.009830	0.000001	
0.009840	-0.000009	
0.009850	-0.000019	
0.009860	-0.000028	
0.009870	-0.000036	
0.009880	-0.000044	
0.009890	-0.000050	
0.009900	-0.000056	
0.009910	-0.000060	
0.009920	-0.000064	
0.009930	-0.000066	
0.009940	-0.000068	
0.009950	-0.000068	
0.009960	-0.000067	
0.009970	-0.000065	
0.009980	-0.000062	
0.009990	-0.000059	
