t	v	
0.006510	-0.002098	
0.006520	-0.001981	
0.006530	-0.001838	
0.006540	-0.001670	
0.006550	-0.001481	
0.006560	-0.001276	
0.006570	-0.001057	
0.006580	-0.000828	
0.006590	-0.000594	
0.006600	-0.000358	
0.006610	-0.000123	
0.006620	0.000106	
0.006630	0.000326	
0.006640	0.000535	
0.006650	0.000729	
0.006660	0.000905	
0.006670	0.001062	
0.006680	0.001198	
0.006690	0.001311	
0.006700	0.001400	
0.006710	0.001464	
0.006720	0.001504	
0.006730	0.001519	
0.006740	0.001511	
0.006750	0.001479	
0.006760	0.001425	
0.006770	0.001351	
0.006780	0.001258	
0.006790	0.001148	
0.006800	0.001024	
0.006810	0.000888	
0.006820	0.000743	
0.006830	0.000590	
0.006840	0.000434	
0.006850	0.000275	
0.006860	0.000117	
0.006870	-0.000038	
0.006880	-0.000188	
0.006890	-0.000330	
0.006900	-0.000463	
0.006910	-0.000584	
0.006920	-0.000692	
0.006930	-0.000787	
0.006940	-0.000866	
0.006950	-0.000929	
0.006960	-0.000976	
0.006970	-0.001007	
0.006980	-0.001021	
0.006990	-0.001018	
0.007000	-0.001000	
0.007010	-0.000967	
0.007020	-0.000920	
0.007030	-0.000860	
0.007040	-0.000789	
0.007050	-0.000707	
0.007060	-0.000618	
0.007070	-0.000521	
0.007080	-0.000419	
0.007090	-0.000314	
0.007100	-0.000208	
0.007110	-0.000101	
0.007120	0.000004	
0.007130	0.000105	
0.007140	0.000202	
0.007150	0.000292	
0.007160	0.000376	
0.007170	0.000451	
0.007180	0.000516	
0.007190	0.000572	
0.007200	0.000617	
0.007210	0.000651	
0.007220	0.000673	
0.007230	0.000685	
0.007240	0.000686	
0.007250	0.000676	
0.007260	0.000656	
0.007270	0.000626	
0.007280	0.000588	
0.007290	0.000541	
0.007300	0.000488	
0.007310	0.000429	
0.007320	0.000365	
0.007330	0.000297	
0.007340	0.000227	
0.007350	0.000155	
0.007360	0.000083	
0.007370	0.000013	
0.007380	-0.000056	
0.007390	-0.000122	
0.007400	-0.000184	
0.007410	-0.000241	
0.007420	-0.000293	
0.007430	-0.000338	
0.007440	-0.000377	
0.007450	-0.000409	
0.007460	-0.000433	
0.007470	-0.000450	
0.007480	-0.000459	
0.007490	-0.000462	
0.007500	-0.000456	
0.007510	-0.000444	
0.007520	-0.000426	
0.007530	-0.000401	
0.007540	-0.000371	
0.007550	-0.000336	
0.007560	-0.000297	
0.007570	-0.000255	
0.007580	-0.000210	
0.007590	-0.000163	
0.007600	-0.000115	
0.007610	-0.000066	
0.007620	-0.000019	
0.007630	0.000028	
0.007640	0.000073	
0.007650	0.000115	
0.007660	0.000154	
0.007670	0.000190	
0.007680	0.000221	
0.007690	0.000248	
0.007700	0.000270	
0.007710	0.000288	
0.007720	0.000301	
0.007730	0.000308	
0.007740	0.000310	
0.007750	0.000308	
0.007760	0.000301	
0.007770	0.000289	
0.007780	0.000274	
0.007790	0.000254	
0.007800	0.000231	
0.007810	0.000206	
0.007820	0.000178	
0.007830	0.000148	
0.007840	0.000116	
0.007850	0.000084	
0.007860	0.000052	
0.007870	0.000019	
0.007880	-0.000012	
0.007890	-0.000042	
0.007900	-0.000071	
0.007910	-0.000098	
0.007920	-0.000122	
0.007930	-0.000144	
0.007940	-0.000163	
0.007950	-0.000179	
0.007960	-0.000191	
0.007970	-0.000201	
0.007980	-0.000206	
0.007990	-0.000209	
0.008000	-0.000208	
0.008010	-0.000204	
0.008020	-0.000196	
0.008030	-0.000186	
0.008040	-0.000174	
0.008050	-0.000159	
0.008060	-0.000142	
0.008070	-0.000124	
0.008080	-0.000104	
0.008090	-0.000083	
0.008100	-0.000061	
0.008110	-0.000039	
0.008120	-0.000018	
0.008130	0.000004	
0.008140	0.000024	
0.008150	0.000044	
0.008160	0.000062	
0.008170	0.000079	
0.008180	0.000094	
0.008190	0.000107	
0.008200	0.000118	
0.008210	0.000127	
0.008220	0.000134	
0.008230	0.000138	
0.008240	0.000140	
0.008250	0.000140	
0.008260	0.000138	
0.008270	0.000133	
0.008280	0.000127	
0.008290	0.000119	
0.008300	0.000109	
0.008310	0.000098	
0.008320	0.000086	
0.008330	0.000073	
0.008340	0.000059	
0.008350	0.000044	
0.008360	0.000030	
0.008370	0.000015	
0.008380	0.000001	
0.008390	-0.000013	
0.008400	-0.000027	
0.008410	-0.000039	
0.008420	-0.000051	
0.008430	-0.000061	
0.008440	-0.000070	
0.008450	-0.000078	
0.008460	-0.000084	
0.008470	-0.000089	
0.008480	-0.000092	
0.008490	-0.000094	
0.008500	-0.000094	
0.008510	-0.000093	
0.008520	-0.000090	
0.008530	-0.000086	
0.008540	-0.000081	
0.008550	-0.000075	
0.008560	-0.000068	
0.008570	-0.000060	
0.008580	-0.000051	
0.008590	-0.000042	
0.008600	-0.000032	
0.008610	-0.000022	
0.008620	-0.000012	
0.008630	-0.000003	
0.008640	0.000007	
0.008650	0.000016	
0.008660	0.000025	
0.008670	0.000032	
0.008680	0.000040	
0.008690	0.000046	
0.008700	0.000051	
0.008710	0.000056	
0.008720	0.000059	
0.008730	0.000062	
0.008740	0.000063	
0.008750	0.000063	
0.008760	0.000063	
0.008770	0.000061	
0.008780	0.000059	
0.008790	0.000055	
0.008800	0.000051	
0.008810	0.000047	
0.008820	0.000041	
0.008830	0.000035	
0.008840	0.000029	
0.008850	0.000023	
0.008860	0.000016	
0.008870	0.000010	
0.008880	0.000003	
0.008890	-0.000003	
0.008900	-0.000010	
0.008910	-0.000015	
0.008920	-0.000021	
0.008930	-0.000026	
0.008940	-0.000030	
0.008950	-0.000034	
0.008960	-0.000037	
0.008970	-0.000039	
0.008980	-0.000041	
0.008990	-0.000042	
0.009000	-0.000043	
0.009010	-0.000042	
0.009020	-0.000041	
0.009030	-0.000040	
0.009040	-0.000038	
0.009050	-0.000035	
0.009060	-0.000032	
0.009070	-0.000029	
0.009080	-0.000025	
0.009090	-0.000021	
0.009100	-0.000016	
0.009110	-0.000012	
0.009120	-0.000007	
0.009130	-0.000003	
0.009140	0.000001	
0.009150	0.000006	
0.009160	0.000009	
0.009170	0.000013	
0.009180	0.000017	
0.009190	0.000020	
0.009200	0.000022	
0.009210	0.000024	
0.009220	0.000026	
0.009230	0.000027	
0.009240	0.000028	
0.009250	0.000029	
0.009260	0.000029	
0.009270	0.000028	
0.009280	0.000027	
0.009290	0.000026	
0.009300	0.000024	
0.009310	0.000022	
0.009320	0.000020	
0.009330	0.000017	
0.009340	0.000014	
0.009350	0.000012	
0.009360	0.000009	
0.009370	0.000006	
0.009380	0.000003	
0.009390	-0.000000	
0.009400	-0.000003	
0.009410	-0.000006	
0.009420	-0.000008	
0.009430	-0.000011	
0.009440	-0.000013	
0.009450	-0.000015	
0.009460	-0.000016	
0.009470	-0.000017	
0.009480	-0.000018	
0.009490	-0.000019	
0.009500	-0.000019	
0.009510	-0.000019	
0.009520	-0.000019	
0.009530	-0.000018	
0.009540	-0.000018	
0.009550	-0.000016	
0.009560	-0.000015	
0.009570	-0.000014	
0.009580	-0.000012	
0.009590	-0.000010	
0.009600	-0.000008	
0.009610	-0.000006	
0.009620	-0.000004	
0.009630	-0.000002	
0.009640	-0.000000	
0.009650	0.000002	
0.009660	0.000004	
0.009670	0.000005	
0.009680	0.000007	
0.009690	0.000008	
0.009700	0.000010	
0.009710	0.000011	
0.009720	0.000012	
0.009730	0.000012	
0.009740	0.000013	
0.009750	0.000013	
0.009760	0.000013	
0.009770	0.000013	
0.009780	0.000012	
0.009790	0.000012	
0.009800	0.000011	
0.009810	0.000010	
0.009820	0.000009	
0.009830	0.000008	
0.009840	0.000007	
0.009850	0.000006	
0.009860	0.000004	
0.009870	0.000003	
0.009880	0.000002	
0.009890	0.000000	
0.009900	-0.000001	
0.009910	-0.000002	
0.009920	-0.000003	
0.009930	-0.000004	
0.009940	-0.000005	
0.009950	-0.000006	
0.009960	-0.000007	
0.009970	-0.000008	
0.009980	-0.000008	
0.009990	-0.000008	
