t	v	
0.001470	-2.648637	
0.001480	-2.447750	
0.001490	-2.211328	
0.001500	-1.943697	
0.001510	-1.649591	
0.001520	-1.333797	
0.001530	-1.002262	
0.001540	-0.660500	
0.001550	-0.314137	
0.001560	0.030978	
0.001570	0.369631	
0.001580	0.696663	
0.001590	1.007083	
0.001600	1.296917	
0.001610	1.561517	
0.001620	1.797109	
0.001630	2.000427	
0.001640	2.168764	
0.001650	2.300020	
0.001660	2.392685	
0.001670	2.445943	
0.001680	2.459589	
0.001690	2.434043	
0.001700	2.370358	
0.001710	2.270174	
0.001720	2.135658	
0.001730	1.969492	
0.001740	1.774814	
0.001750	1.555169	
0.001760	1.314442	
0.001770	1.056551	
0.001780	0.786368	
0.001790	0.508383	
0.001800	0.227133	
0.001810	-0.051913	
0.001820	-0.325519	
0.001830	-0.589267	
0.001840	-0.839135	
0.001850	-1.072040	
0.001860	-1.284188	
0.001870	-1.472557	
0.001880	-1.634531	
0.001890	-1.767980	
0.001900	-1.871255	
0.001910	-1.943177	
0.001920	-1.983143	
0.001930	-1.991044	
0.001940	-1.967272	
0.001950	-1.912750	
0.001960	-1.828830	
0.001970	-1.717307	
0.001980	-1.580391	
0.001990	-1.420661	
0.002000	-1.241020	
0.002010	-1.044641	
0.002020	-0.834717	
0.002030	-0.615234	
0.002040	-0.389831	
0.002050	-0.162213	
0.002060	0.063306	
0.002070	0.284014	
0.002080	0.496379	
0.002090	0.697177	
0.002100	0.884030	
0.002110	1.053832	
0.002120	1.204178	
0.002130	1.333001	
0.002140	1.438605	
0.002150	1.519686	
0.002160	1.575340	
0.002170	1.605127	
0.002180	1.609003	
0.002190	1.587326	
0.002200	1.540893	
0.002210	1.470826	
0.002220	1.378610	
0.002230	1.266062	
0.002240	1.135294	
0.002250	0.988677	
0.002260	0.828502	
0.002270	0.658049	
0.002280	0.480185	
0.002290	0.297861	
0.002300	0.114087	
0.002310	-0.067684	
0.002320	-0.245320	
0.002330	-0.415905	
0.002340	-0.576889	
0.002350	-0.726434	
0.002360	-0.862027	
0.002370	-0.981750	
0.002380	-1.083962	
0.002390	-1.167325	
0.002400	-1.230818	
0.002410	-1.273742	
0.002420	-1.295775	
0.002430	-1.296923	
0.002440	-1.277523	
0.002450	-1.238238	
0.002460	-1.180000	
0.002470	-1.104032	
0.002480	-1.011824	
0.002490	-0.905102	
0.002500	-0.785798	
0.002510	-0.655793	
0.002520	-0.517717	
0.002530	-0.373891	
0.002540	-0.226699	
0.002550	-0.078980	
0.002560	0.066862	
0.002570	0.209165	
0.002580	0.345638	
0.002590	0.474217	
0.002600	0.593400	
0.002610	0.701224	
0.002620	0.796170	
0.002630	0.876943	
0.002640	0.942490	
0.002650	0.992014	
0.002660	1.024981	
0.002670	1.041173	
0.002680	1.040610	
0.002690	1.023579	
0.002700	0.990648	
0.002710	0.942586	
0.002720	0.880396	
0.002730	0.805291	
0.002740	0.718674	
0.002750	0.621840	
0.002760	0.516916	
0.002770	0.405696	
0.002780	0.290047	
0.002790	0.171893	
0.002800	0.053468	
0.002810	-0.063269	
0.002820	-0.176993	
0.002830	-0.285879	
0.002840	-0.388283	
0.002850	-0.482689	
0.002860	-0.568181	
0.002870	-0.643257	
0.002880	-0.706901	
0.002890	-0.758287	
0.002900	-0.796797	
0.002910	-0.822043	
0.002920	-0.833855	
0.002930	-0.832267	
0.002940	-0.817526	
0.002950	-0.790099	
0.002960	-0.750631	
0.002970	-0.699939	
0.002980	-0.639013	
0.002990	-0.568983	
0.003000	-0.490889	
0.003010	-0.406461	
0.003020	-0.317139	
0.003030	-0.224424	
0.003040	-0.129863	
0.003050	-0.035257	
0.003060	0.057869	
0.003070	0.148447	
0.003080	0.235030	
0.003090	0.316312	
0.003100	0.391091	
0.003110	0.458701	
0.003120	0.517917	
0.003130	0.567941	
0.003140	0.608128	
0.003150	0.638007	
0.003160	0.657287	
0.003170	0.665839	
0.003180	0.663704	
0.003190	0.651096	
0.003200	0.628389	
0.003210	0.596123	
0.003220	0.554965	
0.003230	0.505713	
0.003240	0.449015	
0.003250	0.386291	
0.003260	0.318627	
0.003270	0.247178	
0.003280	0.173144	
0.003290	0.097765	
0.003300	0.022506	
0.003310	-0.051486	
0.003320	-0.123337	
0.003330	-0.191907	
0.003340	-0.256164	
0.003350	-0.315158	
0.003360	-0.368411	
0.003370	-0.414933	
0.003380	-0.454099	
0.003390	-0.485412	
0.003400	-0.508517	
0.003410	-0.523183	
0.003420	-0.529321	
0.003430	-0.526976	
0.003440	-0.516326	
0.003450	-0.497679	
0.003460	-0.471468	
0.003470	-0.438243	
0.003480	-0.398646	
0.003490	-0.353188	
0.003500	-0.303029	
0.003510	-0.249035	
0.003520	-0.192127	
0.003530	-0.133263	
0.003540	-0.073433	
0.003550	-0.013981	
0.003560	0.044440	
0.003570	0.101093	
0.003580	0.155069	
0.003590	0.205561	
0.003600	0.251826	
0.003610	0.293534	
0.003620	0.329883	
0.003630	0.360395	
0.003640	0.384688	
0.003650	0.402482	
0.003660	0.413604	
0.003670	0.417992	
0.003680	0.415689	
0.003690	0.406845	
0.003700	0.391710	
0.003710	0.370631	
0.003720	0.344045	
0.003730	0.312200	
0.003740	0.276081	
0.003750	0.236321	
0.003760	0.193606	
0.003770	0.148663	
0.003780	0.102257	
0.003790	0.055161	
0.003800	0.008582	
0.003810	-0.037166	
0.003820	-0.081589	
0.003830	-0.123808	
0.003840	-0.163241	
0.003850	-0.199319	
0.003860	-0.231540	
0.003870	-0.259470	
0.003880	-0.283087	
0.003890	-0.301820	
0.003900	-0.315456	
0.003910	-0.323867	
0.003920	-0.327010	
0.003930	-0.324923	
0.003940	-0.317731	
0.003950	-0.305634	
0.003960	-0.288643	
0.003970	-0.267441	
0.003980	-0.242444	
0.003990	-0.214119	
0.004000	-0.182979	
0.004010	-0.149566	
0.004020	-0.114450	
0.004030	-0.078225	
0.004040	-0.041474	
0.004050	-0.005163	
0.004060	0.030599	
0.004070	0.065182	
0.004080	0.098058	
0.004090	0.128741	
0.004100	0.156789	
0.004110	0.181811	
0.004120	0.203471	
0.004130	0.221494	
0.004140	0.235669	
0.004150	0.245847	
0.004160	0.251948	
0.004170	0.253957	
0.004180	0.251923	
0.004190	0.245959	
0.004200	0.236237	
0.004210	0.222983	
0.004220	0.206477	
0.004230	0.187041	
0.004240	0.165040	
0.004250	0.140869	
0.004260	0.114950	
0.004270	0.087754	
0.004280	0.059666	
0.004290	0.031219	
0.004300	0.003138	
0.004310	-0.024511	
0.004320	-0.051187	
0.004330	-0.076594	
0.004340	-0.100267	
0.004350	-0.121895	
0.004360	-0.141174	
0.004370	-0.157847	
0.004380	-0.171702	
0.004390	-0.182576	
0.004400	-0.190357	
0.004410	-0.194984	
0.004420	-0.196444	
0.004430	-0.194780	
0.004440	-0.190077	
0.004450	-0.182470	
0.004460	-0.172137	
0.004470	-0.159293	
0.004480	-0.144190	
0.004490	-0.127110	
0.004500	-0.108361	
0.004510	-0.088304	
0.004520	-0.067205	
0.004530	-0.045458	
0.004540	-0.023475	
0.004550	-0.001805	
0.004560	0.019523	
0.004570	0.040094	
0.004580	0.059627	
0.004590	0.077883	
0.004600	0.094522	
0.004610	0.109344	
0.004620	0.122150	
0.004630	0.132778	
0.004640	0.141104	
0.004650	0.147040	
0.004660	0.150541	
0.004670	0.151600	
0.004680	0.150247	
0.004690	0.146551	
0.004700	0.140617	
0.004710	0.132583	
0.004720	0.122615	
0.004730	0.110910	
0.004740	0.097684	
0.004750	0.083206	
0.004760	0.067667	
0.004770	0.051356	
0.004780	0.034577	
0.004790	0.017637	
0.004800	0.000946	
0.004810	-0.015470	
0.004820	-0.031279	
0.004830	-0.046261	
0.004840	-0.060239	
0.004850	-0.073021	
0.004860	-0.084434	
0.004870	-0.094246	
0.004880	-0.102379	
0.004890	-0.108738	
0.004900	-0.113257	
0.004910	-0.115901	
0.004920	-0.116666	
0.004930	-0.115576	
0.004940	-0.112684	
0.004950	-0.108072	
0.004960	-0.101845	
0.004970	-0.094135	
0.004980	-0.085127	
0.004990	-0.074928	
0.005000	-0.063728	
0.005010	-0.051735	
0.005020	-0.039179	
0.005030	-0.026266	
0.005040	-0.013260	
0.005050	-0.000451	
0.005060	0.012132	
0.005070	0.024227	
0.005080	0.035708	
0.005090	0.046377	
0.005100	0.056116	
0.005110	0.064793	
0.005120	0.072294	
0.005130	0.078523	
0.005140	0.083406	
0.005150	0.086888	
0.005160	0.088881	
0.005170	0.089433	
0.005180	0.088564	
0.005190	0.086361	
0.005200	0.082827	
0.005210	0.078044	
0.005220	0.072109	
0.005230	0.065141	
0.005240	0.057274	
0.005250	0.048654	
0.005260	0.039455	
0.005270	0.029821	
0.005280	0.019927	
0.005290	0.009992	
0.005300	0.000210	
0.005310	-0.009377	
0.005320	-0.018575	
0.005330	-0.027303	
0.005340	-0.035432	
0.005350	-0.042816	
0.005360	-0.049384	
0.005370	-0.055049	
0.005380	-0.059741	
0.005390	-0.063405	
0.005400	-0.066002	
0.005410	-0.067509	
0.005420	-0.067922	
0.005430	-0.067255	
0.005440	-0.065537	
0.005450	-0.062814	
0.005460	-0.059150	
0.005470	-0.054621	
0.005480	-0.049316	
0.005490	-0.043340	
0.005500	-0.036818	
0.005510	-0.029848	
0.005520	-0.022555	
0.005530	-0.015076	
0.005540	-0.007576	
0.005550	-0.000190	
0.005560	0.007011	
0.005570	0.013911	
0.005580	0.020459	
0.005590	0.026557	
0.005600	0.032116	
0.005610	0.037060	
0.005620	0.041323	
0.005630	0.044828	
0.005640	0.047559	
0.005650	0.049487	
0.005660	0.050598	
0.005670	0.050889	
0.005680	0.050372	
0.005690	0.049070	
0.005700	0.047020	
0.005710	0.044269	
0.005720	0.040893	
0.005730	0.036940	
0.005740	0.032485	
0.005750	0.027608	
0.005760	0.022399	
0.005770	0.016953	
0.005780	0.011378	
0.005790	0.005794	
0.005800	0.000294	
0.005810	-0.005041	
0.005820	-0.010135	
0.005830	-0.014971	
0.005840	-0.019476	
0.005850	-0.023585	
0.005860	-0.027242	
0.005870	-0.030396	
0.005880	-0.033009	
0.005890	-0.035049	
0.005900	-0.036497	
0.005910	-0.037341	
0.005920	-0.037580	
0.005930	-0.037221	
0.005940	-0.036282	
0.005950	-0.034791	
0.005960	-0.032781	
0.005970	-0.030294	
0.005980	-0.027381	
0.005990	-0.024097	
0.006000	-0.020503	
0.006010	-0.016666	
0.006020	-0.012659	
0.006030	-0.008566	
0.006040	-0.004467	
0.006050	-0.000426	
0.006060	0.003496	
0.006070	0.007243	
0.006080	0.010771	
0.006090	0.014058	
0.006100	0.017058	
0.006110	0.019729	
0.006120	0.022035	
0.006130	0.023948	
0.006140	0.025445	
0.006150	0.026512	
0.006160	0.027139	
0.006170	0.027326	
0.006180	0.027079	
0.006190	0.026410	
0.006200	0.025339	
0.006210	0.023892	
0.006220	0.022098	
0.006230	0.019994	
0.006240	0.017621	
0.006250	0.015024	
0.006260	0.012254	
0.006270	0.009366	
0.006280	0.006422	
0.006290	0.003471	
0.006300	0.000557	
0.006310	-0.002276	
0.006320	-0.004985	
0.006330	-0.007533	
0.006340	-0.009885	
0.006350	-0.012032	
0.006360	-0.013944	
0.006370	-0.015598	
0.006380	-0.016972	
0.006390	-0.018051	
0.006400	-0.018823	
0.006410	-0.019284	
0.006420	-0.019432	
0.006430	-0.019271	
0.006440	-0.018810	
0.006450	-0.018063	
0.006460	-0.017049	
0.006470	-0.015789	
0.006480	-0.014309	
0.006490	-0.012639	
0.006500	-0.010812	
0.006510	-0.008869	
0.006520	-0.006848	
0.006530	-0.004784	
0.006540	-0.002710	
0.006550	-0.000658	
0.006560	0.001340	
0.006570	0.003256	
0.006580	0.005061	
0.006590	0.006733	
0.006600	0.008248	
0.006610	0.009588	
0.006620	0.010745	
0.006630	0.011708	
0.006640	0.012466	
0.006650	0.013013	
0.006660	0.013343	
0.006670	0.013457	
0.006680	0.013357	
0.006690	0.013051	
0.006700	0.012546	
0.006710	0.011857	
0.006720	0.010998	
0.006730	0.009989	
0.006740	0.008857	
0.006750	0.007622	
0.006760	0.006307	
0.006770	0.004935	
0.006780	0.003529	
0.006790	0.002113	
0.006800	0.000707	
0.006810	-0.000666	
0.006820	-0.001987	
0.006830	-0.003235	
0.006840	-0.004395	
0.006850	-0.005450	
0.006860	-0.006388	
0.006870	-0.007199	
0.006880	-0.007872	
0.006890	-0.008403	
0.006900	-0.008786	
0.006910	-0.009022	
0.006920	-0.009111	
0.006930	-0.009055	
0.006940	-0.008861	
0.006950	-0.008535	
0.006960	-0.008088	
0.006970	-0.007528	
0.006980	-0.006870	
0.006990	-0.006125	
0.007000	-0.005308	
0.007010	-0.004435	
0.007020	-0.003519	
0.007030	-0.002578	
0.007040	-0.001626	
0.007050	-0.000678	
0.007060	0.000251	
0.007070	0.001148	
0.007080	0.001998	
0.007090	0.002792	
0.007100	0.003517	
0.007110	0.004166	
0.007120	0.004730	
0.007130	0.005203	
0.007140	0.005580	
0.007150	0.005860	
0.007160	0.006040	
0.007170	0.006120	
0.007180	0.006104	
0.007190	0.005993	
0.007200	0.005793	
0.007210	0.005509	
0.007220	0.005148	
0.007230	0.004719	
0.007240	0.004230	
0.007250	0.003691	
0.007260	0.003111	
0.007270	0.002501	
0.007280	0.001871	
0.007290	0.001231	
0.007300	0.000592	
0.007310	-0.000036	
0.007320	-0.000644	
0.007330	-0.001223	
0.007340	-0.001765	
0.007350	-0.002264	
0.007360	-0.002711	
0.007370	-0.003103	
0.007380	-0.003434	
0.007390	-0.003702	
0.007400	-0.003905	
0.007410	-0.004040	
0.007420	-0.004109	
0.007430	-0.004111	
0.007440	-0.004050	
0.007450	-0.003928	
0.007460	-0.003749	
0.007470	-0.003518	
0.007480	-0.003239	
0.007490	-0.002918	
0.007500	-0.002562	
0.007510	-0.002178	
0.007520	-0.001771	
0.007530	-0.001350	
0.007540	-0.000921	
0.007550	-0.000491	
0.007560	-0.000066	
0.007570	0.000346	
0.007580	0.000740	
0.007590	0.001111	
0.007600	0.001452	
0.007610	0.001761	
0.007620	0.002033	
0.007630	0.002264	
0.007640	0.002454	
0.007650	0.002599	
0.007660	0.002700	
0.007670	0.002756	
0.007680	0.002767	
0.007690	0.002735	
0.007700	0.002662	
0.007710	0.002550	
0.007720	0.002401	
0.007730	0.002220	
0.007740	0.002010	
0.007750	0.001776	
0.007760	0.001521	
0.007770	0.001251	
0.007780	0.000969	
0.007790	0.000681	
0.007800	0.000392	
0.007810	0.000106	
0.007820	-0.000174	
0.007830	-0.000442	
0.007840	-0.000694	
0.007850	-0.000929	
0.007860	-0.001141	
0.007870	-0.001329	
0.007880	-0.001491	
0.007890	-0.001625	
0.007900	-0.001729	
0.007910	-0.001803	
0.007920	-0.001847	
0.007930	-0.001861	
0.007940	-0.001846	
0.007950	-0.001803	
0.007960	-0.001733	
0.007970	-0.001638	
0.007980	-0.001521	
0.007990	-0.001384	
0.008000	-0.001229	
0.008010	-0.001061	
0.008020	-0.000881	
0.008030	-0.000693	
0.008040	-0.000500	
0.008050	-0.000306	
0.008060	-0.000112	
0.008070	0.000077	
0.008080	0.000259	
0.008090	0.000431	
0.008100	0.000591	
0.008110	0.000738	
0.008120	0.000868	
0.008130	0.000980	
0.008140	0.001075	
0.008150	0.001149	
0.008160	0.001203	
0.008170	0.001237	
0.008180	0.001251	
0.008190	0.001245	
0.008200	0.001220	
0.008210	0.001176	
0.008220	0.001116	
0.008230	0.001041	
0.008240	0.000951	
0.008250	0.000850	
0.008260	0.000738	
0.008270	0.000619	
0.008280	0.000493	
0.008290	0.000364	
0.008300	0.000234	
0.008310	0.000103	
0.008320	-0.000025	
0.008330	-0.000148	
0.008340	-0.000265	
0.008350	-0.000375	
0.008360	-0.000476	
0.008370	-0.000565	
0.008380	-0.000644	
0.008390	-0.000710	
0.008400	-0.000763	
0.008410	-0.000802	
0.008420	-0.000828	
0.008430	-0.000840	
0.008440	-0.000839	
0.008450	-0.000825	
0.008460	-0.000798	
0.008470	-0.000760	
0.008480	-0.000711	
0.008490	-0.000653	
0.008500	-0.000587	
0.008510	-0.000513	
0.008520	-0.000434	
0.008530	-0.000350	
0.008540	-0.000264	
0.008550	-0.000176	
0.008560	-0.000088	
0.008570	-0.000002	
0.008580	0.000082	
0.008590	0.000162	
0.008600	0.000237	
0.008610	0.000306	
0.008620	0.000368	
0.008630	0.000422	
0.008640	0.000468	
0.008650	0.000506	
0.008660	0.000534	
0.008670	0.000554	
0.008680	0.000564	
0.008690	0.000565	
0.008700	0.000557	
0.008710	0.000541	
0.008720	0.000517	
0.008730	0.000486	
0.008740	0.000448	
0.008750	0.000404	
0.008760	0.000356	
0.008770	0.000303	
0.008780	0.000248	
0.008790	0.000190	
0.008800	0.000131	
0.008810	0.000072	
0.008820	0.000014	
0.008830	-0.000043	
0.008840	-0.000097	
0.008850	-0.000149	
0.008860	-0.000196	
0.008870	-0.000239	
0.008880	-0.000276	
0.008890	-0.000309	
0.008900	-0.000335	
0.008910	-0.000356	
0.008920	-0.000370	
0.008930	-0.000378	
0.008940	-0.000380	
0.008950	-0.000376	
0.008960	-0.000367	
0.008970	-0.000352	
0.008980	-0.000332	
0.008990	-0.000307	
0.009000	-0.000279	
0.009010	-0.000247	
0.009020	-0.000212	
0.009030	-0.000175	
0.009040	-0.000136	
0.009050	-0.000097	
0.009060	-0.000057	
0.009070	-0.000018	
0.009080	0.000021	
0.009090	0.000058	
0.009100	0.000093	
0.009110	0.000125	
0.009120	0.000155	
0.009130	0.000181	
0.009140	0.000203	
0.009150	0.000222	
0.009160	0.000236	
0.009170	0.000247	
0.009180	0.000253	
0.009190	0.000256	
0.009200	0.000254	
0.009210	0.000248	
0.009220	0.000239	
0.009230	0.000226	
0.009240	0.000210	
0.009250	0.000192	
0.009260	0.000171	
0.009270	0.000148	
0.009280	0.000123	
0.009290	0.000097	
0.009300	0.000071	
0.009310	0.000044	
0.009320	0.000017	
0.009330	-0.000009	
0.009340	-0.000034	
0.009350	-0.000057	
0.009360	-0.000080	
0.009370	-0.000100	
0.009380	-0.000118	
0.009390	-0.000134	
0.009400	-0.000147	
0.009410	-0.000157	
0.009420	-0.000165	
0.009430	-0.000170	
0.009440	-0.000172	
0.009450	-0.000171	
0.009460	-0.000168	
0.009470	-0.000162	
0.009480	-0.000154	
0.009490	-0.000144	
0.009500	-0.000132	
0.009510	-0.000118	
0.009520	-0.000103	
0.009530	-0.000086	
0.009540	-0.000069	
0.009550	-0.000051	
0.009560	-0.000034	
0.009570	-0.000016	
0.009580	0.000002	
0.009590	0.000019	
0.009600	0.000035	
0.009610	0.000050	
0.009620	0.000064	
0.009630	0.000077	
0.009640	0.000088	
0.009650	0.000097	
0.009660	0.000104	
0.009670	0.000110	
0.009680	0.000114	
0.009690	0.000115	
0.009700	0.000115	
0.009710	0.000113	
0.009720	0.000110	
0.009730	0.000105	
0.009740	0.000098	
0.009750	0.000090	
0.009760	0.000081	
0.009770	0.000071	
0.009780	0.000060	
0.009790	0.000049	
0.009800	0.000037	
0.009810	0.000025	
0.009820	0.000013	
0.009830	0.000001	
0.009840	-0.000010	
0.009850	-0.000021	
0.009860	-0.000032	
0.009870	-0.000041	
0.009880	-0.000050	
0.009890	-0.000057	
0.009900	-0.000064	
0.009910	-0.000069	
0.009920	-0.000073	
0.009930	-0.000076	
0.009940	-0.000077	
0.009950	-0.000078	
0.009960	-0.000077	
0.009970	-0.000075	
0.009980	-0.000071	
0.009990	-0.000067	
