t	x	
0.001300	7.322229	
0.001310	7.371191	
0.001320	7.404895	
0.001330	7.423104	
0.001340	7.423989	
0.001350	7.411452	
0.001360	7.384231	
0.001370	7.342945	
0.001380	7.288834	
0.001390	7.222577	
0.001400	7.145409	
0.001410	7.058724	
0.001420	6.964045	
0.001430	6.863001	
0.001440	6.757298	
0.001450	6.648692	
0.001460	6.538953	
0.001470	6.429837	
0.001480	6.323059	
0.001490	6.220273	
0.001500	6.123043	
0.001510	6.032825	
0.001520	5.950940	
0.001530	5.878558	
0.001540	5.817045	
0.001550	5.766853	
0.001560	5.728597	
0.001570	5.702720	
0.001580	5.689519	
0.001590	5.690140	
0.001600	5.701570	
0.001610	5.724805	
0.001620	5.759327	
0.001630	5.804082	
0.001640	5.858547	
0.001650	5.921712	
0.001660	5.992441	
0.001670	6.069495	
0.001680	6.151552	
0.001690	6.237232	
0.001700	6.325113	
0.001710	6.413765	
0.001720	6.501772	
0.001730	6.587755	
0.001740	6.670387	
0.001750	6.748412	
0.001760	6.820665	
0.001770	6.886090	
0.001780	6.943754	
0.001790	6.992541	
0.001800	7.032131	
0.001810	7.062042	
0.001820	7.081972	
0.001830	7.090236	
0.001840	7.088873	
0.001850	7.078802	
0.001860	7.059267	
0.001870	7.030701	
0.001880	6.993951	
0.001890	6.949464	
0.001900	6.898061	
0.001910	6.840666	
0.001920	6.778280	
0.001930	6.711972	
0.001940	6.642859	
0.001950	6.572086	
0.001960	6.500802	
0.001970	6.430144	
0.001980	6.361215	
0.001990	6.295078	
0.002000	6.232738	
0.002010	6.175123	
0.002020	6.123075	
0.002030	6.077336	
0.002040	6.038758	
0.002050	6.007616	
0.002060	5.984290	
0.002070	5.969059	
0.002080	5.963430	
0.002090	5.965143	
0.002100	5.973969	
0.002110	5.990353	
0.002120	6.013942	
0.002130	6.044040	
0.002140	6.080285	
0.002150	6.122011	
0.002160	6.168473	
0.002170	6.218862	
0.002180	6.272314	
0.002190	6.327932	
0.002200	6.384796	
0.002210	6.441985	
0.002220	6.498587	
0.002230	6.553720	
0.002240	6.606534	
0.002250	6.656231	
0.002260	6.702070	
0.002270	6.743383	
0.002280	6.779385	
0.002290	6.809780	
0.002300	6.834180	
0.002310	6.852286	
0.002320	6.863867	
0.002330	6.867894	
0.002340	6.865970	
0.002350	6.858326	
0.002360	6.844666	
0.002370	6.825275	
0.002380	6.800548	
0.002390	6.771154	
0.002400	6.737428	
0.002410	6.699970	
0.002420	6.659434	
0.002430	6.616511	
0.002440	6.571923	
0.002450	6.526403	
0.002460	6.480688	
0.002470	6.435504	
0.002480	6.391559	
0.002490	6.349526	
0.002500	6.310041	
0.002510	6.273691	
0.002520	6.241004	
0.002530	6.212620	
0.002540	6.188749	
0.002550	6.169697	
0.002560	6.155701	
0.002570	6.146955	
0.002580	6.144246	
0.002590	6.146219	
0.002600	6.152767	
0.002610	6.164084	
0.002620	6.179940	
0.002630	6.200016	
0.002640	6.223757	
0.002650	6.250910	
0.002660	6.280992	
0.002670	6.313481	
0.002680	6.347820	
0.002690	6.383437	
0.002700	6.419746	
0.002710	6.456161	
0.002720	6.492103	
0.002730	6.527010	
0.002740	6.560346	
0.002750	6.591608	
0.002760	6.620332	
0.002770	6.645940	
0.002780	6.668227	
0.002790	6.686896	
0.002800	6.701709	
0.002810	6.712478	
0.002820	6.719150	
0.002830	6.720646	
0.002840	6.718738	
0.002850	6.713205	
0.002860	6.703915	
0.002870	6.691049	
0.002880	6.674866	
0.002890	6.655822	
0.002900	6.634107	
0.002910	6.610105	
0.002920	6.584234	
0.002930	6.556932	
0.002940	6.528655	
0.002950	6.499866	
0.002960	6.471029	
0.002970	6.442603	
0.002980	6.415032	
0.002990	6.388741	
0.003000	6.364126	
0.003010	6.341551	
0.003020	6.321484	
0.003030	6.304069	
0.003040	6.289536	
0.003050	6.278075	
0.003060	6.269832	
0.003070	6.264896	
0.003080	6.264354	
0.003090	6.265979	
0.003100	6.270556	
0.003110	6.278105	
0.003120	6.288449	
0.003130	6.301387	
0.003140	6.316664	
0.003150	6.333872	
0.003160	6.352854	
0.003170	6.373281	
0.003180	6.394807	
0.003190	6.417076	
0.003200	6.439722	
0.003210	6.462380	
0.003220	6.484690	
0.003230	6.506305	
0.003240	6.526891	
0.003250	6.546139	
0.003260	6.563640	
0.003270	6.579250	
0.003280	6.592761	
0.003290	6.604001	
0.003300	6.612835	
0.003310	6.619161	
0.003320	6.622805	
0.003330	6.623109	
0.003340	6.621784	
0.003350	6.618115	
0.003360	6.612082	
0.003370	6.603862	
0.003380	6.593623	
0.003390	6.581566	
0.003400	6.567917	
0.003410	6.552923	
0.003420	6.536848	
0.003430	6.519967	
0.003440	6.502571	
0.003450	6.484899	
0.003460	6.467261	
0.003470	6.449945	
0.003480	6.433216	
0.003490	6.417327	
0.003500	6.402510	
0.003510	6.388978	
0.003520	6.376919	
0.003530	6.366494	
0.003540	6.357837	
0.003550	6.351053	
0.003560	6.346213	
0.003570	6.343450	
0.003580	6.343280	
0.003590	6.344353	
0.003600	6.347322	
0.003610	6.352064	
0.003620	6.358495	
0.003630	6.366484	
0.003640	6.375876	
0.003650	6.386496	
0.003660	6.398152	
0.003670	6.410641	
0.003680	6.423748	
0.003690	6.437254	
0.003700	6.450939	
0.003710	6.464584	
0.003720	6.477975	
0.003730	6.490905	
0.003740	6.503179	
0.003750	6.514619	
0.003760	6.525059	
0.003770	6.534354	
0.003780	6.542379	
0.003790	6.549032	
0.003800	6.554259	
0.003810	6.557899	
0.003820	6.559861	
0.003830	6.559948	
0.003840	6.559075	
0.003850	6.556694	
0.003860	6.552999	
0.003870	6.547993	
0.003880	6.541790	
0.003890	6.534509	
0.003900	6.526284	
0.003910	6.517263	
0.003920	6.507605	
0.003930	6.497474	
0.003940	6.487038	
0.003950	6.476470	
0.003960	6.465937	
0.003970	6.455605	
0.003980	6.445633	
0.003990	6.436171	
0.004000	6.427358	
0.004010	6.419321	
0.004020	6.412173	
0.004030	6.406009	
0.004040	6.400885	
0.004050	6.396926	
0.004060	6.394152	
0.004070	6.392709	
0.004080	6.392674	
0.004090	6.393393	
0.004100	6.395254	
0.004110	6.398168	
0.004120	6.402049	
0.004130	6.406832	
0.004140	6.412472	
0.004150	6.418836	
0.004160	6.425810	
0.004170	6.433271	
0.004180	6.441094	
0.004190	6.449147	
0.004200	6.457299	
0.004210	6.465420	
0.004220	6.473383	
0.004230	6.481064	
0.004240	6.488348	
0.004250	6.495127	
0.004260	6.501305	
0.004270	6.506822	
0.004280	6.511562	
0.004290	6.515458	
0.004300	6.518453	
0.004310	6.520540	
0.004320	6.521573	
0.004330	6.521578	
0.004340	6.520981	
0.004350	6.519506	
0.004360	6.517244	
0.004370	6.514218	
0.004380	6.510503	
0.004390	6.506165	
0.004400	6.501276	
0.004410	6.495905	
0.004420	6.490162	
0.004430	6.484145	
0.004440	6.477953	
0.004450	6.471688	
0.004460	6.465449	
0.004470	6.459335	
0.004480	6.453440	
0.004490	6.447853	
0.004500	6.442642	
0.004510	6.437898	
0.004520	6.433694	
0.004530	6.430090	
0.004540	6.427138	
0.004550	6.424851	
0.004560	6.423295	
0.004570	6.422584	
0.004580	6.422592	
0.004590	6.423073	
0.004600	6.424239	
0.004610	6.425994	
0.004620	6.428318	
0.004630	6.431184	
0.004640	6.434521	
0.004650	6.438273	
0.004660	6.442376	
0.004670	6.446761	
0.004680	6.451356	
0.004690	6.456085	
0.004700	6.460873	
0.004710	6.465641	
0.004720	6.470315	
0.004730	6.474821	
0.004740	6.479089	
0.004750	6.483055	
0.004760	6.486658	
0.004770	6.489846	
0.004780	6.492572	
0.004790	6.494820	
0.004800	6.496539	
0.004810	6.497687	
0.004820	6.498199	
0.004830	6.498188	
0.004840	6.497778	
0.004850	6.496860	
0.004860	6.495509	
0.004870	6.493732	
0.004880	6.491557	
0.004890	6.489013	
0.004900	6.486158	
0.004910	6.483041	
0.004920	6.479715	
0.004930	6.476234	
0.004940	6.472656	
0.004950	6.469038	
0.004960	6.465440	
0.004970	6.461916	
0.004980	6.458523	
0.004990	6.455313	
0.005000	6.452334	
0.005010	6.449630	
0.005020	6.447229	
0.005030	6.445172	
0.005040	6.443491	
0.005050	6.442215	
0.005060	6.441383	
0.005070	6.440993	
0.005080	6.440996	
0.005090	6.441342	
0.005100	6.442056	
0.005110	6.443079	
0.005120	6.444413	
0.005130	6.446039	
0.005140	6.447932	
0.005150	6.450058	
0.005160	6.452381	
0.005170	6.454862	
0.005180	6.457460	
0.005190	6.460127	
0.005200	6.462822	
0.005210	6.465501	
0.005220	6.468122	
0.005230	6.470649	
0.005240	6.473041	
0.005250	6.475262	
0.005260	6.477280	
0.005270	6.479065	
0.005280	6.480591	
0.005290	6.481833	
0.005300	6.482766	
0.005310	6.483361	
0.005320	6.483660	
0.005330	6.483669	
0.005340	6.483397	
0.005350	6.482855	
0.005360	6.482089	
0.005370	6.481102	
0.005380	6.479905	
0.005390	6.478515	
0.005400	6.476956	
0.005410	6.475253	
0.005420	6.473435	
0.005430	6.471532	
0.005440	6.469577	
0.005450	6.467600	
0.005460	6.465632	
0.005470	6.463706	
0.005480	6.461851	
0.005490	6.460096	
0.005500	6.458466	
0.005510	6.456987	
0.005520	6.455680	
0.005530	6.454566	
0.005540	6.453663	
0.005550	6.452993	
0.005560	6.452546	
0.005570	6.452313	
0.005580	6.452293	
0.005590	6.452478	
0.005600	6.452860	
0.005610	6.453426	
0.005620	6.454149	
0.005630	6.455018	
0.005640	6.456024	
0.005650	6.457151	
0.005660	6.458379	
0.005670	6.459690	
0.005680	6.461062	
0.005690	6.462471	
0.005700	6.463896	
0.005710	6.465313	
0.005720	6.466700	
0.005730	6.468036	
0.005740	6.469300	
0.005750	6.470473	
0.005760	6.471536	
0.005770	6.472474	
0.005780	6.473271	
0.005790	6.473912	
0.005800	6.474399	
0.005810	6.474734	
0.005820	6.474916	
0.005830	6.474946	
0.005840	6.474829	
0.005850	6.474571	
0.005860	6.474181	
0.005870	6.473669	
0.005880	6.473048	
0.005890	6.472334	
0.005900	6.471538	
0.005910	6.470670	
0.005920	6.469747	
0.005930	6.468781	
0.005940	6.467790	
0.005950	6.466788	
0.005960	6.465791	
0.005970	6.464816	
0.005980	6.463878	
0.005990	6.462990	
0.006000	6.462168	
0.006010	6.461424	
0.006020	6.460769	
0.006030	6.460211	
0.006040	6.459753	
0.006050	6.459399	
0.006060	6.459150	
0.006070	6.459007	
0.006080	6.458970	
0.006090	6.459036	
0.006100	6.459200	
0.006110	6.459457	
0.006120	6.459800	
0.006130	6.460221	
0.006140	6.460711	
0.006150	6.461260	
0.006160	6.461858	
0.006170	6.462494	
0.006180	6.463157	
0.006190	6.463837	
0.006200	6.464524	
0.006210	6.465205	
0.006220	6.465871	
0.006230	6.466511	
0.006240	6.467116	
0.006250	6.467676	
0.006260	6.468186	
0.006270	6.468639	
0.006280	6.469029	
0.006290	6.469353	
0.006300	6.469607	
0.006310	6.469790	
0.006320	6.469901	
0.006330	6.469940	
0.006340	6.469910	
0.006350	6.469813	
0.006360	6.469652	
0.006370	6.469432	
0.006380	6.469158	
0.006390	6.468836	
0.006400	6.468473	
0.006410	6.468075	
0.006420	6.467649	
0.006430	6.467204	
0.006440	6.466747	
0.006450	6.466284	
0.006460	6.465825	
0.006470	6.465374	
0.006480	6.464940	
0.006490	6.464528	
0.006500	6.464144	
0.006510	6.463794	
0.006520	6.463481	
0.006530	6.463209	
0.006540	6.462982	
0.006550	6.462801	
0.006560	6.462667	
0.006570	6.462582	
0.006580	6.462545	
0.006590	6.462556	
0.006600	6.462612	
0.006610	6.462711	
0.006620	6.462850	
0.006630	6.463027	
0.006640	6.463237	
0.006650	6.463476	
0.006660	6.463738	
0.006670	6.464021	
0.006680	6.464318	
0.006690	6.464624	
0.006700	6.464934	
0.006710	6.465244	
0.006720	6.465549	
0.006730	6.465844	
0.006740	6.466124	
0.006750	6.466386	
0.006760	6.466627	
0.006770	6.466843	
0.006780	6.467032	
0.006790	6.467191	
0.006800	6.467320	
0.006810	6.467417	
0.006820	6.467481	
0.006830	6.467513	
0.006840	6.467512	
0.006850	6.467481	
0.006860	6.467421	
0.006870	6.467333	
0.006880	6.467219	
0.006890	6.467082	
0.006900	6.466926	
0.006910	6.466752	
0.006920	6.466565	
0.006930	6.466367	
0.006940	6.466163	
0.006950	6.465954	
0.006960	6.465746	
0.006970	6.465540	
0.006980	6.465340	
0.006990	6.465149	
0.007000	6.464970	
0.007010	6.464805	
0.007020	6.464656	
0.007030	6.464525	
0.007040	6.464413	
0.007050	6.464322	
0.007060	6.464252	
0.007070	6.464205	
0.007080	6.464179	
0.007090	6.464174	
0.007100	6.464191	
0.007110	6.464227	
0.007120	6.464283	
0.007130	6.464355	
0.007140	6.464444	
0.007150	6.464546	
0.007160	6.464661	
0.007170	6.464785	
0.007180	6.464916	
0.007190	6.465053	
0.007200	6.465193	
0.007210	6.465334	
0.007220	6.465473	
0.007230	6.465608	
0.007240	6.465738	
0.007250	6.465860	
0.007260	6.465973	
0.007270	6.466076	
0.007280	6.466167	
0.007290	6.466244	
0.007300	6.466309	
0.007310	6.466359	
0.007320	6.466394	
0.007330	6.466415	
0.007340	6.466421	
0.007350	6.466413	
0.007360	6.466391	
0.007370	6.466356	
0.007380	6.466310	
0.007390	6.466253	
0.007400	6.466186	
0.007410	6.466110	
0.007420	6.466028	
0.007430	6.465941	
0.007440	6.465849	
0.007450	6.465756	
0.007460	6.465661	
0.007470	6.465567	
0.007480	6.465476	
0.007490	6.465388	
0.007500	6.465304	
0.007510	6.465227	
0.007520	6.465156	
0.007530	6.465093	
0.007540	6.465039	
0.007550	6.464994	
0.007560	6.464958	
0.007570	6.464932	
0.007580	6.464916	
0.007590	6.464910	
0.007600	6.464913	
0.007610	6.464926	
0.007620	6.464947	
0.007630	6.464977	
0.007640	6.465014	
0.007650	6.465058	
0.007660	6.465107	
0.007670	6.465162	
0.007680	6.465220	
0.007690	6.465281	
0.007700	6.465343	
0.007710	6.465407	
0.007720	6.465470	
0.007730	6.465532	
0.007740	6.465592	
0.007750	6.465649	
0.007760	6.465702	
0.007770	6.465750	
0.007780	6.465794	
0.007790	6.465831	
0.007800	6.465863	
0.007810	6.465889	
0.007820	6.465907	
0.007830	6.465920	
0.007840	6.465925	
0.007850	6.465924	
0.007860	6.465917	
0.007870	6.465904	
0.007880	6.465885	
0.007890	6.465861	
0.007900	6.465833	
0.007910	6.465800	
0.007920	6.465764	
0.007930	6.465726	
0.007940	6.465685	
0.007950	6.465643	
0.007960	6.465601	
0.007970	6.465558	
0.007980	6.465516	
0.007990	6.465476	
0.008000	6.465437	
0.008010	6.465401	
0.008020	6.465367	
0.008030	6.465337	
0.008040	6.465311	
0.008050	6.465289	
0.008060	6.465271	
0.008070	6.465257	
0.008080	6.465248	
0.008090	6.465243	
0.008100	6.465243	
0.008110	6.465247	
0.008120	6.465255	
0.008130	6.465267	
0.008140	6.465282	
0.008150	6.465301	
0.008160	6.465322	
0.008170	6.465346	
0.008180	6.465371	
0.008190	6.465398	
0.008200	6.465426	
0.008210	6.465455	
0.008220	6.465484	
0.008230	6.465512	
0.008240	6.465539	
0.008250	6.465566	
0.008260	6.465591	
0.008270	6.465613	
0.008280	6.465634	
0.008290	6.465652	
0.008300	6.465668	
0.008310	6.465680	
0.008320	6.465690	
0.008330	6.465697	
0.008340	6.465701	
0.008350	6.465702	
0.008360	6.465700	
0.008370	6.465695	
0.008380	6.465688	
0.008390	6.465678	
0.008400	6.465666	
0.008410	6.465652	
0.008420	6.465636	
0.008430	6.465619	
0.008440	6.465601	
0.008450	6.465582	
0.008460	6.465563	
0.008470	6.465544	
0.008480	6.465525	
0.008490	6.465506	
0.008500	6.465488	
0.008510	6.465471	
0.008520	6.465456	
0.008530	6.465442	
0.008540	6.465429	
0.008550	6.465418	
0.008560	6.465409	
0.008570	6.465402	
0.008580	6.465397	
0.008590	6.465394	
0.008600	6.465393	
0.008610	6.465394	
0.008620	6.465397	
0.008630	6.465402	
0.008640	6.465408	
0.008650	6.465416	
0.008660	6.465425	
0.008670	6.465435	
0.008680	6.465446	
0.008690	6.465458	
0.008700	6.465471	
0.008710	6.465483	
0.008720	6.465496	
0.008730	6.465509	
0.008740	6.465522	
0.008750	6.465534	
0.008760	6.465546	
0.008770	6.465556	
0.008780	6.465566	
0.008790	6.465575	
0.008800	6.465582	
0.008810	6.465589	
0.008820	6.465594	
0.008830	6.465597	
0.008840	6.465600	
0.008850	6.465601	
0.008860	6.465600	
0.008870	6.465599	
0.008880	6.465596	
0.008890	6.465592	
0.008900	6.465587	
0.008910	6.465581	
0.008920	6.465574	
0.008930	6.465567	
0.008940	6.465559	
0.008950	6.465550	
0.008960	6.465542	
0.008970	6.465533	
0.008980	6.465524	
0.008990	6.465516	
0.009000	6.465508	
0.009010	6.465500	
0.009020	6.465492	
0.009030	6.465486	
0.009040	6.465480	
0.009050	6.465474	
0.009060	6.465470	
0.009070	6.465466	
0.009080	6.465464	
0.009090	6.465462	
0.009100	6.465461	
0.009110	6.465461	
0.009120	6.465462	
0.009130	6.465464	
0.009140	6.465466	
0.009150	6.465470	
0.009160	6.465474	
0.009170	6.465478	
0.009180	6.465483	
0.009190	6.465488	
0.009200	6.465494	
0.009210	6.465499	
0.009220	6.465505	
0.009230	6.465511	
0.009240	6.465517	
0.009250	6.465523	
0.009260	6.465528	
0.009270	6.465533	
0.009280	6.465537	
0.009290	6.465542	
0.009300	6.465545	
0.009310	6.465548	
0.009320	6.465551	
0.009330	6.465553	
0.009340	6.465554	
0.009350	6.465555	
0.009360	6.465555	
0.009370	6.465554	
0.009380	6.465553	
0.009390	6.465552	
0.009400	6.465550	
0.009410	6.465547	
0.009420	6.465544	
0.009430	6.465541	
0.009440	6.465538	
0.009450	6.465534	
0.009460	6.465530	
0.009470	6.465526	
0.009480	6.465522	
0.009490	6.465518	
0.009500	6.465514	
0.009510	6.465511	
0.009520	6.465507	
0.009530	6.465504	
0.009540	6.465501	
0.009550	6.465499	
0.009560	6.465497	
0.009570	6.465495	
0.009580	6.465494	
0.009590	6.465493	
0.009600	6.465492	
0.009610	6.465492	
0.009620	6.465492	
0.009630	6.465493	
0.009640	6.465494	
0.009650	6.465495	
0.009660	6.465497	
0.009670	6.465499	
0.009680	6.465501	
0.009690	6.465503	
0.009700	6.465506	
0.009710	6.465508	
0.009720	6.465511	
0.009730	6.465513	
0.009740	6.465516	
0.009750	6.465519	
0.009760	6.465521	
0.009770	6.465523	
0.009780	6.465526	
0.009790	6.465527	
0.009800	6.465529	
0.009810	6.465531	
0.009820	6.465532	
0.009830	6.465533	
0.009840	6.465534	
0.009850	6.465534	
0.009860	6.465534	
0.009870	6.465534	
0.009880	6.465534	
0.009890	6.465533	
0.009900	6.465532	
0.009910	6.465531	
0.009920	6.465530	
0.009930	6.465529	
0.009940	6.465527	
0.009950	6.465525	
0.009960	6.465524	
0.009970	6.465522	
0.009980	6.465520	
0.009990	6.465518	
