t	x	
0.002140	6.234400	
0.002150	6.250313	
0.002160	6.269060	
0.002170	6.290460	
0.002180	6.314137	
0.002190	6.339682	
0.002200	6.366665	
0.002210	6.394640	
0.002220	6.423150	
0.002230	6.451740	
0.002240	6.479956	
0.002250	6.507361	
0.002260	6.533534	
0.002270	6.558083	
0.002280	6.580648	
0.002290	6.600761	
0.002300	6.618280	
0.002310	6.632974	
0.002320	6.644655	
0.002330	6.653174	
0.002340	6.658461	
0.002350	6.659665	
0.002360	6.658230	
0.002370	6.654093	
0.002380	6.647017	
0.002390	6.637164	
0.002400	6.624739	
0.002410	6.609987	
0.002420	6.593306	
0.002430	6.574851	
0.002440	6.554942	
0.002450	6.533919	
0.002460	6.512134	
0.002470	6.489945	
0.002480	6.467712	
0.002490	6.445789	
0.002500	6.424522	
0.002510	6.404238	
0.002520	6.385358	
0.002530	6.368075	
0.002540	6.352630	
0.002550	6.339230	
0.002560	6.328049	
0.002570	6.319223	
0.002580	6.312854	
0.002590	6.309098	
0.002600	6.308648	
0.002610	6.309826	
0.002620	6.313310	
0.002630	6.319106	
0.002640	6.327065	
0.002650	6.337021	
0.002660	6.348782	
0.002670	6.362125	
0.002680	6.376811	
0.002690	6.392581	
0.002700	6.409166	
0.002710	6.426289	
0.002720	6.443669	
0.002730	6.461029	
0.002740	6.478097	
0.002750	6.494608	
0.002760	6.510317	
0.002770	6.524991	
0.002780	6.538421	
0.002790	6.550420	
0.002800	6.560827	
0.002810	6.569510	
0.002820	6.576361	
0.002830	6.581315	
0.002840	6.584238	
0.002850	6.584600	
0.002860	6.583669	
0.002870	6.580929	
0.002880	6.576511	
0.002890	6.570368	
0.002900	6.562683	
0.002910	6.553606	
0.002920	6.543308	
0.002930	6.531976	
0.002940	6.519809	
0.002950	6.507015	
0.002960	6.493810	
0.002970	6.480409	
0.002980	6.467029	
0.002990	6.453879	
0.003000	6.441164	
0.003010	6.429074	
0.003020	6.417788	
0.003030	6.407469	
0.003040	6.398261	
0.003050	6.390288	
0.003060	6.383653	
0.003070	6.378410	
0.003080	6.374715	
0.003090	6.372584	
0.003100	6.372382	
0.003110	6.373164	
0.003120	6.375401	
0.003130	6.378931	
0.003140	6.383704	
0.003150	6.389708	
0.003160	6.396781	
0.003170	6.404793	
0.003180	6.413598	
0.003190	6.423043	
0.003200	6.432967	
0.003210	6.443203	
0.003220	6.453585	
0.003230	6.463946	
0.003240	6.474122	
0.003250	6.483959	
0.003260	6.493307	
0.003270	6.502028	
0.003280	6.509997	
0.003290	6.517103	
0.003300	6.523250	
0.003310	6.528381	
0.003320	6.532373	
0.003330	6.535207	
0.003340	6.536741	
0.003350	6.536880	
0.003360	6.536243	
0.003370	6.534510	
0.003380	6.531739	
0.003390	6.528013	
0.003400	6.523397	
0.003410	6.517934	
0.003420	6.511751	
0.003430	6.504961	
0.003440	6.497680	
0.003450	6.490034	
0.003460	6.482151	
0.003470	6.474158	
0.003480	6.466186	
0.003490	6.458358	
0.003500	6.450795	
0.003510	6.443613	
0.003520	6.436916	
0.003530	6.430802	
0.003540	6.425331	
0.003550	6.420615	
0.003560	6.416722	
0.003570	6.413709	
0.003580	6.411584	
0.003590	6.410479	
0.003600	6.410400	
0.003610	6.410929	
0.003620	6.412313	
0.003630	6.414468	
0.003640	6.417380	
0.003650	6.420970	
0.003660	6.425179	
0.003670	6.429933	
0.003680	6.435166	
0.003690	6.440772	
0.003700	6.446656	
0.003710	6.452720	
0.003720	6.458865	
0.003730	6.464991	
0.003740	6.471004	
0.003750	6.476809	
0.003760	6.482320	
0.003770	6.487469	
0.003780	6.492165	
0.003790	6.496337	
0.003800	6.499926	
0.003810	6.502879	
0.003820	6.505182	
0.003830	6.506773	
0.003840	6.507550	
0.003850	6.507602	
0.003860	6.507163	
0.003870	6.506069	
0.003880	6.504401	
0.003890	6.502170	
0.003900	6.499405	
0.003910	6.496173	
0.003920	6.492530	
0.003930	6.488537	
0.003940	6.484262	
0.003950	6.479775	
0.003960	6.475150	
0.003970	6.470462	
0.003980	6.465787	
0.003990	6.461198	
0.004000	6.456767	
0.004010	6.452563	
0.004020	6.448651	
0.004030	6.445089	
0.004040	6.441930	
0.004050	6.439204	
0.004060	6.436958	
0.004070	6.435228	
0.004080	6.434054	
0.004090	6.433506	
0.004100	6.433472	
0.004110	6.433846	
0.004120	6.434711	
0.004130	6.435997	
0.004140	6.437702	
0.004150	6.439798	
0.004160	6.442251	
0.004170	6.445023	
0.004180	6.448056	
0.004190	6.451298	
0.004200	6.454696	
0.004210	6.458195	
0.004220	6.461736	
0.004230	6.465264	
0.004240	6.468723	
0.004250	6.472059	
0.004260	6.475220	
0.004270	6.478158	
0.004280	6.480831	
0.004290	6.483211	
0.004300	6.485256	
0.004310	6.486935	
0.004320	6.488220	
0.004330	6.489074	
0.004340	6.489491	
0.004350	6.489523	
0.004360	6.489190	
0.004370	6.488516	
0.004380	6.487543	
0.004390	6.486267	
0.004400	6.484703	
0.004410	6.482877	
0.004420	6.480820	
0.004430	6.478567	
0.004440	6.476156	
0.004450	6.473629	
0.004460	6.471026	
0.004470	6.468393	
0.004480	6.465773	
0.004490	6.463202	
0.004500	6.460722	
0.004510	6.458370	
0.004520	6.456182	
0.004530	6.454190	
0.004540	6.452423	
0.004550	6.450908	
0.004560	6.449669	
0.004570	6.448729	
0.004580	6.448121	
0.004590	6.447801	
0.004600	6.447766	
0.004610	6.448007	
0.004620	6.448512	
0.004630	6.449243	
0.004640	6.450188	
0.004650	6.451340	
0.004660	6.452681	
0.004670	6.454190	
0.004680	6.455842	
0.004690	6.457609	
0.004700	6.459460	
0.004710	6.461367	
0.004720	6.463297	
0.004730	6.465220	
0.004740	6.467105	
0.004750	6.468924	
0.004760	6.470649	
0.004770	6.472252	
0.004780	6.473711	
0.004790	6.475003	
0.004800	6.476108	
0.004810	6.477008	
0.004820	6.477683	
0.004830	6.478140	
0.004840	6.478387	
0.004850	6.478427	
0.004860	6.478265	
0.004870	6.477911	
0.004880	6.477375	
0.004890	6.476683	
0.004900	6.475847	
0.004910	6.474877	
0.004920	6.473789	
0.004930	6.472599	
0.004940	6.471327	
0.004950	6.469994	
0.004960	6.468622	
0.004970	6.467234	
0.004980	6.465850	
0.004990	6.464494	
0.005000	6.463186	
0.005010	6.461947	
0.005020	6.460795	
0.005030	6.459748	
0.005040	6.458822	
0.005050	6.458033	
0.005060	6.457395	
0.005070	6.456905	
0.005080	6.456564	
0.005090	6.456372	
0.005100	6.456328	
0.005110	6.456428	
0.005120	6.456666	
0.005130	6.457033	
0.005140	6.457521	
0.005150	6.458117	
0.005160	6.458805	
0.005170	6.459573	
0.005180	6.460412	
0.005190	6.461306	
0.005200	6.462243	
0.005210	6.463206	
0.005220	6.464181	
0.005230	6.465152	
0.005240	6.466103	
0.005250	6.467020	
0.005260	6.467888	
0.005270	6.468694	
0.005280	6.469425	
0.005290	6.470070	
0.005300	6.470622	
0.005310	6.471078	
0.005320	6.471433	
0.005330	6.471686	
0.005340	6.471835	
0.005350	6.471882	
0.005360	6.471828	
0.005370	6.471678	
0.005380	6.471438	
0.005390	6.471113	
0.005400	6.470711	
0.005410	6.470241	
0.005420	6.469713	
0.005430	6.469136	
0.005440	6.468521	
0.005450	6.467878	
0.005460	6.467219	
0.005470	6.466552	
0.005480	6.465890	
0.005490	6.465241	
0.005500	6.464617	
0.005510	6.464026	
0.005520	6.463477	
0.005530	6.462977	
0.005540	6.462531	
0.005550	6.462146	
0.005560	6.461825	
0.005570	6.461570	
0.005580	6.461386	
0.005590	6.461270	
0.005600	6.461225	
0.005610	6.461247	
0.005620	6.461334	
0.005630	6.461484	
0.005640	6.461692	
0.005650	6.461953	
0.005660	6.462260	
0.005670	6.462609	
0.005680	6.462992	
0.005690	6.463402	
0.005700	6.463833	
0.005710	6.464276	
0.005720	6.464724	
0.005730	6.465171	
0.005740	6.465610	
0.005750	6.466033	
0.005760	6.466436	
0.005770	6.466811	
0.005780	6.467155	
0.005790	6.467463	
0.005800	6.467731	
0.005810	6.467957	
0.005820	6.468137	
0.005830	6.468272	
0.005840	6.468359	
0.005850	6.468400	
0.005860	6.468395	
0.005870	6.468345	
0.005880	6.468253	
0.005890	6.468122	
0.005900	6.467954	
0.005910	6.467754	
0.005920	6.467525	
0.005930	6.467272	
0.005940	6.467000	
0.005950	6.466713	
0.005960	6.466416	
0.005970	6.466115	
0.005980	6.465814	
0.005990	6.465518	
0.006000	6.465230	
0.006010	6.464957	
0.006020	6.464700	
0.006030	6.464464	
0.006040	6.464251	
0.006050	6.464065	
0.006060	6.463907	
0.006070	6.463779	
0.006080	6.463682	
0.006090	6.463616	
0.006100	6.463582	
0.006110	6.463579	
0.006120	6.463606	
0.006130	6.463662	
0.006140	6.463745	
0.006150	6.463853	
0.006160	6.463983	
0.006170	6.464133	
0.006180	6.464300	
0.006190	6.464480	
0.006200	6.464671	
0.006210	6.464869	
0.006220	6.465071	
0.006230	6.465274	
0.006240	6.465474	
0.006250	6.465669	
0.006260	6.465855	
0.006270	6.466031	
0.006280	6.466192	
0.006290	6.466339	
0.006300	6.466468	
0.006310	6.466578	
0.006320	6.466669	
0.006330	6.466739	
0.006340	6.466787	
0.006350	6.466815	
0.006360	6.466821	
0.006370	6.466808	
0.006380	6.466774	
0.006390	6.466722	
0.006400	6.466653	
0.006410	6.466569	
0.006420	6.466471	
0.006430	6.466361	
0.006440	6.466241	
0.006450	6.466114	
0.006460	6.465982	
0.006470	6.465846	
0.006480	6.465710	
0.006490	6.465575	
0.006500	6.465443	
0.006510	6.465316	
0.006520	6.465197	
0.006530	6.465086	
0.006540	6.464985	
0.006550	6.464896	
0.006560	6.464819	
0.006570	6.464755	
0.006580	6.464705	
0.006590	6.464669	
0.006600	6.464648	
0.006610	6.464640	
0.006620	6.464647	
0.006630	6.464666	
0.006640	6.464699	
0.006650	6.464743	
0.006660	6.464797	
0.006670	6.464861	
0.006680	6.464934	
0.006690	6.465013	
0.006700	6.465097	
0.006710	6.465185	
0.006720	6.465276	
0.006730	6.465368	
0.006740	6.465459	
0.006750	6.465548	
0.006760	6.465634	
0.006770	6.465716	
0.006780	6.465792	
0.006790	6.465861	
0.006800	6.465923	
0.006810	6.465976	
0.006820	6.466021	
0.006830	6.466057	
0.006840	6.466083	
0.006850	6.466100	
0.006860	6.466107	
0.006870	6.466104	
0.006880	6.466093	
0.006890	6.466073	
0.006900	6.466045	
0.006910	6.466010	
0.006920	6.465968	
0.006930	6.465921	
0.006940	6.465868	
0.006950	6.465812	
0.006960	6.465753	
0.006970	6.465693	
0.006980	6.465631	
0.006990	6.465570	
0.007000	6.465509	
0.007010	6.465451	
0.007020	6.465395	
0.007030	6.465343	
0.007040	6.465296	
0.007050	6.465253	
0.007060	6.465216	
0.007070	6.465184	
0.007080	6.465159	
0.007090	6.465140	
0.007100	6.465128	
0.007110	6.465122	
0.007120	6.465122	
0.007130	6.465128	
0.007140	6.465140	
0.007150	6.465158	
0.007160	6.465181	
0.007170	6.465208	
0.007180	6.465239	
0.007190	6.465273	
0.007200	6.465311	
0.007210	6.465350	
0.007220	6.465390	
0.007230	6.465432	
0.007240	6.465473	
0.007250	6.465514	
0.007260	6.465554	
0.007270	6.465591	
0.007280	6.465627	
0.007290	6.465659	
0.007300	6.465689	
0.007310	6.465715	
0.007320	6.465737	
0.007330	6.465755	
0.007340	6.465768	
0.007350	6.465778	
0.007360	6.465783	
0.007370	6.465784	
0.007380	6.465780	
0.007390	6.465773	
0.007400	6.465762	
0.007410	6.465747	
0.007420	6.465729	
0.007430	6.465709	
0.007440	6.465686	
0.007450	6.465662	
0.007460	6.465636	
0.007470	6.465608	
0.007480	6.465581	
0.007490	6.465553	
0.007500	6.465525	
0.007510	6.465498	
0.007520	6.465473	
0.007530	6.465449	
0.007540	6.465426	
0.007550	6.465406	
0.007560	6.465388	
0.007570	6.465373	
0.007580	6.465360	
0.007590	6.465350	
0.007600	6.465343	
0.007610	6.465339	
0.007620	6.465338	
0.007630	6.465340	
0.007640	6.465344	
0.007650	6.465351	
0.007660	6.465360	
0.007670	6.465372	
0.007680	6.465385	
0.007690	6.465400	
0.007700	6.465416	
0.007710	6.465434	
0.007720	6.465452	
0.007730	6.465471	
0.007740	6.465489	
0.007750	6.465508	
0.007760	6.465526	
0.007770	6.465543	
0.007780	6.465560	
0.007790	6.465575	
0.007800	6.465589	
0.007810	6.465602	
0.007820	6.465612	
0.007830	6.465621	
0.007840	6.465628	
0.007850	6.465633	
0.007860	6.465637	
0.007870	6.465638	
0.007880	6.465637	
0.007890	6.465634	
0.007900	6.465630	
0.007910	6.465624	
0.007920	6.465617	
0.007930	6.465608	
0.007940	6.465598	
0.007950	6.465587	
0.007960	6.465576	
0.007970	6.465564	
0.007980	6.465551	
0.007990	6.465539	
0.008000	6.465526	
0.008010	6.465514	
0.008020	6.465502	
0.008030	6.465491	
0.008040	6.465480	
0.008050	6.465471	
0.008060	6.465462	
0.008070	6.465455	
0.008080	6.465448	
0.008090	6.465443	
0.008100	6.465440	
0.008110	6.465437	
0.008120	6.465436	
0.008130	6.465437	
0.008140	6.465438	
0.008150	6.465441	
0.008160	6.465444	
0.008170	6.465449	
0.008180	6.465455	
0.008190	6.465461	
0.008200	6.465468	
0.008210	6.465476	
0.008220	6.465484	
0.008230	6.465492	
0.008240	6.465501	
0.008250	6.465509	
0.008260	6.465518	
0.008270	6.465526	
0.008280	6.465533	
0.008290	6.465541	
0.008300	6.465547	
0.008310	6.465553	
0.008320	6.465558	
0.008330	6.465563	
0.008340	6.465566	
0.008350	6.465569	
0.008360	6.465571	
0.008370	6.465572	
0.008380	6.465572	
0.008390	6.465571	
0.008400	6.465569	
0.008410	6.465567	
0.008420	6.465564	
0.008430	6.465560	
0.008440	6.465556	
0.008450	6.465551	
0.008460	6.465546	
0.008470	6.465541	
0.008480	6.465535	
0.008490	6.465529	
0.008500	6.465524	
0.008510	6.465518	
0.008520	6.465513	
0.008530	6.465507	
0.008540	6.465503	
0.008550	6.465498	
0.008560	6.465494	
0.008570	6.465490	
0.008580	6.465487	
0.008590	6.465485	
0.008600	6.465483	
0.008610	6.465482	
0.008620	6.465481	
0.008630	6.465481	
0.008640	6.465481	
0.008650	6.465482	
0.008660	6.465484	
0.008670	6.465485	
0.008680	6.465488	
0.008690	6.465491	
0.008700	6.465494	
0.008710	6.465497	
0.008720	6.465501	
0.008730	6.465504	
0.008740	6.465508	
0.008750	6.465512	
0.008760	6.465516	
0.008770	6.465520	
0.008780	6.465523	
0.008790	6.465526	
0.008800	6.465530	
0.008810	6.465532	
0.008820	6.465535	
0.008830	6.465537	
0.008840	6.465539	
0.008850	6.465540	
0.008860	6.465541	
0.008870	6.465542	
0.008880	6.465542	
0.008890	6.465542	
0.008900	6.465541	
0.008910	6.465540	
0.008920	6.465539	
0.008930	6.465537	
0.008940	6.465536	
0.008950	6.465533	
0.008960	6.465531	
0.008970	6.465529	
0.008980	6.465526	
0.008990	6.465524	
0.009000	6.465521	
0.009010	6.465519	
0.009020	6.465516	
0.009030	6.465514	
0.009040	6.465512	
0.009050	6.465509	
0.009060	6.465507	
0.009070	6.465506	
0.009080	6.465504	
0.009090	6.465503	
0.009100	6.465502	
0.009110	6.465501	
0.009120	6.465501	
0.009130	6.465501	
0.009140	6.465501	
0.009150	6.465501	
0.009160	6.465502	
0.009170	6.465502	
0.009180	6.465503	
0.009190	6.465505	
0.009200	6.465506	
0.009210	6.465507	
0.009220	6.465509	
0.009230	6.465511	
0.009240	6.465512	
0.009250	6.465514	
0.009260	6.465516	
0.009270	6.465518	
0.009280	6.465519	
0.009290	6.465521	
0.009300	6.465522	
0.009310	6.465524	
0.009320	6.465525	
0.009330	6.465526	
0.009340	6.465527	
0.009350	6.465527	
0.009360	6.465528	
0.009370	6.465528	
0.009380	6.465528	
0.009390	6.465528	
0.009400	6.465528	
0.009410	6.465528	
0.009420	6.465527	
0.009430	6.465527	
0.009440	6.465526	
0.009450	6.465525	
0.009460	6.465524	
0.009470	6.465523	
0.009480	6.465522	
0.009490	6.465521	
0.009500	6.465520	
0.009510	6.465518	
0.009520	6.465517	
0.009530	6.465516	
0.009540	6.465515	
0.009550	6.465514	
0.009560	6.465513	
0.009570	6.465512	
0.009580	6.465512	
0.009590	6.465511	
0.009600	6.465511	
0.009610	6.465510	
0.009620	6.465510	
0.009630	6.465510	
0.009640	6.465510	
0.009650	6.465510	
0.009660	6.465510	
0.009670	6.465510	
0.009680	6.465511	
0.009690	6.465511	
0.009700	6.465512	
0.009710	6.465513	
0.009720	6.465513	
0.009730	6.465514	
0.009740	6.465515	
0.009750	6.465516	
0.009760	6.465516	
0.009770	6.465517	
0.009780	6.465518	
0.009790	6.465519	
0.009800	6.465519	
0.009810	6.465520	
0.009820	6.465520	
0.009830	6.465521	
0.009840	6.465521	
0.009850	6.465522	
0.009860	6.465522	
0.009870	6.465522	
0.009880	6.465522	
0.009890	6.465522	
0.009900	6.465522	
0.009910	6.465522	
0.009920	6.465522	
0.009930	6.465522	
0.009940	6.465521	
0.009950	6.465521	
0.009960	6.465521	
0.009970	6.465520	
0.009980	6.465520	
0.009990	6.465519	
