t	x	
0.001540	5.204585	
0.001550	5.176171	
0.001560	5.169448	
0.001570	5.182512	
0.001580	5.215547	
0.001590	5.267777	
0.001600	5.337659	
0.001610	5.424239	
0.001620	5.525890	
0.001630	5.640767	
0.001640	5.766841	
0.001650	5.901940	
0.001660	6.043777	
0.001670	6.189990	
0.001680	6.338192	
0.001690	6.486002	
0.001700	6.631075	
0.001710	6.771170	
0.001720	6.904145	
0.001730	7.028006	
0.001740	7.140938	
0.001750	7.241319	
0.001760	7.327753	
0.001770	7.398685	
0.001780	7.453623	
0.001790	7.491934	
0.001800	7.513517	
0.001810	7.515468	
0.001820	7.503179	
0.001830	7.474782	
0.001840	7.430928	
0.001850	7.372929	
0.001860	7.301533	
0.001870	7.218075	
0.001880	7.124067	
0.001890	7.021163	
0.001900	6.911131	
0.001910	6.795834	
0.001920	6.677189	
0.001930	6.557129	
0.001940	6.437580	
0.001950	6.320425	
0.001960	6.207477	
0.001970	6.100460	
0.001980	6.000977	
0.001990	5.910487	
0.002000	5.830286	
0.002010	5.761489	
0.002020	5.705367	
0.002030	5.662258	
0.002040	5.632662	
0.002050	5.616831	
0.002060	5.616290	
0.002070	5.627598	
0.002080	5.651880	
0.002090	5.688589	
0.002100	5.736604	
0.002110	5.795350	
0.002120	5.863731	
0.002130	5.940516	
0.002140	6.024355	
0.002150	6.113808	
0.002160	6.207365	
0.002170	6.303475	
0.002180	6.400571	
0.002190	6.497099	
0.002200	6.591541	
0.002210	6.682439	
0.002220	6.768408	
0.002230	6.848165	
0.002240	6.920542	
0.002250	6.984504	
0.002260	7.038823	
0.002270	7.083122	
0.002280	7.116859	
0.002290	7.139644	
0.002300	7.151173	
0.002310	7.150647	
0.002320	7.140497	
0.002330	7.119875	
0.002340	7.089288	
0.002350	7.049681	
0.002360	7.001502	
0.002370	6.945644	
0.002380	6.883110	
0.002390	6.814996	
0.002400	6.742470	
0.002410	6.666754	
0.002420	6.589105	
0.002430	6.510786	
0.002440	6.433048	
0.002450	6.357106	
0.002460	6.284135	
0.002470	6.215242	
0.002480	6.151458	
0.002490	6.093713	
0.002500	6.042833	
0.002510	5.999767	
0.002520	5.964829	
0.002530	5.938445	
0.002540	5.920926	
0.002550	5.914106	
0.002560	5.915294	
0.002570	5.924256	
0.002580	5.941557	
0.002590	5.966820	
0.002600	5.999294	
0.002610	6.038586	
0.002620	6.083971	
0.002630	6.134637	
0.002640	6.189698	
0.002650	6.248211	
0.002660	6.309191	
0.002670	6.371628	
0.002680	6.434508	
0.002690	6.496829	
0.002700	6.557618	
0.002710	6.615936	
0.002720	6.670900	
0.002730	6.721690	
0.002740	6.767564	
0.002750	6.807653	
0.002760	6.841621	
0.002770	6.869029	
0.002780	6.889545	
0.002790	6.902915	
0.002800	6.907931	
0.002810	6.906364	
0.002820	6.898540	
0.002830	6.884070	
0.002840	6.863258	
0.002850	6.836534	
0.002860	6.804615	
0.002870	6.767877	
0.002880	6.726974	
0.002890	6.682621	
0.002900	6.635575	
0.002910	6.586628	
0.002920	6.536589	
0.002930	6.486266	
0.002940	6.436463	
0.002950	6.387958	
0.002960	6.341497	
0.002970	6.297782	
0.002980	6.257461	
0.002990	6.221124	
0.003000	6.189475	
0.003010	6.162761	
0.003020	6.141324	
0.003030	6.125429	
0.003040	6.115284	
0.003050	6.111734	
0.003060	6.113475	
0.003070	6.120226	
0.003080	6.132255	
0.003090	6.149315	
0.003100	6.171059	
0.003110	6.196891	
0.003120	6.226526	
0.003130	6.259437	
0.003140	6.295050	
0.003150	6.332757	
0.003160	6.371924	
0.003170	6.411909	
0.003180	6.452065	
0.003190	6.491751	
0.003200	6.530347	
0.003210	6.567261	
0.003220	6.601934	
0.003230	6.633852	
0.003240	6.662377	
0.003250	6.687272	
0.003260	6.708205	
0.003270	6.724906	
0.003280	6.737168	
0.003290	6.744966	
0.003300	6.747310	
0.003310	6.745532	
0.003320	6.739771	
0.003330	6.729839	
0.003340	6.715933	
0.003350	6.698332	
0.003360	6.677530	
0.003370	6.653741	
0.003380	6.627387	
0.003390	6.598927	
0.003400	6.568846	
0.003410	6.537646	
0.003420	6.505839	
0.003430	6.473940	
0.003440	6.442454	
0.003450	6.411876	
0.003460	6.382676	
0.003470	6.355294	
0.003480	6.330136	
0.003490	6.307717	
0.003500	6.288208	
0.003510	6.271867	
0.003520	6.258906	
0.003530	6.249490	
0.003540	6.243685	
0.003550	6.242439	
0.003560	6.244157	
0.003570	6.248993	
0.003580	6.257111	
0.003590	6.268347	
0.003600	6.282479	
0.003610	6.299099	
0.003620	6.318050	
0.003630	6.338996	
0.003640	6.361575	
0.003650	6.385404	
0.003660	6.410086	
0.003670	6.435217	
0.003680	6.460390	
0.003690	6.485207	
0.003700	6.509278	
0.003710	6.532233	
0.003720	6.553726	
0.003730	6.573294	
0.003740	6.590792	
0.003750	6.605977	
0.003760	6.618649	
0.003770	6.628644	
0.003780	6.635860	
0.003790	6.640156	
0.003800	6.640674	
0.003810	6.639096	
0.003820	6.635227	
0.003830	6.628702	
0.003840	6.619735	
0.003850	6.608513	
0.003860	6.595258	
0.003870	6.580219	
0.003880	6.563743	
0.003890	6.546010	
0.003900	6.527318	
0.003910	6.507980	
0.003920	6.488310	
0.003930	6.468628	
0.003940	6.449244	
0.003950	6.430461	
0.003960	6.412651	
0.003970	6.396026	
0.003980	6.380823	
0.003990	6.367254	
0.004000	6.355501	
0.004010	6.345714	
0.004020	6.338012	
0.004030	6.332437	
0.004040	6.329191	
0.004050	6.328879	
0.004060	6.330007	
0.004070	6.333186	
0.004080	6.338372	
0.004090	6.345455	
0.004100	6.354290	
0.004110	6.364704	
0.004120	6.376502	
0.004130	6.389471	
0.004140	6.403382	
0.004150	6.417998	
0.004160	6.433074	
0.004170	6.448364	
0.004180	6.463621	
0.004190	6.478608	
0.004200	6.493092	
0.004210	6.506856	
0.004220	6.519696	
0.004230	6.531431	
0.004240	6.541894	
0.004250	6.550948	
0.004260	6.558473	
0.004270	6.564440	
0.004280	6.568637	
0.004290	6.571047	
0.004300	6.571237	
0.004310	6.570316	
0.004320	6.567757	
0.004330	6.563722	
0.004340	6.558196	
0.004350	6.551322	
0.004360	6.543232	
0.004370	6.534076	
0.004380	6.524020	
0.004390	6.513240	
0.004400	6.501921	
0.004410	6.490251	
0.004420	6.478421	
0.004430	6.466621	
0.004440	6.455037	
0.004450	6.443846	
0.004460	6.433217	
0.004470	6.423307	
0.004480	6.414258	
0.004490	6.406196	
0.004500	6.399230	
0.004510	6.393404	
0.004520	6.388878	
0.004530	6.385721	
0.004540	6.384006	
0.004550	6.383897	
0.004560	6.384648	
0.004570	6.386658	
0.004580	6.389846	
0.004590	6.394122	
0.004600	6.399459	
0.004610	6.405730	
0.004620	6.412819	
0.004630	6.420598	
0.004640	6.428931	
0.004650	6.437677	
0.004660	6.446689	
0.004670	6.455821	
0.004680	6.464925	
0.004690	6.473859	
0.004700	6.482485	
0.004710	6.490673	
0.004720	6.498303	
0.004730	6.505265	
0.004740	6.511461	
0.004750	6.516834	
0.004760	6.521267	
0.004770	6.524693	
0.004780	6.527103	
0.004790	6.528354	
0.004800	6.528411	
0.004810	6.527796	
0.004820	6.526199	
0.004830	6.523692	
0.004840	6.520351	
0.004850	6.516232	
0.004860	6.511408	
0.004870	6.505935	
0.004880	6.499934	
0.004890	6.493509	
0.004900	6.486771	
0.004910	6.479831	
0.004920	6.472802	
0.004930	6.465797	
0.004940	6.458926	
0.004950	6.452296	
0.004960	6.446005	
0.004970	6.440147	
0.004980	6.434787	
0.004990	6.430026	
0.005000	6.425933	
0.005010	6.422569	
0.005020	6.419953	
0.005030	6.418147	
0.005040	6.417262	
0.005050	6.417234	
0.005060	6.417741	
0.005070	6.419007	
0.005080	6.420941	
0.005090	6.423537	
0.005100	6.426725	
0.005110	6.430449	
0.005120	6.434645	
0.005130	6.439242	
0.005140	6.444163	
0.005150	6.449326	
0.005160	6.454650	
0.005170	6.460039	
0.005180	6.465408	
0.005190	6.470678	
0.005200	6.475766	
0.005210	6.480593	
0.005220	6.485083	
0.005230	6.489171	
0.005240	6.492793	
0.005250	6.495900	
0.005260	6.498466	
0.005270	6.500442	
0.005280	6.501783	
0.005290	6.502386	
0.005300	6.502399	
0.005310	6.501974	
0.005320	6.500974	
0.005330	6.499477	
0.005340	6.497494	
0.005350	6.495045	
0.005360	6.492192	
0.005370	6.488983	
0.005380	6.485474	
0.005390	6.481724	
0.005400	6.477795	
0.005410	6.473750	
0.005420	6.469657	
0.005430	6.465580	
0.005440	6.461584	
0.005450	6.457731	
0.005460	6.454081	
0.005470	6.450690	
0.005480	6.447607	
0.005490	6.444879	
0.005500	6.442528	
0.005510	6.440599	
0.005520	6.439124	
0.005530	6.438143	
0.005540	6.437686	
0.005550	6.437674	
0.005560	6.438041	
0.005570	6.438824	
0.005580	6.439965	
0.005590	6.441464	
0.005600	6.443300	
0.005610	6.445441	
0.005620	6.447851	
0.005630	6.450492	
0.005640	6.453312	
0.005650	6.456262	
0.005660	6.459296	
0.005670	6.462364	
0.005680	6.465416	
0.005690	6.468405	
0.005700	6.471284	
0.005710	6.474008	
0.005720	6.476546	
0.005730	6.478855	
0.005740	6.480900	
0.005750	6.482653	
0.005760	6.484085	
0.005770	6.485172	
0.005780	6.485877	
0.005790	6.486227	
0.005800	6.486245	
0.005810	6.485941	
0.005820	6.485332	
0.005830	6.484475	
0.005840	6.483361	
0.005850	6.482002	
0.005860	6.480421	
0.005870	6.478643	
0.005880	6.476699	
0.005890	6.474621	
0.005900	6.472445	
0.005910	6.470206	
0.005920	6.467941	
0.005930	6.465686	
0.005940	6.463477	
0.005950	6.461347	
0.005960	6.459329	
0.005970	6.457454	
0.005980	6.455750	
0.005990	6.454241	
0.006000	6.452952	
0.006010	6.451902	
0.006020	6.451114	
0.006030	6.450597	
0.006040	6.450328	
0.006050	6.450302	
0.006060	6.450513	
0.006070	6.450950	
0.006080	6.451592	
0.006090	6.452413	
0.006100	6.453408	
0.006110	6.454562	
0.006120	6.455857	
0.006130	6.457272	
0.006140	6.458784	
0.006150	6.460366	
0.006160	6.461994	
0.006170	6.463641	
0.006180	6.465281	
0.006190	6.466887	
0.006200	6.468435	
0.006210	6.469901	
0.006220	6.471263	
0.006230	6.472500	
0.006240	6.473592	
0.006250	6.474524	
0.006260	6.475278	
0.006270	6.475843	
0.006280	6.476231	
0.006290	6.476440	
0.006300	6.476474	
0.006310	6.476337	
0.006320	6.476036	
0.006330	6.475581	
0.006340	6.474985	
0.006350	6.474269	
0.006360	6.473443	
0.006370	6.472519	
0.006380	6.471510	
0.006390	6.470434	
0.006400	6.469308	
0.006410	6.468150	
0.006420	6.466979	
0.006430	6.465813	
0.006440	6.464672	
0.006450	6.463572	
0.006460	6.462531	
0.006470	6.461564	
0.006480	6.460688	
0.006490	6.459915	
0.006500	6.459259	
0.006510	6.458724	
0.006520	6.458311	
0.006530	6.458022	
0.006540	6.457858	
0.006550	6.457818	
0.006560	6.457899	
0.006570	6.458096	
0.006580	6.458401	
0.006590	6.458807	
0.006600	6.459305	
0.006610	6.459884	
0.006620	6.460530	
0.006630	6.461232	
0.006640	6.461980	
0.006650	6.462762	
0.006660	6.463565	
0.006670	6.464376	
0.006680	6.465183	
0.006690	6.465973	
0.006700	6.466733	
0.006710	6.467452	
0.006720	6.468118	
0.006730	6.468720	
0.006740	6.469255	
0.006750	6.469715	
0.006760	6.470095	
0.006770	6.470393	
0.006780	6.470606	
0.006790	6.470734	
0.006800	6.470776	
0.006810	6.470736	
0.006820	6.470616	
0.006830	6.470421	
0.006840	6.470156	
0.006850	6.469827	
0.006860	6.469442	
0.006870	6.469007	
0.006880	6.468532	
0.006890	6.468025	
0.006900	6.467495	
0.006910	6.466950	
0.006920	6.466401	
0.006930	6.465854	
0.006940	6.465320	
0.006950	6.464804	
0.006960	6.464316	
0.006970	6.463862	
0.006980	6.463448	
0.006990	6.463078	
0.007000	6.462758	
0.007010	6.462490	
0.007020	6.462278	
0.007030	6.462122	
0.007040	6.462024	
0.007050	6.461983	
0.007060	6.461998	
0.007070	6.462067	
0.007080	6.462188	
0.007090	6.462356	
0.007100	6.462569	
0.007110	6.462820	
0.007120	6.463105	
0.007130	6.463419	
0.007140	6.463756	
0.007150	6.464110	
0.007160	6.464474	
0.007170	6.464844	
0.007180	6.465212	
0.007190	6.465574	
0.007200	6.465923	
0.007210	6.466256	
0.007220	6.466566	
0.007230	6.466851	
0.007240	6.467106	
0.007250	6.467329	
0.007260	6.467517	
0.007270	6.467668	
0.007280	6.467781	
0.007290	6.467855	
0.007300	6.467891	
0.007310	6.467888	
0.007320	6.467850	
0.007330	6.467776	
0.007340	6.467669	
0.007350	6.467533	
0.007360	6.467369	
0.007370	6.467182	
0.007380	6.466975	
0.007390	6.466751	
0.007400	6.466516	
0.007410	6.466272	
0.007420	6.466024	
0.007430	6.465776	
0.007440	6.465531	
0.007450	6.465294	
0.007460	6.465068	
0.007470	6.464856	
0.007480	6.464660	
0.007490	6.464484	
0.007500	6.464330	
0.007510	6.464198	
0.007520	6.464091	
0.007530	6.464010	
0.007540	6.463954	
0.007550	6.463925	
0.007560	6.463921	
0.007570	6.463942	
0.007580	6.463986	
0.007590	6.464053	
0.007600	6.464141	
0.007610	6.464247	
0.007620	6.464370	
0.007630	6.464506	
0.007640	6.464654	
0.007650	6.464811	
0.007660	6.464974	
0.007670	6.465141	
0.007680	6.465308	
0.007690	6.465473	
0.007700	6.465633	
0.007710	6.465787	
0.007720	6.465932	
0.007730	6.466066	
0.007740	6.466187	
0.007750	6.466295	
0.007760	6.466386	
0.007770	6.466462	
0.007780	6.466520	
0.007790	6.466561	
0.007800	6.466585	
0.007810	6.466591	
0.007820	6.466581	
0.007830	6.466554	
0.007840	6.466512	
0.007850	6.466456	
0.007860	6.466388	
0.007870	6.466307	
0.007880	6.466217	
0.007890	6.466119	
0.007900	6.466015	
0.007910	6.465906	
0.007920	6.465795	
0.007930	6.465682	
0.007940	6.465571	
0.007950	6.465462	
0.007960	6.465358	
0.007970	6.465259	
0.007980	6.465167	
0.007990	6.465084	
0.008000	6.465009	
0.008010	6.464945	
0.008020	6.464892	
0.008030	6.464850	
0.008040	6.464820	
0.008050	6.464802	
0.008060	6.464795	
0.008070	6.464800	
0.008080	6.464815	
0.008090	6.464841	
0.008100	6.464877	
0.008110	6.464921	
0.008120	6.464974	
0.008130	6.465033	
0.008140	6.465098	
0.008150	6.465167	
0.008160	6.465240	
0.008170	6.465314	
0.008180	6.465390	
0.008190	6.465465	
0.008200	6.465539	
0.008210	6.465610	
0.008220	6.465677	
0.008230	6.465740	
0.008240	6.465797	
0.008250	6.465848	
0.008260	6.465893	
0.008270	6.465930	
0.008280	6.465960	
0.008290	6.465982	
0.008300	6.465996	
0.008310	6.466002	
0.008320	6.466001	
0.008330	6.465992	
0.008340	6.465976	
0.008350	6.465953	
0.008360	6.465925	
0.008370	6.465891	
0.008380	6.465852	
0.008390	6.465809	
0.008400	6.465763	
0.008410	6.465714	
0.008420	6.465664	
0.008430	6.465614	
0.008440	6.465563	
0.008450	6.465513	
0.008460	6.465465	
0.008470	6.465419	
0.008480	6.465376	
0.008490	6.465337	
0.008500	6.465302	
0.008510	6.465271	
0.008520	6.465245	
0.008530	6.465223	
0.008540	6.465207	
0.008550	6.465197	
0.008560	6.465191	
0.008570	6.465191	
0.008580	6.465196	
0.008590	6.465206	
0.008600	6.465220	
0.008610	6.465239	
0.008620	6.465261	
0.008630	6.465286	
0.008640	6.465315	
0.008650	6.465345	
0.008660	6.465378	
0.008670	6.465411	
0.008680	6.465445	
0.008690	6.465479	
0.008700	6.465513	
0.008710	6.465545	
0.008720	6.465577	
0.008730	6.465606	
0.008740	6.465633	
0.008750	6.465657	
0.008760	6.465679	
0.008770	6.465697	
0.008780	6.465712	
0.008790	6.465724	
0.008800	6.465731	
0.008810	6.465736	
0.008820	6.465737	
0.008830	6.465734	
0.008840	6.465728	
0.008850	6.465719	
0.008860	6.465707	
0.008870	6.465693	
0.008880	6.465676	
0.008890	6.465658	
0.008900	6.465637	
0.008910	6.465616	
0.008920	6.465594	
0.008930	6.465571	
0.008940	6.465548	
0.008950	6.465525	
0.008960	6.465503	
0.008970	6.465482	
0.008980	6.465462	
0.008990	6.465443	
0.009000	6.465426	
0.009010	6.465412	
0.009020	6.465399	
0.009030	6.465388	
0.009040	6.465380	
0.009050	6.465374	
0.009060	6.465371	
0.009070	6.465370	
0.009080	6.465371	
0.009090	6.465374	
0.009100	6.465380	
0.009110	6.465388	
0.009120	6.465397	
0.009130	6.465408	
0.009140	6.465420	
0.009150	6.465433	
0.009160	6.465448	
0.009170	6.465463	
0.009180	6.465478	
0.009190	6.465493	
0.009200	6.465509	
0.009210	6.465524	
0.009220	6.465538	
0.009230	6.465552	
0.009240	6.465564	
0.009250	6.465576	
0.009260	6.465586	
0.009270	6.465595	
0.009280	6.465603	
0.009290	6.465608	
0.009300	6.465613	
0.009310	6.465615	
0.009320	6.465616	
0.009330	6.465616	
0.009340	6.465614	
0.009350	6.465610	
0.009360	6.465606	
0.009370	6.465600	
0.009380	6.465592	
0.009390	6.465584	
0.009400	6.465576	
0.009410	6.465566	
0.009420	6.465556	
0.009430	6.465546	
0.009440	6.465536	
0.009450	6.465525	
0.009460	6.465515	
0.009470	6.465505	
0.009480	6.465496	
0.009490	6.465487	
0.009500	6.465479	
0.009510	6.465472	
0.009520	6.465466	
0.009530	6.465461	
0.009540	6.465457	
0.009550	6.465454	
0.009560	6.465452	
0.009570	6.465451	
0.009580	6.465451	
0.009590	6.465452	
0.009600	6.465454	
0.009610	6.465457	
0.009620	6.465461	
0.009630	6.465466	
0.009640	6.465471	
0.009650	6.465477	
0.009660	6.465483	
0.009670	6.465490	
0.009680	6.465496	
0.009690	6.465503	
0.009700	6.465510	
0.009710	6.465517	
0.009720	6.465524	
0.009730	6.465530	
0.009740	6.465536	
0.009750	6.465542	
0.009760	6.465546	
0.009770	6.465551	
0.009780	6.465554	
0.009790	6.465557	
0.009800	6.465560	
0.009810	6.465561	
0.009820	6.465562	
0.009830	6.465562	
0.009840	6.465561	
0.009850	6.465560	
0.009860	6.465558	
0.009870	6.465556	
0.009880	6.465553	
0.009890	6.465549	
0.009900	6.465545	
0.009910	6.465541	
0.009920	6.465537	
0.009930	6.465532	
0.009940	6.465528	
0.009950	6.465523	
0.009960	6.465518	
0.009970	6.465514	
0.009980	6.465509	
0.009990	6.465505	
