t	f	
0.001550	0.527887	
0.001560	0.577438	
0.001570	0.616658	
0.001580	0.645093	
0.001590	0.662434	
0.001600	0.668696	
0.001610	0.661204	
0.001620	0.645477	
0.001630	0.620079	
0.001640	0.585248	
0.001650	0.541628	
0.001660	0.490045	
0.001670	0.431784	
0.001680	0.367495	
0.001690	0.298293	
0.001700	0.225357	
0.001710	0.149903	
0.001720	0.073168	
0.001730	-0.003607	
0.001740	-0.079202	
0.001750	-0.152434	
0.001760	-0.222175	
0.001770	-0.287370	
0.001780	-0.347055	
0.001790	-0.400368	
0.001800	-0.446156	
0.001810	-0.484215	
0.001820	-0.514064	
0.001830	-0.535350	
0.001840	-0.547824	
0.001850	-0.551330	
0.001860	-0.543424	
0.001870	-0.529970	
0.001880	-0.509103	
0.001890	-0.480645	
0.001900	-0.445333	
0.001910	-0.403822	
0.001920	-0.357167	
0.001930	-0.305843	
0.001940	-0.250731	
0.001950	-0.192756	
0.001960	-0.132876	
0.001970	-0.072065	
0.001980	-0.011298	
0.001990	0.048465	
0.002000	0.106298	
0.002010	0.161315	
0.002020	0.212692	
0.002030	0.259672	
0.002040	0.301219	
0.002050	0.337097	
0.002060	0.366857	
0.002070	0.390150	
0.002080	0.406729	
0.002090	0.416682	
0.002100	0.419144	
0.002110	0.414178	
0.002120	0.403527	
0.002130	0.387010	
0.002140	0.364526	
0.002150	0.336662	
0.002160	0.303958	
0.002170	0.267025	
0.002180	0.226531	
0.002190	0.183188	
0.002200	0.137737	
0.002210	0.090964	
0.002220	0.043509	
0.002230	-0.003863	
0.002240	-0.050281	
0.002250	-0.095057	
0.002260	-0.137517	
0.002270	-0.177039	
0.002280	-0.213055	
0.002290	-0.245069	
0.002300	-0.272652	
0.002310	-0.295455	
0.002320	-0.313206	
0.002330	-0.325712	
0.002340	-0.332850	
0.002350	-0.333914	
0.002360	-0.328682	
0.002370	-0.320015	
0.002380	-0.306767	
0.002390	-0.289048	
0.002400	-0.267187	
0.002410	-0.241600	
0.002420	-0.212758	
0.002430	-0.181179	
0.002440	-0.147413	
0.002450	-0.112035	
0.002460	-0.075634	
0.002470	-0.038803	
0.002480	-0.002131	
0.002490	0.033808	
0.002500	0.068465	
0.002510	0.101318	
0.002520	0.131888	
0.002530	0.159737	
0.002540	0.184482	
0.002550	0.205793	
0.002560	0.223400	
0.002570	0.237092	
0.002580	0.246793	
0.002590	0.252144	
0.002600	0.252984	
0.002610	0.248934	
0.002620	0.241940	
0.002630	0.231605	
0.002640	0.217976	
0.002650	0.201133	
0.002660	0.181432	
0.002670	0.159234	
0.002680	0.134936	
0.002690	0.108963	
0.002700	0.081758	
0.002710	0.053774	
0.002720	0.025468	
0.002730	-0.002707	
0.002740	-0.030308	
0.002750	-0.056911	
0.002760	-0.082117	
0.002770	-0.105555	
0.002780	-0.126889	
0.002790	-0.145822	
0.002800	-0.162102	
0.002810	-0.175518	
0.002820	-0.185969	
0.002830	-0.193176	
0.002840	-0.197152	
0.002850	-0.197535	
0.002860	-0.194286	
0.002870	-0.188708	
0.002880	-0.180645	
0.002890	-0.169959	
0.002900	-0.156912	
0.002910	-0.141714	
0.002920	-0.124534	
0.002930	-0.105749	
0.002940	-0.085687	
0.002950	-0.064686	
0.002960	-0.043096	
0.002970	-0.021268	
0.002980	0.000449	
0.002990	0.021715	
0.003000	0.042205	
0.003010	0.061610	
0.003020	0.079646	
0.003030	0.096054	
0.003040	0.110607	
0.003050	0.123185	
0.003060	0.133511	
0.003070	0.141443	
0.003080	0.146877	
0.003090	0.149839	
0.003100	0.149961	
0.003110	0.147452	
0.003120	0.143053	
0.003130	0.136802	
0.003140	0.128596	
0.003150	0.118530	
0.003160	0.106833	
0.003170	0.093699	
0.003180	0.079346	
0.003190	0.063982	
0.003200	0.047906	
0.003210	0.031384	
0.003220	0.014686	
0.003230	-0.001922	
0.003240	-0.018179	
0.003250	-0.033836	
0.003260	-0.048657	
0.003270	-0.062424	
0.003280	-0.074981	
0.003290	-0.086099	
0.003300	-0.095618	
0.003310	-0.103404	
0.003320	-0.109354	
0.003330	-0.113467	
0.003340	-0.115596	
0.003350	-0.115435	
0.003360	-0.113479	
0.003370	-0.110235	
0.003380	-0.105354	
0.003390	-0.099013	
0.003400	-0.091287	
0.003410	-0.082284	
0.003420	-0.072199	
0.003430	-0.061199	
0.003440	-0.049468	
0.003450	-0.037196	
0.003460	-0.024584	
0.003470	-0.011832	
0.003480	0.000855	
0.003490	0.013278	
0.003500	0.025245	
0.003510	0.036571	
0.003520	0.047084	
0.003530	0.056628	
0.003540	0.065064	
0.003550	0.072272	
0.003560	0.078199	
0.003570	0.082738	
0.003580	0.085817	
0.003590	0.087348	
0.003600	0.087215	
0.003610	0.085729	
0.003620	0.082993	
0.003630	0.079233	
0.003640	0.074402	
0.003650	0.068542	
0.003660	0.061743	
0.003670	0.054102	
0.003680	0.045779	
0.003690	0.036912	
0.003700	0.027649	
0.003710	0.018139	
0.003720	0.008536	
0.003730	-0.001009	
0.003740	-0.010345	
0.003750	-0.019327	
0.003760	-0.027818	
0.003770	-0.035691	
0.003780	-0.042830	
0.003790	-0.049161	
0.003800	-0.054578	
0.003810	-0.059004	
0.003820	-0.062377	
0.003830	-0.064637	
0.003840	-0.065697	
0.003850	-0.065610	
0.003860	-0.064511	
0.003870	-0.062538	
0.003880	-0.059652	
0.003890	-0.056004	
0.003900	-0.051606	
0.003910	-0.046518	
0.003920	-0.040823	
0.003930	-0.034614	
0.003940	-0.027998	
0.003950	-0.021082	
0.003960	-0.013982	
0.003970	-0.006818	
0.003980	0.000297	
0.003990	0.007250	
0.004000	0.013947	
0.004010	0.020282	
0.004020	0.026159	
0.004030	0.031494	
0.004040	0.036209	
0.004050	0.040238	
0.004060	0.043523	
0.004070	0.046013	
0.004080	0.047658	
0.004090	0.048402	
0.004100	0.048371	
0.004110	0.047589	
0.004120	0.046092	
0.004130	0.043926	
0.004140	0.041212	
0.004150	0.037967	
0.004160	0.034226	
0.004170	0.030046	
0.004180	0.025493	
0.004190	0.020644	
0.004200	0.015576	
0.004210	0.010374	
0.004220	0.005121	
0.004230	-0.000100	
0.004240	-0.005208	
0.004250	-0.010122	
0.004260	-0.014770	
0.004270	-0.019080	
0.004280	-0.022991	
0.004290	-0.026444	
0.004300	-0.029390	
0.004310	-0.031784	
0.004320	-0.033586	
0.004330	-0.034753	
0.004340	-0.035330	
0.004350	-0.035342	
0.004360	-0.034807	
0.004370	-0.033749	
0.004380	-0.032202	
0.004390	-0.030204	
0.004400	-0.027834	
0.004410	-0.025117	
0.004420	-0.022092	
0.004430	-0.018802	
0.004440	-0.015302	
0.004450	-0.011646	
0.004460	-0.007895	
0.004470	-0.004107	
0.004480	-0.000343	
0.004490	0.003339	
0.004500	0.006881	
0.004510	0.010230	
0.004520	0.013335	
0.004530	0.016151	
0.004540	0.018634	
0.004550	0.020749	
0.004560	0.022462	
0.004570	0.023739	
0.004580	0.024604	
0.004590	0.025059	
0.004600	0.025112	
0.004610	0.024773	
0.004620	0.024060	
0.004630	0.022996	
0.004640	0.021607	
0.004650	0.019927	
0.004660	0.017992	
0.004670	0.015848	
0.004680	0.013524	
0.004690	0.011056	
0.004700	0.008481	
0.004710	0.005841	
0.004720	0.003177	
0.004730	0.000531	
0.004740	-0.002057	
0.004750	-0.004545	
0.004760	-0.006897	
0.004770	-0.009076	
0.004780	-0.011049	
0.004790	-0.012786	
0.004800	-0.014261	
0.004810	-0.015463	
0.004820	-0.016388	
0.004830	-0.017031	
0.004840	-0.017390	
0.004850	-0.017469	
0.004860	-0.017275	
0.004870	-0.016819	
0.004880	-0.016117	
0.004890	-0.015187	
0.004900	-0.014050	
0.004910	-0.012732	
0.004920	-0.011257	
0.004930	-0.009653	
0.004940	-0.007950	
0.004950	-0.006178	
0.004960	-0.004364	
0.004970	-0.002536	
0.004980	-0.000723	
0.004990	0.001047	
0.005000	0.002748	
0.005010	0.004353	
0.005020	0.005838	
0.005030	0.007187	
0.005040	0.008382	
0.005050	0.009410	
0.005060	0.010260	
0.005070	0.010925	
0.005080	0.011399	
0.005090	0.011682	
0.005100	0.011774	
0.005110	0.011681	
0.005120	0.011410	
0.005130	0.010970	
0.005140	0.010373	
0.005150	0.009634	
0.005160	0.008768	
0.005170	0.007793	
0.005180	0.006727	
0.005190	0.005590	
0.005200	0.004401	
0.005210	0.003181	
0.005220	0.001949	
0.005230	0.000725	
0.005240	-0.000472	
0.005250	-0.001625	
0.005260	-0.002718	
0.005270	-0.003734	
0.005280	-0.004662	
0.005290	-0.005488	
0.005300	-0.006204	
0.005310	-0.006801	
0.005320	-0.007275	
0.005330	-0.007621	
0.005340	-0.007838	
0.005350	-0.007928	
0.005360	-0.007892	
0.005370	-0.007734	
0.005380	-0.007462	
0.005390	-0.007082	
0.005400	-0.006605	
0.005410	-0.006040	
0.005420	-0.005399	
0.005430	-0.004695	
0.005440	-0.003939	
0.005450	-0.003146	
0.005460	-0.002329	
0.005470	-0.001501	
0.005480	-0.000675	
0.005490	0.000135	
0.005500	0.000918	
0.005510	0.001662	
0.005520	0.002357	
0.005530	0.002995	
0.005540	0.003566	
0.005550	0.004063	
0.005560	0.004483	
0.005570	0.004820	
0.005580	0.005071	
0.005590	0.005236	
0.005600	0.005315	
0.005610	0.005309	
0.005620	0.005221	
0.005630	0.005054	
0.005640	0.004814	
0.005650	0.004507	
0.005660	0.004139	
0.005670	0.003719	
0.005680	0.003254	
0.005690	0.002753	
0.005700	0.002224	
0.005710	0.001678	
0.005720	0.001122	
0.005730	0.000567	
0.005740	0.000019	
0.005750	-0.000512	
0.005760	-0.001018	
0.005770	-0.001493	
0.005780	-0.001930	
0.005790	-0.002324	
0.005800	-0.002670	
0.005810	-0.002963	
0.005820	-0.003202	
0.005830	-0.003383	
0.005840	-0.003507	
0.005850	-0.003572	
0.005860	-0.003580	
0.005870	-0.003532	
0.005880	-0.003431	
0.005890	-0.003280	
0.005900	-0.003083	
0.005910	-0.002844	
0.005920	-0.002569	
0.005930	-0.002262	
0.005940	-0.001930	
0.005950	-0.001578	
0.005960	-0.001212	
0.005970	-0.000840	
0.005980	-0.000465	
0.005990	-0.000095	
0.006000	0.000264	
0.006010	0.000609	
0.006020	0.000933	
0.006030	0.001233	
0.006040	0.001504	
0.006050	0.001744	
0.006060	0.001949	
0.006070	0.002118	
0.006080	0.002248	
0.006090	0.002340	
0.006100	0.002392	
0.006110	0.002406	
0.006120	0.002382	
0.006130	0.002321	
0.006140	0.002227	
0.006150	0.002101	
0.006160	0.001946	
0.006170	0.001766	
0.006180	0.001564	
0.006190	0.001344	
0.006200	0.001110	
0.006210	0.000866	
0.006220	0.000616	
0.006230	0.000365	
0.006240	0.000115	
0.006250	-0.000129	
0.006260	-0.000363	
0.006270	-0.000584	
0.006280	-0.000789	
0.006290	-0.000976	
0.006300	-0.001142	
0.006310	-0.001285	
0.006320	-0.001403	
0.006330	-0.001497	
0.006340	-0.001564	
0.006350	-0.001605	
0.006360	-0.001619	
0.006370	-0.001609	
0.006380	-0.001573	
0.006390	-0.001514	
0.006400	-0.001434	
0.006410	-0.001334	
0.006420	-0.001216	
0.006430	-0.001084	
0.006440	-0.000938	
0.006450	-0.000782	
0.006460	-0.000620	
0.006470	-0.000452	
0.006480	-0.000283	
0.006490	-0.000115	
0.006500	0.000050	
0.006510	0.000209	
0.006520	0.000360	
0.006530	0.000500	
0.006540	0.000629	
0.006550	0.000744	
0.006560	0.000843	
0.006570	0.000927	
0.006580	0.000993	
0.006590	0.001042	
0.006600	0.001073	
0.006610	0.001087	
0.006620	0.001083	
0.006630	0.001063	
0.006640	0.001027	
0.006650	0.000976	
0.006660	0.000911	
0.006670	0.000835	
0.006680	0.000748	
0.006690	0.000651	
0.006700	0.000548	
0.006710	0.000440	
0.006720	0.000328	
0.006730	0.000214	
0.006740	0.000101	
0.006750	-0.000011	
0.006760	-0.000119	
0.006770	-0.000221	
0.006780	-0.000317	
0.006790	-0.000406	
0.006800	-0.000485	
0.006810	-0.000554	
0.006820	-0.000612	
0.006830	-0.000660	
0.006840	-0.000695	
0.006850	-0.000719	
0.006860	-0.000730	
0.006870	-0.000730	
0.006880	-0.000719	
0.006890	-0.000697	
0.006900	-0.000665	
0.006910	-0.000623	
0.006920	-0.000574	
0.006930	-0.000516	
0.006940	-0.000453	
0.006950	-0.000384	
0.006960	-0.000312	
0.006970	-0.000237	
0.006980	-0.000161	
0.006990	-0.000085	
0.007000	-0.000009	
0.007010	0.000064	
0.007020	0.000134	
0.007030	0.000199	
0.007040	0.000260	
0.007050	0.000315	
0.007060	0.000363	
0.007070	0.000403	
0.007080	0.000437	
0.007090	0.000462	
0.007100	0.000480	
0.007110	0.000490	
0.007120	0.000491	
0.007130	0.000485	
0.007140	0.000472	
0.007150	0.000452	
0.007160	0.000425	
0.007170	0.000393	
0.007180	0.000355	
0.007190	0.000314	
0.007200	0.000268	
0.007210	0.000220	
0.007220	0.000170	
0.007230	0.000119	
0.007240	0.000068	
0.007250	0.000017	
0.007260	-0.000033	
0.007270	-0.000080	
0.007280	-0.000125	
0.007290	-0.000167	
0.007300	-0.000204	
0.007310	-0.000237	
0.007320	-0.000266	
0.007330	-0.000290	
0.007340	-0.000308	
0.007350	-0.000321	
0.007360	-0.000328	
0.007370	-0.000331	
0.007380	-0.000328	
0.007390	-0.000320	
0.007400	-0.000307	
0.007410	-0.000290	
0.007420	-0.000269	
0.007430	-0.000245	
0.007440	-0.000217	
0.007450	-0.000187	
0.007460	-0.000155	
0.007470	-0.000122	
0.007480	-0.000088	
0.007490	-0.000053	
0.007500	-0.000019	
0.007510	0.000015	
0.007520	0.000047	
0.007530	0.000078	
0.007540	0.000106	
0.007550	0.000132	
0.007560	0.000155	
0.007570	0.000175	
0.007580	0.000191	
0.007590	0.000204	
0.007600	0.000214	
0.007610	0.000220	
0.007620	0.000222	
0.007630	0.000221	
0.007640	0.000216	
0.007650	0.000209	
0.007660	0.000198	
0.007670	0.000184	
0.007680	0.000168	
0.007690	0.000150	
0.007700	0.000130	
0.007710	0.000109	
0.007720	0.000087	
0.007730	0.000064	
0.007740	0.000041	
0.007750	0.000017	
0.007760	-0.000005	
0.007770	-0.000027	
0.007780	-0.000048	
0.007790	-0.000067	
0.007800	-0.000085	
0.007810	-0.000101	
0.007820	-0.000115	
0.007830	-0.000127	
0.007840	-0.000136	
0.007850	-0.000143	
0.007860	-0.000147	
0.007870	-0.000149	
0.007880	-0.000149	
0.007890	-0.000146	
0.007900	-0.000142	
0.007910	-0.000135	
0.007920	-0.000126	
0.007930	-0.000116	
0.007940	-0.000104	
0.007950	-0.000091	
0.007960	-0.000077	
0.007970	-0.000062	
0.007980	-0.000046	
0.007990	-0.000031	
