t	f	
0.003340	-0.622974	
0.003350	-0.566867	
0.003360	-0.503192	
0.003370	-0.432673	
0.003380	-0.356531	
0.003390	-0.276061	
0.003400	-0.192606	
0.003410	-0.107535	
0.003420	-0.022220	
0.003430	0.061985	
0.003440	0.143762	
0.003450	0.221854	
0.003460	0.295081	
0.003470	0.362368	
0.003480	0.422737	
0.003490	0.474905	
0.003500	0.518608	
0.003510	0.553295	
0.003520	0.578555	
0.003530	0.594103	
0.003540	0.599921	
0.003550	0.593712	
0.003560	0.579810	
0.003570	0.557923	
0.003580	0.527764	
0.003590	0.489893	
0.003600	0.445021	
0.003610	0.394281	
0.003620	0.338217	
0.003630	0.277798	
0.003640	0.214045	
0.003650	0.148017	
0.003660	0.080795	
0.003670	0.013461	
0.003680	-0.052916	
0.003690	-0.117300	
0.003700	-0.178702	
0.003710	-0.236194	
0.003720	-0.288926	
0.003730	-0.335716	
0.003740	-0.376329	
0.003750	-0.410231	
0.003760	-0.436996	
0.003770	-0.456304	
0.003780	-0.468013	
0.003790	-0.471867	
0.003800	-0.465789	
0.003810	-0.454284	
0.003820	-0.436920	
0.003830	-0.412863	
0.003840	-0.382779	
0.003850	-0.347252	
0.003860	-0.306951	
0.003870	-0.262607	
0.003880	-0.215146	
0.003890	-0.165129	
0.003900	-0.113388	
0.003910	-0.060767	
0.003920	-0.008113	
0.003930	0.043741	
0.003940	0.093985	
0.003950	0.141849	
0.003960	0.186353	
0.003970	0.227042	
0.003980	0.263351	
0.003990	0.294796	
0.004000	0.320976	
0.004010	0.341581	
0.004020	0.356384	
0.004030	0.365369	
0.004040	0.368095	
0.004050	0.363112	
0.004060	0.354400	
0.004070	0.340439	
0.004080	0.321427	
0.004090	0.297737	
0.004100	0.269825	
0.004110	0.238209	
0.004120	0.203462	
0.004130	0.166193	
0.004140	0.127040	
0.004150	0.086659	
0.004160	0.045709	
0.004170	0.004848	
0.004180	-0.035281	
0.004190	-0.074062	
0.004200	-0.110910	
0.004210	-0.145283	
0.004220	-0.176689	
0.004230	-0.204691	
0.004240	-0.228915	
0.004250	-0.249052	
0.004260	-0.264858	
0.004270	-0.276327	
0.004280	-0.282962	
0.004290	-0.284800	
0.004300	-0.280810	
0.004310	-0.273945	
0.004320	-0.262890	
0.004330	-0.248128	
0.004340	-0.229690	
0.004350	-0.208002	
0.004360	-0.183466	
0.004370	-0.156523	
0.004380	-0.127644	
0.004390	-0.097322	
0.004400	-0.066064	
0.004410	-0.034382	
0.004420	-0.002782	
0.004430	0.028238	
0.004440	0.058201	
0.004450	0.086656	
0.004460	0.113184	
0.004470	0.137404	
0.004480	0.158981	
0.004490	0.177623	
0.004500	0.193092	
0.004510	0.205331	
0.004520	0.213957	
0.004530	0.218848	
0.004540	0.219877	
0.004550	0.216700	
0.004560	0.211295	
0.004570	0.202675	
0.004580	0.191098	
0.004590	0.176838	
0.004600	0.160025	
0.004610	0.141027	
0.004620	0.120183	
0.004630	0.097857	
0.004640	0.074429	
0.004650	0.050290	
0.004660	0.025834	
0.004670	0.001454	
0.004680	-0.022469	
0.004690	-0.045565	
0.004700	-0.067488	
0.004710	-0.087913	
0.004720	-0.106548	
0.004730	-0.123133	
0.004740	-0.137445	
0.004750	-0.149376	
0.004760	-0.158642	
0.004770	-0.165117	
0.004780	-0.168822	
0.004790	-0.169428	
0.004800	-0.166909	
0.004810	-0.162651	
0.004820	-0.155889	
0.004830	-0.146844	
0.004840	-0.135749	
0.004850	-0.122784	
0.004860	-0.108166	
0.004870	-0.092085	
0.004880	-0.074872	
0.004890	-0.056821	
0.004900	-0.038231	
0.004910	-0.019406	
0.004920	-0.000648	
0.004930	0.017750	
0.004940	0.035505	
0.004950	0.052347	
0.004960	0.068031	
0.004970	0.082328	
0.004980	0.095099	
0.004990	0.106092	
0.005000	0.115151	
0.005010	0.122152	
0.005020	0.127079	
0.005030	0.129801	
0.005040	0.130067	
0.005050	0.128090	
0.005060	0.124733	
0.005070	0.119443	
0.005080	0.112478	
0.005090	0.103886	
0.005100	0.093875	
0.005110	0.082614	
0.005120	0.070288	
0.005130	0.057104	
0.005140	0.043275	
0.005150	0.029027	
0.005160	0.014592	
0.005170	0.000215	
0.005180	-0.013881	
0.005190	-0.027502	
0.005200	-0.040427	
0.005210	-0.052458	
0.005220	-0.063416	
0.005230	-0.073138	
0.005240	-0.081485	
0.005250	-0.088342	
0.005260	-0.093674	
0.005270	-0.097371	
0.005280	-0.099344	
0.005290	-0.099353	
0.005300	-0.097822	
0.005310	-0.095163	
0.005320	-0.091038	
0.005330	-0.085673	
0.005340	-0.079116	
0.005350	-0.071441	
0.005360	-0.062825	
0.005370	-0.053411	
0.005380	-0.043356	
0.005390	-0.032827	
0.005400	-0.021992	
0.005410	-0.011028	
0.005420	-0.000109	
0.005430	0.010595	
0.005440	0.020916	
0.005450	0.030695	
0.005460	0.039786	
0.005470	0.048053	
0.005480	0.055377	
0.005490	0.061655	
0.005500	0.066845	
0.005510	0.070844	
0.005520	0.073588	
0.005530	0.074994	
0.005540	0.075006	
0.005550	0.073855	
0.005560	0.071729	
0.005570	0.068549	
0.005580	0.064476	
0.005590	0.059526	
0.005600	0.053769	
0.005610	0.047300	
0.005620	0.040229	
0.005630	0.032665	
0.005640	0.024753	
0.005650	0.016621	
0.005660	0.008400	
0.005670	0.000220	
0.005680	-0.007791	
0.005690	-0.015507	
0.005700	-0.022812	
0.005710	-0.029597	
0.005720	-0.035786	
0.005730	-0.041274	
0.005740	-0.045984	
0.005750	-0.049851	
0.005760	-0.052816	
0.005770	-0.054826	
0.005780	-0.055804	
0.005790	-0.055837	
0.005800	-0.055004	
0.005810	-0.053345	
0.005820	-0.050915	
0.005830	-0.047869	
0.005840	-0.044194	
0.005850	-0.039935	
0.005860	-0.035157	
0.005870	-0.029938	
0.005880	-0.024365	
0.005890	-0.018530	
0.005900	-0.012529	
0.005910	-0.006458	
0.005920	-0.000414	
0.005930	0.005508	
0.005940	0.011216	
0.005950	0.016625	
0.005960	0.021652	
0.005970	0.026226	
0.005980	0.030279	
0.005990	0.033752	
0.006000	0.036596	
0.006010	0.038766	
0.006020	0.040214	
0.006030	0.040929	
0.006040	0.040988	
0.006050	0.040410	
0.006060	0.039223	
0.006070	0.037465	
0.006080	0.035197	
0.006090	0.032495	
0.006100	0.029378	
0.006110	0.025891	
0.006120	0.022088	
0.006130	0.018029	
0.006140	0.013782	
0.006150	0.009415	
0.006160	0.004998	
0.006170	0.000602	
0.006180	-0.003706	
0.006190	-0.007858	
0.006200	-0.011791	
0.006210	-0.015447	
0.006220	-0.018770	
0.006230	-0.021712	
0.006240	-0.024230	
0.006250	-0.026285	
0.006260	-0.027841	
0.006270	-0.028878	
0.006280	-0.029434	
0.006290	-0.029517	
0.006300	-0.029140	
0.006310	-0.028323	
0.006320	-0.027092	
0.006330	-0.025479	
0.006340	-0.023521	
0.006350	-0.021281	
0.006360	-0.018785	
0.006370	-0.016069	
0.006380	-0.013175	
0.006390	-0.010149	
0.006400	-0.007040	
0.006410	-0.003896	
0.006420	-0.000767	
0.006430	0.002298	
0.006440	0.005251	
0.006450	0.008048	
0.006460	0.010646	
0.006470	0.013007	
0.006480	0.015094	
0.006490	0.016876	
0.006500	0.018323	
0.006510	0.019431	
0.006520	0.020204	
0.006530	0.020639	
0.006540	0.020741	
0.006550	0.020518	
0.006560	0.019984	
0.006570	0.019157	
0.006580	0.018058	
0.006590	0.016713	
0.006600	0.015151	
0.006610	0.013403	
0.006620	0.011504	
0.006630	0.009488	
0.006640	0.007383	
0.006650	0.005223	
0.006660	0.003041	
0.006670	0.000872	
0.006680	-0.001251	
0.006690	-0.003296	
0.006700	-0.005231	
0.006710	-0.007026	
0.006720	-0.008654	
0.006730	-0.010091	
0.006740	-0.011327	
0.006750	-0.012349	
0.006760	-0.013148	
0.006770	-0.013718	
0.006780	-0.014058	
0.006790	-0.014169	
0.006800	-0.014057	
0.006810	-0.013731	
0.006820	-0.013202	
0.006830	-0.012485	
0.006840	-0.011596	
0.006850	-0.010555	
0.006860	-0.009383	
0.006870	-0.008102	
0.006880	-0.006734	
0.006890	-0.005305	
0.006900	-0.003838	
0.006910	-0.002356	
0.006920	-0.000885	
0.006930	0.000555	
0.006940	0.001942	
0.006950	0.003256	
0.006960	0.004478	
0.006970	0.005593	
0.006980	0.006587	
0.006990	0.007448	
0.007000	0.008166	
0.007010	0.008736	
0.007020	0.009153	
0.007030	0.009415	
0.007040	0.009522	
0.007050	0.009479	
0.007060	0.009290	
0.007070	0.008963	
0.007080	0.008508	
0.007090	0.007934	
0.007100	0.007255	
0.007110	0.006485	
0.007120	0.005638	
0.007130	0.004730	
0.007140	0.003777	
0.007150	0.002794	
0.007160	0.001799	
0.007170	0.000807	
0.007180	-0.000167	
0.007190	-0.001108	
0.007200	-0.002003	
0.007210	-0.002839	
0.007220	-0.003605	
0.007230	-0.004291	
0.007240	-0.004890	
0.007250	-0.005394	
0.007260	-0.005799	
0.007270	-0.006102	
0.007280	-0.006300	
0.007290	-0.006395	
0.007300	-0.006388	
0.007310	-0.006281	
0.007320	-0.006081	
0.007330	-0.005793	
0.007340	-0.005423	
0.007350	-0.004982	
0.007360	-0.004476	
0.007370	-0.003917	
0.007380	-0.003315	
0.007390	-0.002679	
0.007400	-0.002022	
0.007410	-0.001354	
0.007420	-0.000686	
0.007430	-0.000028	
0.007440	0.000611	
0.007450	0.001220	
0.007460	0.001791	
0.007470	0.002317	
0.007480	0.002790	
0.007490	0.003206	
0.007500	0.003559	
0.007510	0.003846	
0.007520	0.004064	
0.007530	0.004213	
0.007540	0.004291	
0.007550	0.004301	
0.007560	0.004244	
0.007570	0.004122	
0.007580	0.003941	
0.007590	0.003704	
0.007600	0.003417	
0.007610	0.003086	
0.007620	0.002717	
0.007630	0.002318	
0.007640	0.001895	
0.007650	0.001456	
0.007660	0.001008	
0.007670	0.000558	
0.007680	0.000113	
0.007690	-0.000319	
0.007700	-0.000734	
0.007710	-0.001124	
0.007720	-0.001484	
0.007730	-0.001810	
0.007740	-0.002098	
0.007750	-0.002345	
0.007760	-0.002548	
0.007770	-0.002705	
0.007780	-0.002815	
0.007790	-0.002878	
0.007800	-0.002894	
0.007810	-0.002865	
0.007820	-0.002793	
0.007830	-0.002679	
0.007840	-0.002528	
0.007850	-0.002342	
0.007860	-0.002125	
0.007870	-0.001882	
0.007880	-0.001618	
0.007890	-0.001336	
0.007900	-0.001043	
0.007910	-0.000743	
0.007920	-0.000440	
0.007930	-0.000140	
0.007940	0.000153	
0.007950	0.000434	
0.007960	0.000700	
0.007970	0.000947	
0.007980	0.001172	
0.007990	0.001371	
